Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.017706,5.625,[ 4 28] ; [4 4],[ 6.4 25.6] ; [1.6 6.4],0
v1,1,0.042638,4.109677,[ 5 26] ; [4 4],[ 7.15384615 23.84615385] ; [1.84615385 6.15384615],0
s6,1,0.067889,3.333333,[ 6 26] ; [4 4],[ 8. 24.] ; [2. 6.],0
p3,1,0.096012,2.770563,[ 4 28] ; [3 5],[ 5.6 26.4] ; [1.4 6.6],0
u2,1,0.129714,2.295918,[ 2 12] ; [2 2],[ 3.11111111 10.88888889] ; [0.88888889 3.11111111],0
b1,1,0.154213,2.030075,[15 17] ; [6 2],[16.8 15.2] ; [4.2 3.8],0
p11,1,0.227195,1.458333,[11 21] ; [1 7],[ 9.6 22.4] ; [2.4 5.6],0
a2,1,0.231998,1.428571,[ 3 29] ; [2 6],[ 4. 28.] ; [1. 7.],0
p4,1,0.255989,1.290323,[ 6 26] ; [3 5],[ 7.2 24.8] ; [1.8 6.2],0
r4,1,0.255989,1.290323,[ 6 26] ; [3 5],[ 7.2 24.8] ; [1.8 6.2],0
r2,1,0.27009,1.216288,[16 14] ; [6 2],[17.36842105 12.63157895] ; [4.63157895 3.36842105],0
s8,1,0.2765,1.184211,[ 1 31] ; [1 7],[ 1.6 30.4] ; [0.4 7.6],0
u3,1,0.316233,1.004464,[ 1 13] ; [1 3],[ 1.55555556 12.44444444] ; [0.44444444 3.55555556],0
v2,1,0.36131,0.833333,[ 7 25] ; [3 5],[ 8. 24.] ; [2. 6.],0
a1,1,0.375825,0.784314,[ 4 28] ; [2 6],[ 4.8 27.2] ; [1.2 6.8],0
a5,1,0.429195,0.625,[15 17] ; [5 3],[16. 16.] ; [4. 4.],0
p2,1,0.448881,0.573477,[ 8 24] ; [1 7],[ 7.2 24.8] ; [1.8 6.2],0
d1,1,0.507335,0.43956,[12 20] ; [2 6],[11.2 20.8] ; [2.8 5.2],0
d4,1,0.507335,0.43956,[20 12] ; [6 2],[20.8 11.2] ; [5.2 2.8],0
a6,1,0.526572,0.401003,[16 16] ; [5 3],[16.8 15.2] ; [4.2 3.8],0
p7,1,0.55323,0.351562,[ 7 25] ; [1 7],[ 6.4 25.6] ; [1.6 6.4],0
p9,1,0.559951,0.33979,[ 5 26] ; [2 6],[ 5.56410256 25.43589744] ; [1.43589744 6.56410256],0
p8,1,0.559951,0.33979,[ 5 26] ; [2 6],[ 5.56410256 25.43589744] ; [1.43589744 6.56410256],0
b4,1,0.633553,0.227273,[17 15] ; [5 3],[17.6 14.4] ; [4.4 3.6],0
a3,1,0.681725,0.16819,[18 13] ; [4 4],[17.48717949 13.51282051] ; [4.51282051 3.48717949],0
d5,1,0.749085,0.102302,[18 14] ; [5 3],[18.4 13.6] ; [4.6 3.4],0
r1,1,0.749085,0.102302,[14 18] ; [3 5],[13.6 18.4] ; [3.4 4.6],0
r3,1,0.749085,0.102302,[14 18] ; [3 5],[13.6 18.4] ; [3.4 4.6],0
d3,1,0.750621,0.10101,[14 18] ; [4 4],[14.4 17.6] ; [3.6 4.4],0
n6,1,0.779164,0.078629,[10 21] ; [3 5],[10.33333333 20.66666667] ; [2.66666667 5.33333333],0
p1,1,0.792147,0.069444,[ 3 29] ; [1 7],[ 3.2 28.8] ; [0.8 7.2],0
s3,1,0.821233,0.051058,[ 9 22] ; [2 6],[ 8.74358974 22.25641026] ; [2.25641026 5.74358974],0
s7,1,0.829357,0.046452,[ 4 26] ; [1 5],[ 4.16666667 25.83333333] ; [0.83333333 5.16666667],0
b5,1,0.874211,0.025063,[17 15] ; [4 4],[16.8 15.2] ; [4.2 3.8],0
n5,1,0.874211,0.025063,[17 15] ; [4 4],[16.8 15.2] ; [4.2 3.8],0
a4,1,0.915595,0.011233,[11 20] ; [3 5],[11.12820513 19.87179487] ; [2.87179487 5.12820513],0
d2,1,0.935146,0.006621,[15 16] ; [4 4],[15.1025641 15.8974359] ; [3.8974359 4.1025641],0
a7,1,1.0,0.0,[16 16] ; [4 4],[16. 16.] ; [4. 4.],0
s4,1,1.0,0.0,[ 4 28] ; [1 7],[ 4. 28.] ; [1. 7.],0
s1,1,1.0,0.0,[ 4 28] ; [1 7],[ 4. 28.] ; [1. 7.],0
n4,1,1.0,0.0,[20 12] ; [5 3],[20. 12.] ; [5. 3.],0
