Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,115.563936,[125  16] ; [ 44 118],[78.64356436 62.35643564] ; [90.35643564 71.64356436],1
s6,1,0.0,64.790574,[123  17] ; [68 90],[89.73154362 50.26845638] ; [101.26845638  56.73154362],1
s7,1,0.0,62.515594,[96 39] ; [ 39 118],[62.41438356 72.58561644] ; [72.58561644 84.41438356],1
s8,1,0.0,41.692557,[83 59] ; [ 36 126],[55.58552632 86.41447368] ; [63.41447368 98.58552632],1
s5,1,0.0,29.612872,[63 74] ; [ 27 133],[41.51515152 95.48484848] ; [ 48.48484848 111.51515152],1
p4,1,9e-06,19.641404,[99 43] ; [72 90],[79.875 62.125] ; [91.125 70.875],1
p10,1,2.4e-05,17.817305,[121  20] ; [104  57],[105.04966887  35.95033113] ; [119.95033113  41.04966887],1
r1,1,4.3e-05,16.747495,[117  24] ; [100  62],[100.98019802  40.01980198] ; [116.01980198  45.98019802],1
r4,1,4.9e-05,16.505071,[130  12] ; [120  43],[116.39344262  25.60655738] ; [133.60655738  29.39344262],1
s4,1,6.7e-05,15.887667,[42 96] ; [ 19 142],[ 28.15384615 109.84615385] ; [ 32.84615385 128.15384615],1
v4,1,0.000339,12.840779,[137   5] ; [137  26],[127.56721311  14.43278689] ; [146.43278689  16.56721311],1
p6,1,0.000344,12.814892,[63 79] ; [ 40 121],[48.27062706 93.72937294] ; [ 54.72937294 106.27062706],1
p2,1,0.000384,12.608346,[123  19] ; [112  49],[110.1320132  31.8679868] ; [124.8679868  36.1320132],1
r3,1,0.000689,11.517585,[132   9] ; [130  32],[121.92079208  19.07920792] ; [140.07920792  21.92079208],1
p3,1,0.000737,11.392966,[75 66] ; [ 55 107],[60.4950495 80.5049505] ; [69.5049505 92.4950495],1
p9,1,0.002584,9.080074,[122  19] ; [115  44],[111.39  29.61] ; [125.61  33.39],0
p7,1,0.002759,8.960534,[90 49] ; [76 84],[77.17056856 61.82943144] ; [88.82943144 71.17056856],0
u3,1,0.004304,8.150698,[24 11] ; [26 41],[17.15686275 17.84313725] ; [32.84313725 34.15686275],0
a3,1,0.004559,8.046747,[107  35] ; [96 64],[95.45033113 46.54966887] ; [107.54966887  52.45033113],0
