Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000211,13.733124,[ 2 23] ; [19 16],[ 8.75 16.25] ; [12.25 22.75],1
r3,1,0.000281,13.19046,[10 15] ; [29  5],[16.52542373  8.47457627] ; [22.47457627 11.52542373],1
p10,1,0.000314,12.982018,[ 5 19] ; [24 11],[11.79661017 12.20338983] ; [17.20338983 17.79661017],1
p9,1,0.000971,10.882472,[ 7 16] ; [26  9],[13.0862069  9.9137931] ; [19.9137931 15.0862069],1
p8,1,0.001157,10.558264,[ 2 22] ; [17 18],[ 7.72881356 16.27118644] ; [11.27118644 23.72881356],0
p2,1,0.00353,8.510995,[10 15] ; [27  8],[15.41666667  9.58333333] ; [21.58333333 13.41666667],0
n3,1,0.005169,7.819264,[5 9] ; [10  1],[8.4 5.6] ; [6.6 4.4],0
p7,1,0.010645,6.523594,[ 6 19] ; [20 15],[10.83333333 14.16666667] ; [15.16666667 19.83333333],0
u2,1,0.0141,6.025521,[ 4 10] ; [13  5],[7.4375 6.5625] ; [9.5625 8.4375],0
n2,1,0.021156,5.313923,[5 9] ; [9 2],[7.84 6.16] ; [6.16 4.84],0
p4,1,0.032509,4.571429,[ 6 19] ; [18 17],[10. 15.] ; [14. 21.],0
p6,1,0.035093,4.440663,[ 1 22] ; [ 9 26],[ 3.96551724 19.03448276] ; [ 6.03448276 28.96551724],0
n6,1,0.039937,4.220566,[10 14] ; [24 11],[13.83050847 10.16949153] ; [20.16949153 14.83050847],0
s8,1,0.043723,4.067227,[ 1 24] ; [ 8 27],[ 3.75 21.25] ; [ 5.25 29.75],0
b3,1,0.054292,3.703704,[ 7 11] ; [ 2 16],[ 4.5 13.5] ; [ 4.5 13.5],0
b2,1,0.054292,3.703704,[ 7 11] ; [ 2 16],[ 4.5 13.5] ; [ 4.5 13.5],0
v2,1,0.055861,3.656188,[ 4 20] ; [14 21],[ 7.3220339 16.6779661] ; [10.6779661 24.3220339],0
s1,1,0.069379,3.297662,[ 4 21] ; [ 1 34],[ 2.08333333 22.91666667] ; [ 2.91666667 32.08333333],0
a6,1,0.087141,2.926407,[ 8 17] ; [19 16],[11.25 13.75] ; [15.75 19.25],0
a5,1,0.087141,2.926407,[ 8 17] ; [19 16],[11.25 13.75] ; [15.75 19.25],0
v4,1,0.094249,2.800259,[11 14] ; [23 12],[14.16666667 10.83333333] ; [19.83333333 15.16666667],0
b1,1,0.108809,2.571429,[18  7] ; [18 17],[15. 10.] ; [21. 14.],0
v1,1,0.114317,2.493506,[ 4 21] ; [12 23],[ 6.66666667 18.33333333] ; [ 9.33333333 25.66666667],0
d3,1,0.134328,2.241758,[ 8 17] ; [18 17],[10.83333333 14.16666667] ; [15.16666667 19.83333333],0
d2,1,0.173617,1.851429,[ 4 21] ; [11 24],[ 6.25 18.75] ; [ 8.75 26.25],0
s4,1,0.19043,1.714286,[ 3 22] ; [ 9 26],[ 5. 20.] ; [ 7. 28.],0
a1,1,0.19043,1.714286,[ 4 21] ; [ 2 33],[ 2.5 22.5] ; [ 3.5 31.5],0
a7,1,0.19043,1.714286,[10 15] ; [20 15],[12.5 12.5] ; [17.5 17.5],0
p3,1,0.200829,1.636335,[ 4 20] ; [11 24],[ 6.10169492 17.89830508] ; [ 8.89830508 26.10169492],0
s2,1,0.256347,1.288376,[ 4 21] ; [10 25],[ 5.83333333 19.16666667] ; [ 8.16666667 26.83333333],0
n5,1,0.285049,1.142857,[13 12] ; [23 12],[15. 10.] ; [21. 14.],0
u3,1,0.359734,0.838821,[ 2 12] ; [ 5 13],[ 3.0625 10.9375] ; [ 3.9375 14.0625],0
n1,1,0.40905,0.681561,[ 3 11] ; [4 7],[ 3.92 10.08] ; [3.08 7.92],0
b4,1,0.451771,0.566204,[16  9] ; [19 16],[14.58333333 10.41666667] ; [20.41666667 14.58333333],0
d5,1,0.570251,0.322263,[11 14] ; [18 17],[12.08333333 12.91666667] ; [16.91666667 18.08333333],0
a4,1,0.650147,0.205714,[ 7 18] ; [ 8 27],[ 6.25 18.75] ; [ 8.75 26.25],0
b5,1,0.659671,0.193924,[15 10] ; [19 16],[14.16666667 10.83333333] ; [19.83333333 15.16666667],0
p1,1,0.726393,0.122449,[ 2 23] ; [ 2 33],[ 1.66666667 23.33333333] ; [ 2.33333333 32.66666667],0
s3,1,0.761799,0.091881,[ 6 18] ; [10 25],[ 6.50847458 17.49152542] ; [ 9.49152542 25.50847458],0
p12,1,0.763891,0.090226,[ 1 24] ; [ 2 33],[ 1.25 23.75] ; [ 1.75 33.25],0
r1,1,0.775097,0.081633,[ 8 17] ; [10 25],[ 7.5 17.5] ; [10.5 24.5],0
a3,1,0.83609,0.042806,[11 13] ; [17 18],[11.38983051 12.61016949] ; [16.61016949 18.38983051],0
a8,1,0.859297,0.031425,[ 3 20] ; [ 5 29],[ 3.22807018 19.77192982] ; [ 4.77192982 29.22807018],0
n4,1,0.861108,0.030612,[13 12] ; [19 16],[13.33333333 11.66666667] ; [18.66666667 16.33333333],0
d1,1,1.0,0.0,[ 5 20] ; [ 7 28],[ 5. 20.] ; [ 7. 28.],0
s7,1,1.0,0.0,[ 4 18] ; [ 6 27],[ 4. 18.] ; [ 6. 27.],0
d4,1,1.0,0.0,[15 10] ; [21 14],[15. 10.] ; [21. 14.],0
