Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,150.600129,[28 69] ; [258  25],[73.00526316 23.99473684] ; [212.99473684  70.00526316],1
s6,1,0.0,38.501352,[65 33] ; [256  22],[83.66489362 14.33510638] ; [237.33510638  40.66489362],1
s5,1,0.0,28.403273,[23 74] ; [148 120],[45.44383562 51.55616438] ; [125.55616438 142.44383562],1
r2,1,0.000679,11.545508,[87  9] ; [276   5],[92.43501326  3.56498674] ; [270.56498674  10.43501326],1
d1,1,0.00283,8.914224,[51 47] ; [196  89],[63.20104439 34.79895561] ; [183.79895561 101.20104439],0
s8,1,0.004097,8.240204,[59 38] ; [215  68],[69.94210526 27.05789474] ; [204.05789474  78.94210526],0
s4,1,0.004186,8.201401,[11 87] ; [ 71 213],[21.03664921 76.96335079] ; [ 60.96335079 223.03664921],0
a4,1,0.025519,4.988316,[39 58] ; [152 133],[48.5 48.5] ; [142.5 142.5],0
n3,1,0.063427,3.445424,[16 12] ; [43 13],[19.66666667  8.33333333] ; [39.33333333 16.66666667],0
d2,1,0.06601,3.379548,[47 51] ; [166 117],[54.78740157 43.21259843] ; [158.21259843 124.78740157],0
n5,1,0.066404,3.369748,[75 23] ; [238  43],[80.93403694 17.06596306] ; [232.06596306  48.93403694],0
a1,1,0.082696,3.011099,[ 2 96] ; [ 19 266],[ 5.37336815 92.62663185] ; [ 15.62663185 269.37336815],0
d5,1,0.085128,2.964165,[76 22] ; [240  42],[81.49473684 16.50526316] ; [234.50526316  47.49473684],0
u4,1,0.086664,2.935269,[ 1 97] ; [ 14 271],[ 3.8381201 94.1618799] ; [ 11.1618799 273.8381201],0
b5,1,0.106491,2.60554,[50 48] ; [172 113],[56.80417755 41.19582245] ; [165.19582245 119.80417755],0
r4,1,0.106701,2.602414,[86 12] ; [265  20],[89.81201044  8.18798956] ; [261.18798956  23.81201044],0
d4,1,0.108488,2.576111,[79 19] ; [246  36],[83.81578947 14.18421053] ; [241.18421053  40.81578947],0
