Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,7e-06,20.171509,[ 8 40] ; [85 74],[21.56521739 26.43478261] ; [71.43478261 87.56521739],1
n6,1,0.000144,14.453275,[27 21] ; [130  27],[36.76097561 11.23902439] ; [120.23902439  36.76097561],1
s5,1,0.000199,13.837215,[ 5 42] ; [62 94],[15.51231527 31.48768473] ; [ 51.48768473 104.51231527],1
p9,1,0.00052,12.041729,[29 19] ; [131  25],[37.64705882 10.35294118] ; [122.35294118  33.64705882],1
s2,1,0.000776,11.298518,[24 24] ; [120  39],[33.39130435 14.60869565] ; [110.60869565  48.39130435],1
r3,1,0.000796,11.250085,[40  8] ; [152   5],[44.95609756  3.04390244] ; [147.04390244   9.95609756],1
s7,1,0.000907,11.008969,[14 29] ; [94 60],[23.57360406 19.42639594] ; [84.42639594 69.57360406],1
p10,1,0.001034,10.765445,[26 21] ; [123  32],[34.66831683 12.33168317] ; [114.33168317  40.66831683],0
p8,1,0.00165,9.903422,[12 35] ; [81 76],[21.42647059 25.57352941] ; [71.57352941 85.42647059],0
d5,1,0.00499,7.882905,[17 31] ; [93 66],[25.50724638 22.49275362] ; [84.49275362 74.50724638],0
r1,1,0.005881,7.586561,[28 20] ; [123  34],[35.35609756 12.64390244] ; [115.64390244  41.35609756],0
n5,1,0.008163,6.997333,[26 21] ; [119  39],[33.24390244 13.75609756] ; [111.75609756  46.24390244],0
p11,1,0.02405,5.091048,[30 18] ; [125  34],[35.94202899 12.05797101] ; [119.05797101  39.94202899],0
v2,1,0.03839,4.287667,[15 31] ; [75 75],[21.12244898 24.87755102] ; [68.87755102 81.12244898],0
r4,1,0.058536,3.578396,[37 11] ; [140  19],[41.04347826  6.95652174] ; [135.95652174  23.04347826],0
v4,1,0.061367,3.500036,[40  6] ; [149   8],[42.82758621  3.17241379] ; [146.17241379  10.82758621],0
n4,1,0.068643,3.31517,[29 19] ; [117  41],[34.01941748 13.98058252] ; [111.98058252  46.01941748],0
p2,1,0.085787,2.951704,[34 13] ; [132  26],[38.05853659  8.94146341] ; [127.94146341  30.05853659],0
u3,1,0.098056,2.736875,[ 9 13] ; [38 24],[12.30952381  9.69047619] ; [34.69047619 27.30952381],0
s4,1,0.103102,2.65689,[ 6 42] ; [ 37 121],[10.01941748 37.98058252] ; [ 32.98058252 125.01941748],0
v3,1,0.104231,2.639588,[10 36] ; [ 54 103],[14.50246305 31.49753695] ; [ 49.49753695 107.50246305],0
d4,1,0.110179,2.551658,[24 24] ; [100  59],[28.75362319 19.24637681] ; [95.24637681 63.75362319],0
p4,1,0.156023,2.012353,[19 28] ; [83 76],[23.27184466 23.72815534] ; [78.72815534 80.27184466],0
v1,1,0.170005,1.8829,[18 28] ; [78 76],[22.08 23.92] ; [73.92 80.08],0
a2,1,0.209017,1.578225,[ 1 47] ; [ 11 148],[ 2.7826087 45.2173913] ; [  9.2173913 149.7826087],0
u1,1,0.209685,1.573598,[ 3 45] ; [  4 155],[ 1.62318841 46.37681159] ; [  5.37681159 153.62318841],0
a1,1,0.209685,1.573598,[ 3 45] ; [  4 155],[ 1.62318841 46.37681159] ; [  5.37681159 153.62318841],0
r2,1,0.232324,1.426573,[42  6] ; [145  11],[44.  4.] ; [143.  13.],0
d2,1,0.239913,1.381104,[10 38] ; [ 22 137],[ 7.42028986 40.57971014] ; [ 24.57971014 134.42028986],0
