Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,267.027853,[305  74] ; [ 40 224],[203.35147745 175.64852255] ; [141.64852255 122.35147745],1
s6,1,0.0,104.445935,[319  51] ; [128 135],[261.27962085 108.72037915] ; [185.72037915  77.27962085],1
s7,1,0.0,87.475382,[252 114] ; [ 76 173],[195.2 170.8] ; [132.8 116.2],1
s8,1,0.0,70.48557,[232 145] ; [ 74 191],[179.69158879 197.30841121] ; [126.30841121 138.69158879],1
s5,1,1e-06,24.65887,[154 208] ; [ 61 200],[124.92776886 237.07223114] ; [ 90.07223114 170.92776886],1
s4,1,0.000218,13.668996,[ 75 300] ; [ 24 237],[ 58.37264151 316.62735849] ; [ 40.62735849 220.37264151],1
p12,1,0.003281,8.644131,[ 44 333] ; [ 13 250],[ 33.5765625 343.4234375] ; [ 23.4234375 239.5765625],0
u4,1,0.005643,7.660802,[ 17 362] ; [  2 265],[ 11.14705882 367.85294118] ; [  7.85294118 259.14705882],0
r2,1,0.012233,6.276784,[365  11] ; [246  19],[358.4024961  17.5975039] ; [252.5975039  12.4024961],0
p6,1,0.01586,5.818379,[163 212] ; [ 89 173],[148.35164835 226.64835165] ; [103.64835165 158.35164835],0
d1,1,0.02293,5.173805,[241 138] ; [146 121],[227.04798762 151.95201238] ; [159.95201238 107.04798762],0
p7,1,0.025901,4.962624,[259 108] ; [164 100],[246.02377179 120.97622821] ; [176.97622821  87.02377179],0
b1,1,0.042759,4.104921,[162 217] ; [ 93 174],[149.60526316 229.39473684] ; [105.39473684 161.60526316],0
r1,1,0.070519,3.270905,[316  61] ; [208  58],[307.22861586  69.77138414] ; [216.77138414  49.22861586],0
a3,1,0.080433,3.056136,[285  93] ; [184  82],[275.2826087 102.7173913] ; [193.7173913  72.2826087],0
r4,1,0.09381,2.80775,[359  20] ; [244  23],[353.77244582  25.22755418] ; [249.22755418  17.77244582],0
p4,1,0.107024,2.597626,[251 126] ; [160 105],[241.35046729 135.64953271] ; [169.64953271  95.35046729],0
a6,1,0.10954,2.560851,[248 128] ; [192  75],[257.29393468 118.70606532] ; [182.70606532  84.29393468],0
p5,1,0.115717,2.474347,[ 57 318] ; [ 29 237],[ 50.31201248 324.68798752] ; [ 35.68798752 230.31201248],0
a8,1,0.118588,2.43587,[ 66 288] ; [ 32 201],[ 59.10051107 294.89948893] ; [ 38.89948893 194.10051107],0
v3,1,0.133394,2.252553,[165 199] ; [103 159],[155.83386581 208.16613419] ; [112.16613419 149.83386581],0
s1,1,0.174135,1.846976,[ 14 359] ; [  5 259],[ 11.1255887 361.8744113] ; [  7.8744113 256.1255887],0
n4,1,0.178176,1.812771,[340  38] ; [231  36],[334.63255814  43.36744186] ; [236.36744186  30.63255814],0
d3,1,0.181807,1.782791,[264 113] ; [173  93],[256.2192846 120.7807154] ; [180.7807154  85.2192846],0
p3,1,0.195567,1.675171,[208 169] ; [133 133],[199.93312597 177.06687403] ; [141.06687403 124.93312597],0
p2,1,0.211003,1.56453,[326  52] ; [219  46],[320.38880249  57.61119751] ; [224.61119751  40.38880249],0
n1,1,0.212692,1.553009,[31 34] ; [22 38],[27.56 37.44] ; [25.44 34.56],0
u3,1,0.236947,1.398669,[57 37] ; [43 40],[53.10734463 40.89265537] ; [46.89265537 36.10734463],0
d2,1,0.248431,1.332107,[196 181] ; [126 140],[188.79315708 188.20684292] ; [133.20684292 132.79315708],0
d4,1,0.280046,1.166868,[313  62] ; [214  53],[307.8271028  67.1728972] ; [219.1728972  47.8271028],0
u1,1,0.305915,1.048228,[ 79 300] ; [ 47 220],[ 73.92260062 305.07739938] ; [ 52.07739938 214.92260062],0
b5,1,0.342748,0.900126,[223 156] ; [167 100],[228.80804954 150.19195046] ; [161.19195046 105.80804954],0
