Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,35.937027,[ 7 26] ; [90 26],[21.48322148 11.51677852] ; [75.51677852 40.48322148],1
d5,1,0.0002,13.834364,[18 16] ; [97 19],[26.06666667  7.93333333] ; [88.93333333 27.06666667],1
a7,1,0.004152,8.216332,[16 18] ; [85 31],[22.89333333 11.10666667] ; [78.10666667 37.89333333],0
s3,1,0.00677,7.33306,[11 23] ; [67 47],[17.91891892 16.08108108] ; [60.08108108 53.91891892],0
s2,1,0.011753,6.347719,[ 8 26] ; [55 60],[14.37583893 19.62416107] ; [48.62416107 66.37583893],0
n3,1,0.027847,4.837491,[14  1] ; [22 13],[10.8  4.2] ; [25.2  9.8],0
p1,1,0.033958,4.496812,[ 5 29] ; [  5 110],[ 2.28187919 31.71812081] ; [  7.71812081 107.28187919],0
a3,1,0.041902,4.139138,[17 17] ; [80 36],[21.98666667 12.01333333] ; [75.01333333 40.98666667],0
r3,1,0.094523,2.795606,[28  6] ; [106   9],[30.57718121  3.42281879] ; [103.42281879  11.57718121],0
n5,1,0.114404,2.492311,[18 15] ; [45 70],[14.0472973 18.9527027] ; [48.9527027 66.0472973],0
r4,1,0.118724,2.434077,[24 10] ; [96 20],[27.2  6.8] ; [92.8 23.2],0
s7,1,0.133681,2.249233,[ 7 24] ; [40 68],[10.48201439 20.51798561] ; [36.51798561 71.48201439],0
r1,1,0.136002,2.222625,[22 12] ; [89 26],[25.32885906  8.67114094] ; [85.67114094 29.32885906],0
u2,1,0.145036,2.123697,[11  6] ; [29  6],[13.07692308  3.92307692] ; [26.92307692  8.07692308],0
u3,1,0.145036,2.123697,[11  6] ; [29  6],[13.07692308  3.92307692] ; [26.92307692  8.07692308],0
b1,1,0.166411,1.914979,[21 13] ; [56 60],[17.45333333 16.54666667] ; [59.54666667 56.45333333],0
s5,1,0.16767,1.903657,[ 4 28] ; [26 83],[ 6.80851064 25.19148936] ; [23.19148936 85.80851064],0
s8,1,0.167897,1.901623,[ 8 26] ; [42 74],[11.33333333 22.66666667] ; [38.66666667 77.33333333],0
p9,1,0.187734,1.735311,[20 13] ; [82 31],[23.05479452  9.94520548] ; [78.94520548 34.05479452],0
p10,1,0.191098,1.70913,[18 15] ; [75 37],[21.16551724 11.83448276] ; [71.83448276 40.16551724],0
a5,1,0.215907,1.531371,[18 16] ; [75 41],[21.08 12.92] ; [71.92 44.08],0
a2,1,0.230925,1.435156,[ 3 31] ; [20 96],[ 5.21333333 28.78666667] ; [17.78666667 98.21333333],0
d2,1,0.240715,1.3764,[10 24] ; [47 69],[12.92 21.08] ; [44.08 71.92],0
v1,1,0.246033,1.345692,[12 21] ; [54 59],[14.91780822 18.08219178] ; [51.08219178 61.91780822],0
p2,1,0.365408,0.81922,[23 11] ; [86 28],[25.04054054  8.95945946] ; [83.95945946 30.04054054],0
a8,1,0.366077,0.816937,[ 4 28] ; [  8 100],[ 2.74285714 29.25714286] ; [ 9.25714286 98.74285714],0
a6,1,0.375453,0.785538,[21 13] ; [81 35],[23.12 10.88] ; [78.88 37.12],0
n2,1,0.375717,0.78467,[13  3] ; [25 11],[11.69230769  4.30769231] ; [26.30769231  9.69230769],0
p7,1,0.377268,0.779585,[20 13] ; [56 52],[17.78723404 15.21276596] ; [58.21276596 49.78723404],0
s6,1,0.377331,0.77938,[16 18] ; [64 51],[18.25503356 15.74496644] ; [61.74496644 53.25503356],0
s4,1,0.383125,0.760649,[ 4 30] ; [21 95],[ 5.66666667 28.33333333] ; [19.33333333 96.66666667],0
r2,1,0.395003,0.723486,[29  5] ; [104  11],[30.34899329  3.65100671] ; [102.65100671  12.34899329],0
p8,1,0.444615,0.584343,[15 18] ; [43 70],[13.10958904 19.89041096] ; [44.89041096 68.10958904],0
b5,1,0.457973,0.550843,[19 15] ; [73 43],[20.85333333 13.14666667] ; [71.14666667 44.85333333],0
a4,1,0.46408,0.536037,[10 24] ; [42 74],[11.78666667 22.21333333] ; [40.21333333 75.78666667],0
p3,1,0.486613,0.484006,[11 23] ; [44 69],[12.72108844 21.27891156] ; [42.27891156 70.72108844],0
v2,1,0.546778,0.363121,[13 17] ; [54 55],[14.46043165 15.53956835] ; [52.53956835 56.46043165],0
s1,1,0.55216,0.353461,[ 2 32] ; [  4 108],[ 1.39726027 32.60273973] ; [  4.60273973 107.39726027],0
p5,1,0.595824,0.28134,[ 1 32] ; [  6 108],[ 1.57142857 31.42857143] ; [  5.42857143 108.57142857],0
v3,1,0.660821,0.192528,[ 8 24] ; [31 76],[ 8.97841727 23.02158273] ; [30.02158273 76.97841727],0
b4,1,0.682839,0.166948,[18 16] ; [66 50],[19.04 14.96] ; [64.96 51.04],0
p11,1,0.779826,0.078146,[22 12] ; [72 44],[21.30666667 12.69333333] ; [72.69333333 43.30666667],0
n1,1,0.797046,0.066138,[ 5 10] ; [13 22],[5.4 9.6] ; [12.6 22.4],0
b2,1,0.85053,0.03551,[ 4 13] ; [17 49],[ 4.30120482 12.69879518] ; [16.69879518 49.30120482],0
b3,1,0.85053,0.03551,[ 4 13] ; [17 49],[ 4.30120482 12.69879518] ; [16.69879518 49.30120482],0
n4,1,0.929546,0.007817,[17 17] ; [57 59],[16.77333333 17.22666667] ; [57.22666667 58.77333333],0
p6,1,0.963387,0.002107,[ 8 25] ; [26 83],[ 7.90140845 25.09859155] ; [26.09859155 82.90140845],0
p4,1,0.989312,0.000179,[15 19] ; [50 63],[15.03401361 18.96598639] ; [49.96598639 63.03401361],0
