Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,3e-06,21.668497,[67 94] ; [48 15],[82.65625 78.34375] ; [32.34375 30.65625],1
p7,1,1.9e-05,18.249413,[82 79] ; [51 11],[96.02242152 64.97757848] ; [36.97757848 25.02242152],1
p4,1,4.4e-05,16.682683,[74 87] ; [48 15],[87.6875 73.3125] ; [34.3125 28.6875],1
v1,1,0.001978,9.569766,[84 76] ; [46 15],[94.11764706 65.88235294] ; [35.88235294 25.11764706],0
p3,1,0.017134,5.682563,[67 96] ; [37 26],[75.00884956 87.99115044] ; [28.99115044 34.00884956],0
s2,1,0.02244,5.211373,[ 38 124] ; [24 38],[ 44.83928571 117.16071429] ; [17.16071429 44.83928571],0
p2,1,0.031912,4.60322,[124  39] ; [56  7],[129.82300885  33.17699115] ; [50.17699115 12.82300885],0
r4,1,0.038414,4.286617,[139  24] ; [60  3],[143.52654867  19.47345133] ; [55.47345133  7.52654867],0
p12,1,0.041997,4.135338,[  8 154] ; [ 8 55],[ 11.52 150.48] ; [ 4.48 58.52],0
s8,1,0.042684,4.107857,[ 27 136] ; [18 45],[ 32.45575221 130.54424779] ; [12.54424779 50.45575221],0
s6,1,0.049063,3.873185,[75 86] ; [38 24],[81.58295964 79.41704036] ; [31.41704036 30.58295964],0
b2,1,0.050555,3.822942,[25 63] ; [16 18],[29.57377049 58.42622951] ; [11.42622951 22.57377049],0
b3,1,0.050555,3.822942,[25 63] ; [16 18],[29.57377049 58.42622951] ; [11.42622951 22.57377049],0
p11,1,0.059463,3.552291,[127  36] ; [56  7],[131.98672566  31.01327434] ; [51.01327434 11.98672566],0
s3,1,0.062868,3.460071,[ 50 110] ; [28 35],[ 55.96412556 104.03587444] ; [22.03587444 40.96412556],0
p10,1,0.074146,3.188776,[121  41] ; [54  9],[126.  36.] ; [49. 14.],0
b4,1,0.077731,3.11171,[93 70] ; [44 19],[98.80973451 64.19026549] ; [38.19026549 24.80973451],0
n5,1,0.091592,2.84616,[101  60] ; [47 16],[106.375  54.625] ; [41.625 21.375],0
p1,1,0.093007,2.821535,[  8 155] ; [ 7 56],[ 10.81858407 152.18141593] ; [ 4.18141593 58.81858407],0
p9,1,0.105835,2.61534,[126  36] ; [55  8],[130.32  31.68] ; [50.68 12.32],0
u1,1,0.11212,2.524078,[ 16 147] ; [11 52],[ 19.47345133 143.52654867] ; [ 7.52654867 55.47345133],0
u4,1,0.131438,2.275441,[  1 162] ; [ 2 61],[  2.16371681 160.83628319] ; [ 0.83628319 62.16371681],0
n4,1,0.140124,2.176596,[107  55] ; [48 15],[111.6  50.4] ; [43.4 19.6],0
p5,1,0.141823,2.158066,[  9 154] ; [ 7 56],[ 11.53982301 151.46017699] ; [ 4.46017699 58.53982301],0
b1,1,0.16697,1.909936,[ 49 114] ; [25 38],[ 53.37168142 109.62831858] ; [20.62831858 42.37168142],0
a4,1,0.219252,1.509263,[ 63 100] ; [30 33],[67.07522124 95.92477876] ; [25.92477876 37.07522124],0
b5,1,0.236743,1.399887,[92 71] ; [41 22],[95.92477876 67.07522124] ; [37.07522124 25.92477876],0
a3,1,0.251151,1.316892,[109  54] ; [37 26],[105.30088496  57.69911504] ; [40.69911504 22.30088496],0
