Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,157.180568,[ 83 263] ; [335 158],[172.38140644 173.61859356] ; [245.61859356 247.38140644],1
p6,1,0.0,81.636491,[ 63 276] ; [241 247],[124.61426844 214.38573156] ; [179.38573156 308.61426844],1
p8,1,0.0,69.049336,[115 224] ; [310 180],[173.79372738 165.20627262] ; [251.20627262 238.79372738],1
p7,1,0.0,50.241502,[163 170] ; [358 131],[211.0620438 121.9379562] ; [309.9379562 179.0620438],1
p5,1,0.0,41.021465,[  8 335] ; [ 79 411],[ 35.82352941 307.17647059] ; [ 51.17647059 438.82352941],1
p2,1,0.0,40.204124,[252  93] ; [441  50],[285.98684211  59.01315789] ; [407.01315789  83.98684211],1
n5,1,0.0,28.678908,[219 125] ; [395  97],[252.6507177  91.3492823] ; [361.3492823 130.6507177],1
s6,1,0.0,28.032713,[195 145] ; [361 121],[229.9756691 110.0243309] ; [326.0243309 155.9756691],1
s7,1,0.0,26.767332,[129 205] ; [268 201],[165.12826899 168.87173101] ; [231.87173101 237.12826899],1
p10,1,2e-06,22.524411,[247  94] ; [421  70],[273.78365385  67.21634615] ; [394.21634615  96.78365385],1
n4,1,3e-06,21.564983,[234 111] ; [403  90],[262.24940334  82.75059666] ; [374.75059666 118.24940334],1
d1,1,5e-06,20.825351,[174 172] ; [326 168],[205.95238095 140.04761905] ; [294.04761905 199.95238095],1
s8,1,6e-06,20.606844,[121 224] ; [250 241],[153.10406699 191.89593301] ; [217.89593301 273.10406699],1
v1,1,8e-06,19.949689,[151 186] ; [291 189],[182.31823745 154.68176255] ; [259.68176255 220.31823745],1
a5,1,2.1e-05,18.095477,[226 120] ; [388 106],[252.90952381  93.09047619] ; [361.09047619 132.90952381],1
d3,1,0.00012,14.796195,[212 131] ; [367 127],[237.27240143 105.72759857] ; [341.72759857 152.27240143],1
p9,1,0.000126,14.693991,[263  75] ; [432  60],[283.02409639  54.97590361] ; [411.97590361  80.02409639],1
s5,1,0.000445,12.331083,[ 89 241] ; [184 289],[112.19178082 217.80821918] ; [160.80821918 312.19178082],1
s2,1,0.000682,11.537686,[154 189] ; [278 211],[178.09615385 164.90384615] ; [253.90384615 235.09615385],1
d2,1,0.000872,11.08116,[144 200] ; [264 229],[167.68458781 176.31541219] ; [240.31541219 252.68458781],1
d5,1,0.001401,10.203862,[264  80] ; [421  72],[281.52927121  62.47072879] ; [403.47072879  89.52927121],0
p1,1,0.001568,9.997508,[ 16 327] ; [ 53 438],[ 28.37769784 314.62230216] ; [ 40.62230216 450.37769784],0
u1,1,0.00249,9.14781,[ 46 300] ; [106 388],[ 62.60952381 283.39047619] ; [ 89.39047619 404.60952381],0
n6,1,0.003889,8.334904,[276  69] ; [429  62],[290.93899522  54.06100478] ; [414.06100478  76.93899522],0
p11,1,0.003977,8.294425,[255  91] ; [405  89],[271.85714286  74.14285714] ; [388.14285714 105.85714286],0
r1,1,0.008559,6.912587,[271  73] ; [421  70],[285.08742515  58.91257485] ; [406.91257485  84.08742515],0
r4,1,0.013259,6.134287,[321  25] ; [477  17],[328.7  17.3] ; [469.3  24.7],0
a2,1,0.014013,6.036468,[ 69 277] ; [135 359],[ 84.02857143 261.97142857] ; [119.97142857 374.02857143],0
a4,1,0.014724,5.949178,[140 206] ; [241 251],[157.31026253 188.68973747] ; [223.68973747 268.31026253],0
a7,1,0.014926,5.925149,[237 108] ; [376 117],[252.36873508  92.63126492] ; [360.63126492 132.36873508],0
p12,1,0.025688,4.97691,[ 17 323] ; [ 45 448],[ 25.30612245 314.69387755] ; [ 36.69387755 456.30612245],0
v3,1,0.048053,3.908115,[118 213] ; [201 271],[131.49315068 199.50684932] ; [187.50684932 284.49315068],0
s3,1,0.063277,3.449347,[184 160] ; [292 195],[197.04452467 146.95547533] ; [278.95547533 208.04452467],0
v4,1,0.077854,3.109132,[327  16] ; [481  12],[331.51196172  11.48803828] ; [476.48803828  16.51196172],0
a3,1,0.084988,2.966833,[233 111] ; [361 132],[244.12903226  99.87096774] ; [349.87096774 143.12903226],0
b5,1,0.091957,2.83978,[221 125] ; [287 207],[209.24761905 136.75238095] ; [298.75238095 195.24761905],0
u4,1,0.136496,2.217023,[  5 341] ; [ 15 479],[  8.23809524 337.76190476] ; [ 11.76190476 482.23809524],0
d4,1,0.138838,2.190792,[276  68] ; [415  78],[283.99522103  60.00477897] ; [407.00477897  85.99522103],0
v2,1,0.143741,2.137442,[174 149] ; [283 196],[184.05361596 138.94638404] ; [272.94638404 206.05361596],0
u3,1,0.177994,1.814293,[62 51] ; [83 48],[67.15163934 45.84836066] ; [77.84836066 53.15163934],0
n3,1,0.188903,1.72615,[69 30] ; [65 18],[72.89010989 26.10989011] ; [61.10989011 21.89010989],0
b1,1,0.250464,1.320714,[121 225] ; [192 302],[128.92619048 217.07380952] ; [184.07380952 309.92619048],0
a1,1,0.268272,1.225562,[ 12 334] ; [ 25 469],[ 15.24047619 330.75952381] ; [ 21.75952381 472.24047619],0
u2,1,0.299161,1.07793,[57 54] ; [76 55],[61.00413223 49.99586777] ; [71.99586777 59.00413223],0
b2,1,0.395821,0.720984,[ 66 120] ; [123 190],[ 70.4488978 115.5511022] ; [118.5511022 194.4488978],0
b3,1,0.395821,0.720984,[ 66 120] ; [123 190],[ 70.4488978 115.5511022] ; [118.5511022 194.4488978],0
s1,1,0.492516,0.471025,[  9 332] ; [ 17 471],[ 10.69481303 330.30518697] ; [ 15.30518697 472.69481303],0
b4,1,0.507476,0.439268,[198 148] ; [294 200],[202.65714286 143.34285714] ; [289.34285714 204.65714286],0
n1,1,0.540604,0.374422,[35 64] ; [33 50],[36.98901099 62.01098901] ; [31.01098901 51.98901099],0
a6,1,0.6912,0.157789,[233 111] ; [341 153],[235.62768496 108.37231504] ; [338.37231504 155.62768496],0
n2,1,0.78608,0.07366,[76 25] ; [61 22],[75.20108696 25.79891304] ; [61.79891304 21.20108696],0
a8,1,0.868448,0.027433,[ 43 279] ; [ 61 382],[ 43.7751634 278.2248366] ; [ 60.2248366 382.7751634],0
s4,1,0.89843,0.016293,[ 58 285] ; [ 84 403],[ 58.68192771 284.31807229] ; [ 83.31807229 403.68192771],0
