Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,46.399674,[202  90] ; [17 52],[177.14127424 114.85872576] ; [41.85872576 27.14127424],1
a4,1,0.0,31.181468,[180 111] ; [17 52],[159.24166667 131.75833333] ; [37.75833333 31.24166667],1
a3,1,1e-06,24.716718,[259  32] ; [44 24],[245.60724234  45.39275766] ; [57.39275766 10.60724234],1
d1,1,1e-06,24.660846,[233  59] ; [35 34],[216.77562327  75.22437673] ; [51.22437673 17.77562327],1
u1,1,2.4e-05,17.820633,[ 95 197] ; [ 5 64],[ 80.88642659 211.11357341] ; [19.11357341 49.88642659],1
n4,1,0.000158,14.280105,[255  35] ; [48 21],[244.7632312  45.2367688] ; [58.2367688 10.7632312],1
n6,1,0.001041,10.752637,[262  26] ; [53 16],[254.11764706  33.88235294] ; [60.88235294  8.11764706],0
p9,1,0.003835,8.360199,[264  25] ; [53 14],[257.33988764  31.66011236] ; [59.66011236  7.33988764],0
n5,1,0.022024,5.243915,[236  52] ; [48 21],[229.1092437  58.8907563] ; [54.8907563 14.1092437],0
v2,1,0.023488,5.132042,[187  98] ; [34 33],[178.93465909 106.06534091] ; [42.06534091 24.93465909],0
s6,1,0.034727,4.458533,[248  38] ; [52 16],[242.37288136  43.62711864] ; [57.62711864 10.37288136],0
a6,1,0.035193,4.435811,[203  88] ; [39 30],[195.61666667  95.38333333] ; [46.38333333 22.61666667],0
r2,1,0.043796,4.064428,[280   7] ; [63  5],[277.29859155   9.70140845] ; [65.70140845  2.29859155],0
r1,1,0.053217,3.73708,[250  40] ; [53 16],[244.7632312  45.2367688] ; [58.2367688 10.7632312],0
s8,1,0.068284,3.32379,[209  81] ; [42 27],[202.75766017  87.24233983] ; [48.24233983 20.75766017],0
r4,1,0.086338,2.941357,[269  23] ; [59 10],[265.30747922  26.69252078] ; [62.69252078  6.30747922],0
p4,1,0.087063,2.927865,[204  87] ; [41 28],[198.04166667  92.95833333] ; [46.95833333 22.04166667],0
p12,1,0.092383,2.832347,[ 32 258] ; [ 3 66],[ 28.2729805 261.7270195] ; [ 6.7270195 62.2729805],0
v1,1,0.098224,2.734145,[172 110] ; [34 34],[165.97714286 116.02285714] ; [40.02285714 27.97714286],0
s4,1,0.103796,2.646219,[ 58 232] ; [20 49],[ 63.00835655 226.99164345] ; [14.99164345 54.00835655],0
p11,1,0.107368,2.59254,[237  55] ; [50 19],[232.14404432  59.85595568] ; [54.85595568 14.14404432],0
p3,1,0.111733,2.529539,[174 117] ; [34 35],[168.13333333 122.86666667] ; [39.86666667 29.13333333],0
p10,1,0.157821,1.994984,[253  37] ; [54 13],[249.3837535  40.6162465] ; [57.6162465  9.3837535],0
a8,1,0.158407,1.989371,[ 49 211] ; [ 7 55],[ 45.2173913 214.7826087] ; [10.7826087 51.2173913],0
b5,1,0.163201,1.944316,[175 117] ; [35 34],[169.86149584 122.13850416] ; [40.13850416 28.86149584],0
a1,1,0.164481,1.932537,[ 22 270] ; [ 2 67],[ 19.41274238 272.58725762] ; [ 4.58725762 64.41274238],0
u2,1,0.171115,1.873148,[23  9] ; [13 11],[20.57142857 11.42857143] ; [15.42857143  8.57142857],0
b4,1,0.193032,1.694322,[161 131] ; [44 25],[165.81717452 126.18282548] ; [39.18282548 29.81717452],0
u3,1,0.198936,1.650168,[25  8] ; [15 10],[22.75862069 10.24137931] ; [17.24137931  7.75862069],0
u4,1,0.210455,1.568295,[ 14 278] ; [ 1 68],[ 12.13296399 279.86703601] ; [ 2.86703601 66.13296399],0
b3,1,0.21934,1.508681,[ 93 122] ; [15 30],[ 89.30769231 125.69230769] ; [18.69230769 26.30769231],0
b2,1,0.21934,1.508681,[ 93 122] ; [15 30],[ 89.30769231 125.69230769] ; [18.69230769 26.30769231],0
n3,1,0.248619,1.331049,[46 18] ; [11  8],[43.95180723 20.04819277] ; [13.04819277  5.95180723],0
d4,1,0.251656,1.314087,[267  25] ; [60  9],[264.49861496  27.50138504] ; [62.50138504  6.49861496],0
p1,1,0.279571,1.169173,[ 22 268] ; [ 8 61],[ 24.23398329 265.76601671] ; [ 5.76601671 63.23398329],0
s5,1,0.310065,1.030401,[133 145] ; [27 39],[129.30232558 148.69767442] ; [30.69767442 35.30232558],0
p7,1,0.389467,0.740604,[199  83] ; [43 23],[196.10344828  85.89655172] ; [45.89655172 20.10344828],0
s2,1,0.431129,0.619779,[216  75] ; [48 21],[213.4  77.6] ; [50.6 18.4],0
p6,1,0.463301,0.537908,[135 155] ; [27 38],[132.33802817 157.66197183] ; [29.66197183 35.33802817],0
s1,1,0.517557,0.418759,[ 12 277] ; [ 4 63],[ 12.98876404 276.01123596] ; [ 3.01123596 63.98876404],0
p8,1,0.528449,0.397373,[150 136] ; [38 29],[152.31728045 133.68271955] ; [35.68271955 31.31728045],0
v3,1,0.529859,0.394662,[131 151] ; [33 32],[133.2795389 148.7204611] ; [30.7204611 34.2795389],0
d3,1,0.580131,0.306023,[225  67] ; [51 18],[223.2465374  68.7534626] ; [52.7534626 16.2465374],0
n2,1,0.661496,0.191712,[51 14] ; [14  5],[50.29761905 14.70238095] ; [14.70238095  4.29761905],0
v4,1,0.723243,0.125407,[279  10] ; [66  3],[278.50558659  10.49441341] ; [66.49441341  2.50558659],0
b1,1,0.754486,0.0978,[116 176] ; [26 43],[114.85872576 177.14127424] ; [27.14127424 41.85872576],0
r3,1,0.837917,0.041844,[281  10] ; [66  2],[281.2729805   9.7270195] ; [65.7270195  2.2729805],0
p2,1,0.840232,0.040641,[246  45] ; [59 10],[246.54166667  44.45833333] ; [58.45833333 10.54166667],0
n1,1,0.840333,0.040589,[32 32] ; [ 9 10],[31.61445783 32.38554217] ; [9.38554217 9.61445783],0
s3,1,0.856435,0.03273,[214  74] ; [52 17],[214.58823529  73.41176471] ; [51.41176471 17.58823529],0
a7,1,0.894709,0.017516,[205  87] ; [49 20],[205.45152355  86.54847645] ; [48.54847645 20.45152355],0
p5,1,0.901681,0.015262,[ 45 244] ; [11 57],[ 45.33333333 243.66666667] ; [10.66666667 57.33333333],0
