Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,129.726762,[ 65 217] ; [200  82],[132.5 149.5] ; [132.5 149.5],1
s2,1,0.0,109.737995,[ 81 195] ; [209  75],[142.92857143 133.07142857] ; [147.07142857 136.92857143],1
s3,1,0.0,90.332745,[105 170] ; [219  62],[160.25179856 114.74820144] ; [163.74820144 117.25179856],1
s6,1,0.0,73.371745,[141 133] ; [241  42],[187.91382406  86.08617594] ; [194.08617594  88.91382406],1
a3,1,0.0,38.790417,[174 108] ; [241  43],[206.76678445  75.23321555] ; [208.23321555  75.76678445],1
s5,1,0.0,27.198452,[ 68 205] ; [128 149],[ 97.28727273 175.71272727] ; [ 98.71272727 178.28727273],1
p5,1,7e-06,20.23841,[ 17 264] ; [ 52 229],[ 34.5 246.5] ; [ 34.5 246.5],1
p7,1,2.2e-05,18.01548,[167 108] ; [213  62],[190.  85.] ; [190.  85.],1
n4,1,3e-05,17.430026,[209  72] ; [251  34],[228.3745583  52.6254417] ; [231.6254417  53.3745583],1
v3,1,5.5e-05,16.254208,[ 89 181] ; [137 137],[112.16911765 157.83088235] ; [113.83088235 160.16911765],1
d2,1,7.5e-05,15.672381,[116 164] ; [165 119],[139.5035461 140.4964539] ; [141.4964539 142.5035461],1
p6,1,9.1e-05,15.323252,[ 81 195] ; [128 154],[103.37634409 172.62365591] ; [105.62365591 176.37634409],1
n5,1,0.000101,15.120788,[197  81] ; [240  44],[216.16725979  61.83274021] ; [220.83274021  63.16725979],1
p4,1,0.000103,15.076974,[153 126] ; [200  83],[175.24377224 103.75622776] ; [177.75622776 105.24377224],1
p3,1,0.000151,14.357311,[123 158] ; [169 114],[145.4822695 135.5177305] ; [146.5177305 136.4822695],1
u1,1,0.00016,14.25427,[ 40 242] ; [ 77 208],[ 58.19047619 223.80952381] ; [ 58.80952381 226.19047619],1
p10,1,0.0006,11.774884,[228  51] ; [260  24],[241.8330373  37.1669627] ; [246.1669627  37.8330373],1
a2,1,0.000674,11.558919,[ 54 228] ; [ 90 195],[ 71.61904762 210.38095238] ; [ 72.38095238 212.61904762],1
