Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000304,13.04319,[138  22] ; [43 23],[128.14159292  31.85840708] ; [52.85840708 13.14159292],1
p10,1,0.001291,10.354649,[133  29] ; [41 25],[123.63157895  38.36842105] ; [50.36842105 15.63157895],0
b1,1,0.004508,8.066799,[ 50 112] ; [34 33],[ 59.42358079 102.57641921] ; [24.57641921 42.42358079],0
p2,1,0.007388,7.176211,[127  35] ; [41 26],[118.84716157  43.15283843] ; [49.15283843 17.84716157],0
r3,1,0.013526,6.099002,[158   2] ; [62  5],[155.0660793   4.9339207] ; [64.9339207  2.0660793],0
s1,1,0.014356,5.993821,[  2 156] ; [ 5 62],[  4.91555556 153.08444444] ; [ 2.08444444 64.91555556],0
p6,1,0.041494,4.155709,[ 37 123] ; [24 42],[ 43.18584071 116.81415929] ; [17.81415929 48.18584071],0
s4,1,0.043209,4.087221,[ 21 140] ; [16 51],[ 26.12719298 134.87280702] ; [10.87280702 56.12719298],0
a2,1,0.057725,3.601583,[ 34 128] ; [22 45],[ 39.61572052 122.38427948] ; [16.38427948 50.61572052],0
n5,1,0.063292,3.448943,[114  46] ; [38 27],[108.08888889  51.91111111] ; [43.91111111 21.08888889],0
r4,1,0.074642,3.177877,[141  21] ; [52 15],[136.53275109  25.46724891] ; [56.46724891 10.53275109],0
n4,1,0.104203,2.640005,[127  35] ; [45 21],[122.21052632  39.78947368] ; [49.78947368 16.21052632],0
n6,1,0.121177,2.402045,[136  25] ; [50 16],[131.92070485  29.07929515] ; [54.07929515 11.92070485],0
v3,1,0.126341,2.336894,[79 80] ; [25 40],[73.82142857 85.17857143] ; [30.17857143 34.82142857],0
p5,1,0.131856,2.270513,[ 10 152] ; [ 1 66],[  7.78165939 154.21834061] ; [ 3.21834061 63.78165939],0
s6,1,0.138448,2.19512,[103  59] ; [48 17],[107.76211454  54.23788546] ; [43.23788546 21.76211454],0
s5,1,0.138509,2.19445,[ 42 114] ; [23 39],[ 46.51376147 109.48623853] ; [18.48623853 43.51376147],0
v4,1,0.208783,1.579843,[149  11] ; [59  8],[146.60792952  13.39207048] ; [61.39207048  5.60792952],0
a4,1,0.212211,1.556277,[70 92] ; [35 32],[74.27947598 87.72052402] ; [30.72052402 36.27947598],0
n1,1,0.243063,1.362739,[ 9 29] ; [ 9 15],[11.03225806 26.96774194] ; [ 6.96774194 17.03225806],0
d2,1,0.273441,1.199405,[78 82] ; [38 29],[81.76211454 78.23788546] ; [34.23788546 32.76211454],0
d5,1,0.322311,0.979544,[137  25] ; [60  7],[139.36244541  22.63755459] ; [57.63755459  9.36244541],0
r1,1,0.368477,0.808794,[131  30] ; [51 16],[128.51754386  32.48245614] ; [53.48245614 13.51754386],0
v1,1,0.405603,0.691651,[92 62] ; [36 31],[89.19457014 64.80542986] ; [38.80542986 28.19457014],0
p1,1,0.445137,0.583004,[  6 156] ; [ 4 63],[  7.07423581 154.92576419] ; [ 2.92576419 64.07423581],0
a6,1,0.484292,0.489182,[114  48] ; [44 23],[111.77292576  50.22707424] ; [46.22707424 20.77292576],0
