Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,45.909322,[383  89] ; [31 39],[360.53136531 111.46863469] ; [53.46863469 16.53136531],1
n4,1,0.0,40.618218,[387  86] ; [34 37],[366.05330882 106.94669118] ; [54.94669118 16.05330882],1
r4,1,3e-05,17.387888,[446  27] ; [57 14],[437.35110294  35.64889706] ; [65.64889706  5.35110294],1
r3,1,0.001013,10.804239,[458  11] ; [64  7],[453.36666667  15.63333333] ; [68.63333333  2.36666667],0
p4,1,0.00292,8.856991,[312 160] ; [34 37],[300.7587477 171.2412523] ; [45.2412523 25.7587477],0
v1,1,0.003431,8.562861,[266 194] ; [26 41],[254.87666034 205.12333966] ; [37.12333966 29.87666034],0
d2,1,0.006214,7.487262,[235 237] ; [23 48],[224.26519337 247.73480663] ; [33.73480663 37.26519337],0
p11,1,0.007939,7.047284,[405  68] ; [52 19],[397.35477941  75.64522059] ; [59.64522059 11.35477941],0
p6,1,0.008195,6.990434,[189 280] ; [17 54],[178.91481481 290.08518519] ; [27.08518519 43.91481481],0
a5,1,0.011256,6.4245,[371 102] ; [46 25],[362.57536765 110.42463235] ; [54.42463235 16.57536765],0
p12,1,0.012121,6.293032,[ 51 421] ; [ 1 70],[ 45.20073665 426.79926335] ; [ 6.79926335 64.20073665],0
s6,1,0.012437,6.247451,[329 134] ; [40 31],[319.93820225 143.06179775] ; [49.06179775 21.93820225],0
a2,1,0.015646,5.842258,[146 327] ; [12 59],[137.37867647 335.62132353] ; [20.62132353 50.37867647],0
p3,1,0.016599,5.738273,[258 214] ; [28 43],[248.60405157 223.39594843] ; [37.39594843 33.60405157],0
s5,1,0.020306,5.385356,[166 290] ; [15 53],[157.51145038 298.48854962] ; [23.48854962 44.51145038],0
u1,1,0.020413,5.3762,[111 362] ; [ 8 63],[103.46875 369.53125] ; [15.53125 55.46875],0
u2,1,0.028149,4.818907,[74 54] ; [21  5],[78.96103896 49.03896104] ; [16.03896104  9.96103896],0
a4,1,0.029198,4.755929,[218 254] ; [23 48],[209.48802947 262.51197053] ; [31.51197053 39.48802947],0
b1,1,0.038217,4.29532,[154 319] ; [32 39],[161.72426471 311.27573529] ; [24.27573529 46.72426471],0
r2,1,0.05612,3.648484,[452  17] ; [64  6],[448.98701299  20.01298701] ; [67.01298701  2.98701299],0
v3,1,0.08817,2.907465,[190 265] ; [21 47],[183.56596558 271.43403442] ; [27.43403442 40.56596558],0
d1,1,0.088802,2.89596,[309 164] ; [39 32],[302.58088235 170.41911765] ; [45.41911765 25.58088235],0
s2,1,0.089725,2.879301,[258 210] ; [31 39],[251.39776952 216.60223048] ; [37.60223048 32.39776952],0
a3,1,0.091983,2.839325,[344 127] ; [45 26],[338.04243542 132.95756458] ; [50.95756458 20.04243542],0
p2,1,0.09644,2.763443,[413  59] ; [57 14],[408.54511971  63.45488029] ; [61.45488029  9.54511971],0
s7,1,0.105758,2.616499,[229 221] ; [27 40],[222.82398453 227.17601547] ; [33.17601547 33.82398453],0
p5,1,0.112221,2.522659,[ 65 405] ; [ 5 66],[ 60.81330869 409.18669131] ; [ 9.18669131 61.81330869],0
r1,1,0.112958,2.512336,[393  78] ; [53 17],[388.29205176  82.70794824] ; [57.70794824 12.29205176],0
u3,1,0.152715,2.044917,[78 50] ; [19  6],[81.1503268 46.8496732] ; [15.8496732  9.1503268],0
b4,1,0.159752,1.97657,[288 185] ; [37 34],[282.58272059 190.41727941] ; [42.41727941 28.58272059],0
v2,1,0.162764,1.948355,[278 175] ; [34 31],[272.84942085 180.15057915] ; [39.15057915 25.84942085],0
b3,1,0.166393,1.915142,[101 174] ; [ 9 27],[ 97.26688103 177.73311897] ; [12.73311897 23.26688103],0
b2,1,0.166393,1.915142,[101 174] ; [ 9 27],[ 97.26688103 177.73311897] ; [12.73311897 23.26688103],0
s3,1,0.19787,1.658028,[268 198] ; [34 35],[263.05046729 202.94953271] ; [38.94953271 30.05046729],0
a1,1,0.226647,1.461779,[ 21 452] ; [ 1 70],[ 19.12867647 453.87132353] ; [ 2.87132353 68.12867647],0
p1,1,0.244264,1.355817,[ 47 425] ; [ 4 67],[ 44.33149171 427.66850829] ; [ 6.66850829 64.33149171],0
p8,1,0.259237,1.27283,[267 200] ; [35 35],[262.63314711 204.36685289] ; [39.36685289 30.63314711],0
s8,1,0.303378,1.059284,[216 254] ; [28 43],[211.97781885 258.02218115] ; [32.02218115 38.97781885],0
p7,1,0.332974,0.937296,[311 152] ; [41 26],[307.50188679 155.49811321] ; [44.49811321 22.50188679],0
b5,1,0.359801,0.838587,[300 173] ; [49 22],[303.45036765 169.54963235] ; [45.54963235 25.45036765],0
a8,1,0.387948,0.745365,[ 63 363] ; [ 7 58],[ 60.73319756 365.26680244] ; [ 9.26680244 55.73319756],0
v4,1,0.498682,0.457741,[457  13] ; [68  3],[456.09981516  13.90018484] ; [68.90018484  2.09981516],0
s4,1,0.544863,0.366602,[ 79 387] ; [10 61],[ 77.23277467 388.76722533] ; [11.76722533 59.23277467],0
p9,1,0.603528,0.269708,[446  26] ; [66  5],[445.053407  26.946593] ; [66.946593  4.053407],0
n3,1,0.618194,0.248414,[65 22] ; [11  5],[64.19417476 22.80582524] ; [11.80582524  4.19417476],0
d3,1,0.621025,0.244429,[373 100] ; [57 13],[374.56721915  98.43278085] ; [55.43278085 14.56721915],0
d5,1,0.667623,0.184395,[396  77] ; [58 13],[394.74632353  78.25367647] ; [59.25367647 11.74632353],0
d4,1,0.714981,0.133352,[401  72] ; [59 12],[399.96323529  73.03676471] ; [60.03676471 10.96323529],0
n1,1,0.801881,0.062957,[30 57] ; [ 5 11],[29.5631068 57.4368932] ; [ 5.4368932 10.5631068],0
n2,1,0.861143,0.030597,[67 20] ; [12  4],[66.72815534 20.27184466] ; [12.27184466  3.72815534],0
a6,1,0.926406,0.008532,[370 102] ; [56 15],[370.29834254 101.70165746] ; [55.70165746 15.29834254],0
s1,1,0.950803,0.003807,[ 14 454] ; [ 2 68],[ 13.91821561 454.08178439] ; [ 2.08178439 67.91821561],0
