Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,87.336607,[104  34] ; [14 86],[68.42016807 69.57983193] ; [49.57983193 50.42016807],1
d3,1,0.0,82.003774,[123  15] ; [33 68],[90.07531381 47.92468619] ; [65.92468619 35.07531381],1
d4,1,0.0,66.5516,[136   2] ; [57 44],[111.43933054  26.56066946] ; [81.56066946 19.43933054],1
d5,1,0.0,49.69464,[135   3] ; [64 37],[114.90376569  23.09623431] ; [84.09623431 16.90376569],1
a2,1,0.0,40.816558,[53 85] ; [ 3 98],[ 32.33472803 105.66527197] ; [23.66527197 77.33472803],1
a4,1,0.0,39.389832,[83 54] ; [20 81],[59.28991597 77.71008403] ; [43.71008403 57.28991597],1
u1,1,0.0,32.488641,[43 95] ; [ 2 99],[ 25.9832636 112.0167364] ; [19.0167364 81.9832636],1
a3,1,9e-06,19.7561,[112  26] ; [55 46],[96.42677824 41.57322176] ; [70.57322176 30.42677824],1
p10,1,0.000485,12.17431,[122  15] ; [72 29],[111.67226891  25.32773109] ; [82.32773109 18.67226891],1
a6,1,0.001524,10.049881,[107  31] ; [59 42],[95.84937238 42.15062762] ; [70.15062762 30.84937238],0
a5,1,0.002321,9.27644,[115  23] ; [67 34],[105.08786611  32.91213389] ; [76.91213389 24.08786611],0
p9,1,0.002438,9.186457,[123  14] ; [75 25],[114.4556962  22.5443038] ; [83.5443038 16.4556962],0
s8,1,0.002763,8.957978,[72 65] ; [33 67],[60.69620253 76.30379747] ; [44.30379747 55.69620253],0
s5,1,0.003895,8.331964,[53 80] ; [22 78],[42.8111588 90.1888412] ; [32.1888412 67.8111588],0
a7,1,0.003904,8.328141,[106  32] ; [60 41],[95.84937238 42.15062762] ; [70.15062762 30.84937238],0
r1,1,0.004104,8.237228,[117  20] ; [70 30],[108.09704641  28.90295359] ; [78.90295359 21.09704641],0
p4,1,0.007634,7.117447,[109  29] ; [64 37],[99.89121339 38.10878661] ; [73.10878661 27.89121339],0
s2,1,0.014734,5.948028,[74 63] ; [38 62],[64.74261603 72.25738397] ; [47.25738397 52.74261603],0
p12,1,0.019147,5.48802,[ 13 125] ; [ 2 99],[  8.66108787 129.33891213] ; [ 6.33891213 94.66108787],0
r2,1,0.022777,5.185451,[134   4] ; [91 10],[129.91631799   8.08368201] ; [95.08368201  5.91631799],0
v2,1,0.03936,4.245282,[84 49] ; [47 48],[76.41666667 56.58333333] ; [54.58333333 40.41666667],0
u3,1,0.056422,3.63956,[19  7] ; [23 23],[15.16666667 10.83333333] ; [26.83333333 19.16666667],0
p5,1,0.059741,3.544571,[ 20 115] ; [ 7 94],[ 15.44491525 119.55508475] ; [11.55508475 89.44491525],0
b1,1,0.085836,2.950787,[49 89] ; [47 54],[55.43096234 82.56903766] ; [40.56903766 60.43096234],0
n6,1,0.120761,2.407426,[118  18] ; [80 21],[113.62025316  22.37974684] ; [84.37974684 16.62025316],0
p11,1,0.123245,2.375586,[115  23] ; [76 25],[110.28451883  27.71548117] ; [80.71548117 20.28451883],0
s7,1,0.132295,2.26536,[64 62] ; [39 57],[58.45945946 67.54054054] ; [44.54054054 51.45945946],0
b2,1,0.1436,2.138953,[34 55] ; [16 44],[29.86577181 59.13422819] ; [20.13422819 39.86577181],0
b3,1,0.1436,2.138953,[34 55] ; [16 44],[29.86577181 59.13422819] ; [20.13422819 39.86577181],0
r4,1,0.145242,2.121524,[128  10] ; [88 13],[124.71966527  13.28033473] ; [91.28033473  9.71966527],0
s3,1,0.145744,2.116245,[83 53] ; [51 48],[77.54893617 58.45106383] ; [56.45106383 42.54893617],0
v4,1,0.147868,2.094109,[133   5] ; [93  8],[130.49372385   7.50627615] ; [95.50627615  5.49372385],0
u2,1,0.151882,2.053247,[17  9] ; [21 23],[14.11428571 11.88571429] ; [23.88571429 20.11428571],0
p2,1,0.158011,1.993154,[118  19] ; [80 21],[113.97478992  23.02521008] ; [84.02521008 16.97478992],0
v1,1,0.176149,1.829816,[78 52] ; [50 48],[72.98245614 57.01754386] ; [55.01754386 42.98245614],0
s4,1,0.18072,1.791694,[ 16 121] ; [18 83],[ 19.57142857 117.42857143] ; [14.42857143 86.57142857],0
s6,1,0.181098,1.788589,[95 42] ; [61 39],[90.17721519 46.82278481] ; [65.82278481 34.17721519],0
n5,1,0.190372,1.714734,[109  28] ; [73 28],[104.76470588  32.23529412] ; [77.23529412 23.76470588],0
n4,1,0.211957,1.558011,[111  26] ; [75 26],[107.06722689  29.93277311] ; [78.93277311 22.06722689],0
v3,1,0.223786,1.479927,[61 68] ; [38 59],[56.50884956 72.49115044] ; [42.49115044 54.50884956],0
p8,1,0.234456,1.413624,[77 61] ; [48 52],[72.4789916 65.5210084] ; [52.5210084 47.4789916],0
r3,1,0.234999,1.410343,[130   8] ; [91 10],[127.60669456  10.39330544] ; [93.39330544  7.60669456],0
b5,1,0.236586,1.400819,[87 51] ; [56 45],[82.56903766 55.43096234] ; [60.43096234 40.56903766],0
n2,1,0.389601,0.740187,[18  8] ; [13  3],[19.19047619  6.80952381] ; [11.80952381  4.19047619],0
n3,1,0.396601,0.718609,[20  6] ; [14  2],[21.04761905  4.95238095] ; [12.95238095  3.04761905],0
