Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,63.869122,[294  26] ; [18 21],[278.10584958  41.89415042] ; [33.89415042  5.10584958],1
a3,1,0.00073,11.412446,[272  46] ; [25 14],[264.55462185  53.44537815] ; [32.44537815  6.55462185],1
v4,1,0.000868,11.090007,[314   5] ; [34  4],[310.95798319   8.04201681] ; [37.04201681  0.95798319],1
p11,1,0.001304,10.336403,[260  60] ; [23 16],[252.25626741  67.74373259] ; [30.74373259  8.25626741],0
s8,1,0.002186,9.386491,[230  87] ; [19 20],[221.72191011  95.27808989] ; [27.27808989 11.72191011],0
p7,1,0.002424,9.197086,[229  82] ; [19 19],[220.99713467  90.00286533] ; [27.00286533 10.99713467],0
p2,1,0.00294,8.844477,[278  41] ; [27 12],[271.77374302  47.22625698] ; [33.22625698  5.77374302],0
s6,1,0.003151,8.71816,[276  41] ; [27 12],[269.80617978  47.19382022] ; [33.19382022  5.80617978],0
p3,1,0.003245,8.664196,[189 130] ; [13 25],[180.49859944 138.50140056] ; [21.50140056 16.49859944],0
a5,1,0.003434,8.561244,[267  53] ; [25 14],[260.27855153  59.72144847] ; [31.72144847  7.27855153],0
p6,1,0.004262,8.168743,[153 165] ; [ 9 29],[144.70786517 173.29213483] ; [17.29213483 20.70786517],0
r4,1,0.004278,8.162081,[310  10] ; [34  5],[306.62952646  13.37047354] ; [37.37047354  1.62952646],0
p4,1,0.00693,7.291088,[223  95] ; [19 20],[215.56302521 102.43697479] ; [26.43697479 12.56302521],0
s2,1,0.009162,6.79089,[242  77] ; [22 17],[235.24022346  83.75977654] ; [28.75977654 10.24022346],0
b1,1,0.0137,6.076376,[123 197] ; [23 16],[130.13927577 189.86072423] ; [15.86072423 23.13927577],0
s5,1,0.019098,5.49252,[148 160] ; [11 28],[141.129683 166.870317] ; [17.870317 21.129683],0
n5,1,0.027484,4.860145,[265  52] ; [27 12],[260.01123596  56.98876404] ; [31.98876404  7.01123596],0
p8,1,0.066533,3.366559,[187 130] ; [17 22],[181.65168539 135.34831461] ; [22.34831461 16.65168539],0
v1,1,0.074619,3.178371,[191 122] ; [18 21],[185.84375 127.15625] ; [23.15625 15.84375],0
r3,1,0.076565,3.136353,[311   8] ; [36  3],[309.19832402   9.80167598] ; [37.80167598  1.19832402],0
a4,1,0.080213,3.060572,[170 149] ; [15 24],[164.84636872 154.15363128] ; [20.15363128 18.84636872],0
a2,1,0.127133,2.32717,[104 216] ; [ 8 31],[ 99.83286908 220.16713092] ; [12.16713092 26.83286908],0
v2,1,0.147761,2.095213,[196 114] ; [20 19],[191.86246418 118.13753582] ; [24.13753582 14.86246418],0
d1,1,0.166594,1.913329,[216 104] ; [22 17],[212.1448468 107.8551532] ; [25.8551532 13.1448468],0
a1,1,0.176622,1.82582,[ 16 304] ; [ 4 35],[ 17.82729805 302.17270195] ; [ 2.17270195 36.82729805],0
b4,1,0.176851,1.823891,[177 143] ; [26 13],[180.94707521 139.05292479] ; [22.05292479 16.94707521],0
d4,1,0.194841,1.680625,[276  41] ; [31  8],[273.36797753  43.63202247] ; [33.63202247  5.36797753],0
b2,1,0.197804,1.658517,[ 97 121] ; [10 21],[ 93.67871486 124.32128514] ; [13.32128514 17.67871486],0
b3,1,0.197804,1.658517,[ 97 121] ; [10 21],[ 93.67871486 124.32128514] ; [13.32128514 17.67871486],0
d2,1,0.21421,1.542746,[188 130] ; [19 20],[184.38655462 133.61344538] ; [22.61344538 16.38655462],0
p5,1,0.224215,1.477191,[ 57 259] ; [ 4 35],[ 54.29859155 261.70140845] ; [ 6.70140845 32.29859155],0
a6,1,0.233283,1.420732,[217 100] ; [23 16],[213.70786517 103.29213483] ; [26.29213483 12.70786517],0
