Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,109.843683,[ 37 143] ; [288 142],[95.90163934 84.09836066] ; [229.09836066 200.90163934],1
s3,1,0.0,106.187929,[ 46 135] ; [301 125],[103.47116969  77.52883031] ; [243.52883031 182.47116969],1
s7,1,0.0,77.081601,[ 45 127] ; [272 141],[93.2034188 78.7965812] ; [223.7965812 189.2034188],1
s8,1,0.0,60.638249,[ 44 138] ; [253 179],[88.03583062 93.96416938] ; [208.96416938 223.03583062],1
s5,1,0.0,55.691863,[ 24 154] ; [192 230],[ 64.08 113.92] ; [151.92 270.08],1
r4,1,9e-06,19.715775,[151  31] ; [409  25],[165.45454545  16.54545455] ; [394.54545455  39.45454545],1
p4,1,1.4e-05,18.93421,[93 88] ; [301 130],[116.52614379  64.47385621] ; [277.47385621 153.52614379],1
s4,1,0.000221,13.640518,[ 14 168] ; [ 84 342],[ 29.33552632 152.66447368] ; [ 68.66447368 357.33552632],1
p5,1,0.000594,11.795948,[ 11 169] ; [ 71 359],[ 24.19672131 155.80327869] ; [ 57.80327869 372.19672131],1
r1,1,0.000645,11.641829,[132  49] ; [366  66],[147.04404568  33.95595432] ; [350.95595432  81.04404568],1
p6,1,0.000699,11.49298,[ 52 128] ; [187 242],[ 70.64039409 109.35960591] ; [168.35960591 260.64039409],1
p12,1,0.000744,11.376021,[  6 175] ; [ 52 379],[ 17.15359477 163.84640523] ; [ 40.84640523 390.15359477],1
r2,1,0.005857,7.593759,[161  17] ; [416  17],[168.09492635   9.90507365] ; [408.90507365  24.09492635],0
p7,1,0.005914,7.57625,[101  79] ; [285 135],[115.8  64.2] ; [270.2 149.8],0
p9,1,0.009168,6.789746,[145  33] ; [383  46],[154.83360791  23.16639209] ; [373.16639209  55.83360791],0
r3,1,0.010183,6.602515,[163  17] ; [415  18],[169.72267537  10.27732463] ; [408.27732463  24.72267537],0
p3,1,0.013957,6.043556,[83 98] ; [245 187],[96.84828711 84.15171289] ; [231.15171289 200.84828711],0
v1,1,0.014179,6.015778,[91 89] ; [260 164],[104.60264901  75.39735099] ; [246.39735099 177.60264901],0
u4,1,0.018447,5.553155,[  1 181] ; [ 18 416],[  5.61363636 176.38636364] ; [ 13.38636364 420.61363636],0
p2,1,0.025918,4.961468,[143  39] ; [370  61],[152.30995106  29.69004894] ; [360.69004894  70.30995106],0
u1,1,0.029195,4.756057,[ 27 155] ; [ 98 336],[ 36.93181818 145.06818182] ; [ 88.06818182 345.93181818],0
u3,1,0.03151,4.624952,[26 34] ; [66 43],[32.66272189 27.33727811] ; [59.33727811 49.66272189],0
d4,1,0.040747,4.186509,[139  42] ; [362  70],[147.92985318  33.07014682] ; [353.07014682  78.92985318],0
a3,1,0.041742,4.145632,[122  59] ; [325 106],[132.20098039  48.79901961] ; [314.79901961 116.20098039],0
