Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,49.530628,[144 145] ; [95 12],[174.42171717 114.57828283] ; [64.57828283 42.42171717],1
s7,1,0.0,30.715029,[ 95 185] ; [68 36],[118.85416667 161.14583333] ; [44.14583333 59.85416667],1
p5,1,6.8e-05,15.861349,[ 12 280] ; [17 91],[ 21.17 270.83] ; [  7.83 100.17],1
s2,1,7.7e-05,15.628432,[112 179] ; [66 43],[129.495 161.505] ; [48.505 60.495],1
s4,1,0.000337,12.854149,[ 39 250] ; [31 76],[ 51.08585859 237.91414141] ; [18.91414141 88.08585859],1
n6,1,0.001204,10.484713,[223  69] ; [99 10],[234.47381546  57.52618454] ; [87.52618454 21.47381546],0
p3,1,0.001704,9.843333,[102 189] ; [57 52],[115.6725 175.3275] ; [43.3275 65.6725],0
p4,1,0.00217,9.399756,[132 157] ; [68 40],[145.59193955 143.40806045] ; [54.40806045 53.59193955],0
p12,1,0.003918,8.321605,[  9 282] ; [11 97],[ 14.58646617 276.41353383] ; [  5.41353383 102.58646617],0
p10,1,0.004308,8.149158,[202  87] ; [90 17],[213.1010101  75.8989899] ; [78.8989899 28.1010101],0
s3,1,0.007605,7.124108,[139 151] ; [68 40],[150.82914573 139.17085427] ; [56.17085427 51.82914573],0
b5,1,0.010425,6.560862,[173 119] ; [49 60],[161.65586035 130.34413965] ; [60.34413965 48.65586035],0
r2,1,0.011146,6.441955,[258  31] ; [106   3],[264.31155779  24.68844221] ; [99.68844221  9.31155779],0
p9,1,0.011576,6.374717,[214  76] ; [91 15],[223.35858586  66.64141414] ; [81.64141414 24.35858586],0
p6,1,0.01221,6.280186,[ 72 217] ; [41 68],[ 82.05276382 206.94723618] ; [30.94723618 78.05276382],0
s8,1,0.020884,5.336447,[ 90 202] ; [47 62],[ 99.7605985 192.2394015] ; [37.2394015 71.7605985],0
a5,1,0.021281,5.303617,[184 108] ; [82 27],[193.6957606  98.3042394] ; [72.3042394 36.6957606],0
r4,1,0.032318,4.581524,[254  38] ; [103   6],[259.96009975  32.03990025] ; [97.03990025 11.96009975],0
b3,1,0.034017,4.493871,[ 41 113] ; [26 37],[ 47.5483871 106.4516129] ; [19.4516129 43.5483871],0
b2,1,0.034017,4.493871,[ 41 113] ; [26 37],[ 47.5483871 106.4516129] ; [19.4516129 43.5483871],0
p7,1,0.03588,4.402794,[158 130] ; [70 35],[167.08396947 120.91603053] ; [60.91603053 44.08396947],0
r1,1,0.059481,3.551809,[211  81] ; [88 20],[218.27  73.73] ; [80.73 27.27],0
v2,1,0.088135,2.908105,[106 172] ; [51 56],[113.36623377 164.63376623] ; [43.63376623 63.36623377],0
u1,1,0.115842,2.472652,[ 38 254] ; [21 88],[ 42.96259352 249.03740648] ; [16.03740648 92.96259352],0
p1,1,0.126542,2.334417,[ 15 276] ; [10 97],[ 18.27889447 272.72110553] ; [  6.72110553 100.27889447],0
a1,1,0.128452,2.311111,[  9 283] ; [  7 102],[ 11.65087282 280.34912718] ; [  4.34912718 104.65087282],0
n1,1,0.147956,2.093199,[25 60] ; [12 15],[28.08035714 56.91964286] ; [ 8.91964286 18.08035714],0
a4,1,0.164441,1.932908,[109 183] ; [49 60],[115.05236908 176.94763092] ; [42.94763092 66.05236908],0
v3,1,0.209126,1.577466,[ 74 211] ; [34 71],[ 78.92307692 206.07692308] ; [29.07692308 75.92307692],0
d2,1,0.254204,1.300052,[123 168] ; [53 56],[128.04 162.96] ; [47.96 61.04],0
s1,1,0.264131,1.246978,[  9 280] ; [  6 103],[ 10.8919598 278.1080402] ; [  4.1080402 104.8919598],0
a2,1,0.301751,1.06644,[ 56 236] ; [26 83],[ 59.71072319 232.28927681] ; [22.28927681 86.71072319],0
p8,1,0.30806,1.038973,[127 163] ; [53 54],[131.4861461 158.5138539] ; [48.5138539 58.4861461],0
p2,1,0.364905,0.820942,[222  69] ; [87 21],[225.36090226  65.63909774] ; [83.63909774 24.36090226],0
b4,1,0.370744,0.80117,[165 127] ; [67 42],[168.93765586 123.06234414] ; [63.06234414 45.93765586],0
a6,1,0.391366,0.734692,[200  91] ; [70 39],[196.425  94.575] ; [73.575 35.425],0
a3,1,0.406782,0.688185,[188 104] ; [75 34],[191.51122195 100.48877805] ; [71.48877805 37.51122195],0
u3,1,0.457371,0.55232,[49 52] ; [19 15],[50.87407407 50.12592593] ; [17.12592593 16.87407407],0
a7,1,0.535084,0.384728,[212  79] ; [76 33],[209.52  81.48] ; [78.48 30.52],0
a8,1,0.537273,0.380618,[ 35 241] ; [10 87],[ 33.29758713 242.70241287] ; [11.70241287 85.29758713],0
n5,1,0.596195,0.280772,[182 106] ; [72 37],[184.26196474 103.73803526] ; [69.73803526 39.26196474],0
v4,1,0.632153,0.229152,[268  23] ; [101   7],[269.12030075  21.87969925] ; [99.87969925  8.12030075],0
u2,1,0.693325,0.155509,[54 49] ; [16 17],[53.01470588 49.98529412] ; [16.98529412 16.01470588],0
d1,1,0.711388,0.136895,[152 140] ; [59 50],[153.64588529 138.35411471] ; [57.35411471 51.64588529],0
b1,1,0.77962,0.078296,[117 175] ; [42 67],[115.78054863 176.21945137] ; [43.21945137 65.78054863],0
u4,1,0.810036,0.057782,[  2 290] ; [  1 108],[  2.18453865 289.81546135] ; [  0.81546135 108.18453865],0
n2,1,0.849041,0.03623,[60 26] ; [19  9],[59.59649123 26.40350877] ; [19.40350877  8.59649123],0
p11,1,0.851633,0.034982,[217  75] ; [82 27],[217.72568579  74.27431421] ; [81.27431421 27.72568579],0
n4,1,0.872279,0.025845,[200  91] ; [74 35],[199.335  91.665] ; [74.665 34.335],0
n3,1,0.907808,0.013411,[62 23] ; [20  7],[62.23214286 22.76785714] ; [19.76785714  7.23214286],0
d3,1,0.919403,0.010238,[192  97] ; [73 36],[192.42462312  96.57537688] ; [72.57537688 36.42462312],0
d4,1,0.951743,0.003662,[228  62] ; [86 23],[228.22055138  61.77944862] ; [85.77944862 23.22055138],0
d5,1,0.971736,0.001255,[223  67] ; [84 25],[223.13283208  66.86716792] ; [83.86716792 25.13283208],0
