Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,36.667864,[167  85] ; [ 7 35],[149.14285714 102.85714286] ; [24.85714286 17.14285714],1
p7,1,4.5e-05,16.63981,[183  63] ; [17 23],[172.02797203  73.97202797] ; [27.97202797 12.02797203],1
p4,1,7.2e-05,15.750935,[181  72] ; [17 25],[169.81016949  83.18983051] ; [28.18983051 13.81016949],1
p3,1,0.001496,10.083169,[157  97] ; [15 27],[147.59459459 106.40540541] ; [24.40540541 17.59459459],0
p6,1,0.005218,7.802283,[124 127] ; [11 31],[115.64846416 135.35153584] ; [19.35153584 22.64846416],0
b1,1,0.039179,4.2531,[102 152] ; [24 18],[108.12162162 145.87837838] ; [17.87837838 24.12162162],0
a3,1,0.075842,3.151834,[205  48] ; [29 13],[200.68474576  52.31525424] ; [33.31525424  8.68474576],0
a4,1,0.086666,2.935237,[115 139] ; [25 17],[120.13513514 133.86486486] ; [19.86486486 22.13513514],0
n6,1,0.101437,2.682805,[226  26] ; [34  8],[222.85714286  29.14285714] ; [37.14285714  4.85714286],0
n4,1,0.157291,2.000077,[209  43] ; [31 11],[205.71428571  46.28571429] ; [34.28571429  7.71428571],0
a7,1,0.160519,1.969332,[178  75] ; [25 17],[174.09830508  78.90169492] ; [28.90169492 13.09830508],0
b2,1,0.168631,1.895071,[74 94] ; [11 24],[70.34482759 97.65517241] ; [14.65517241 20.34482759],0
b3,1,0.168631,1.895071,[74 94] ; [11 24],[70.34482759 97.65517241] ; [14.65517241 20.34482759],0
b5,1,0.171857,1.866669,[147 107] ; [29 13],[151.02702703 102.97297297] ; [24.97297297 17.02702703],0
v3,1,0.178889,1.806834,[115 130] ; [13 24],[111.20567376 133.79432624] ; [16.79432624 20.20567376],0
d3,1,0.181356,1.786478,[183  71] ; [26 16],[179.34459459  74.65540541] ; [29.65540541 12.34459459],0
u4,1,0.202595,1.623568,[ 12 242] ; [ 4 38],[ 13.72972973 240.27027027] ; [ 2.27027027 39.72972973],0
s4,1,0.26968,1.218375,[ 53 200] ; [12 30],[ 55.74576271 197.25423729] ; [ 9.25423729 32.74576271],0
a8,1,0.332044,0.940911,[ 42 191] ; [ 5 37],[ 39.82181818 193.17818182] ; [ 7.17818182 34.82181818],0
d4,1,0.335368,0.928058,[219  34] ; [34  8],[216.97966102  36.02033898] ; [36.02033898  5.97966102],0
n1,1,0.34376,0.896359,[25 25] ; [9 5],[26.5625 23.4375] ; [7.4375 6.5625],0
s6,1,0.374289,0.789377,[230  20] ; [36  5],[228.52233677  21.47766323] ; [37.47766323  3.52233677],0
b4,1,0.385465,0.753201,[139 115] ; [26 16],[141.58783784 112.41216216] ; [23.41216216 18.58783784],0
d2,1,0.438936,0.599061,[141 113] ; [26 16],[143.30405405 110.69594595] ; [23.69594595 18.30405405],0
a6,1,0.493984,0.467836,[176  77] ; [27 15],[174.09830508  78.90169492] ; [28.90169492 13.09830508],0
p10,1,0.519662,0.414565,[223  28] ; [35  6],[221.7739726  29.2260274] ; [36.2260274  4.7739726],0
a2,1,0.542786,0.370401,[ 72 182] ; [10 32],[ 70.36486486 183.63513514] ; [11.63513514 30.36486486],0
n3,1,0.548797,0.359477,[38 13] ; [10  5],[37.09090909 13.90909091] ; [10.90909091  4.09090909],0
s5,1,0.550722,0.356024,[116 122] ; [17 22],[114.27436823 123.72563177] ; [18.72563177 20.27436823],0
p5,1,0.552228,0.353341,[ 43 210] ; [ 5 33],[ 41.73195876 211.26804124] ; [ 6.26804124 31.73195876],0
d5,1,0.554261,0.349739,[214  39] ; [37  5],[215.26440678  37.73559322] ; [35.73559322  6.26440678],0
u2,1,0.560786,0.338345,[29 19] ; [9 4],[29.90163934 18.09836066] ; [8.09836066 4.90163934],0
n5,1,0.571912,0.319494,[208  45] ; [33  9],[206.68813559  46.31186441] ; [34.31186441  7.68813559],0
r1,1,0.60631,0.265583,[212  40] ; [34  8],[210.85714286  41.14285714] ; [35.14285714  6.85714286],0
