Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,124.235542,[40 87] ; [292  54],[89.14164905 37.85835095] ; [242.85835095 103.14164905],1
n6,1,0.0,25.794395,[82 46] ; [295  51],[101.80590717  26.19409283] ; [275.19409283  70.80590717],1
a5,1,1.2e-05,19.21251,[77 51] ; [278  70],[95.46218487 32.53781513] ; [259.53781513  88.46218487],1
p11,1,0.000109,14.981039,[82 46] ; [282  66],[97.88235294 30.11764706] ; [266.11764706  81.88235294],1
s7,1,0.000188,13.945197,[34 85] ; [160 171],[51.30222222 67.69777778] ; [142.69777778 188.30222222],1
d2,1,0.00042,12.442122,[44 84] ; [182 164],[61.02953586 66.97046414] ; [164.97046414 181.02953586],1
a8,1,0.000526,12.019529,[  5 111] ; [ 54 258],[ 15.99065421 100.00934579] ; [ 43.00934579 268.99065421],1
p3,1,0.000586,11.821304,[34 94] ; [152 194],[50.2278481 77.7721519] ; [135.7721519 210.2278481],1
a4,1,0.003139,8.725065,[42 86] ; [166 180],[56.16877637 71.83122363] ; [151.83122363 194.16877637],0
a2,1,0.006741,7.340709,[ 19 109] ; [ 93 255],[30.11764706 97.88235294] ; [ 81.88235294 266.11764706],0
u1,1,0.007128,7.240383,[ 12 116] ; [ 69 279],[ 21.78151261 106.21848739] ; [ 59.21848739 288.78151261],0
a3,1,0.009183,6.786908,[79 49] ; [256  90],[90.46413502 37.53586498] ; [244.53586498 101.46413502],0
b1,1,0.015278,5.884148,[36 92] ; [140 208],[47.32773109 80.67226891] ; [128.67226891 219.32773109],0
s8,1,0.016332,5.76672,[39 89] ; [147 198],[50.33403805 77.66596195] ; [135.66596195 209.33403805],0
p10,1,0.017718,5.623867,[87 39] ; [275  71],[96.63559322 29.36440678] ; [265.36440678  80.63559322],0
n1,1,0.021474,5.287941,[12 37] ; [32 39],[17.96666667 31.03333333] ; [26.03333333 44.96666667],0
v3,1,0.02739,4.866089,[38 81] ; [144 187],[48.12888889 70.87111111] ; [133.87111111 197.12888889],0
d1,1,0.027953,4.830967,[64 64] ; [213 135],[74.48739496 53.51260504] ; [202.51260504 145.48739496],0
