Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,129.731475,[84 14] ; [ 49 200],[37.56195965 60.43804035] ; [ 95.43804035 153.56195965],1
s6,1,0.0,30.258847,[74 24] ; [105 141],[50.99418605 47.00581395] ; [128.00581395 117.99418605],1
s8,1,0.000593,11.796397,[32 67] ; [ 40 212],[20.30769231 78.69230769] ; [ 51.69230769 200.30769231],1
s5,1,0.004971,7.889869,[33 64] ; [ 48 196],[23.04105572 73.95894428] ; [ 57.95894428 186.04105572],0
p12,1,0.007965,7.041437,[10 88] ; [  8 242],[ 5.06896552 92.93103448] ; [ 12.93103448 237.06896552],0
s4,1,0.018384,5.55922,[18 77] ; [ 24 225],[11.59883721 83.40116279] ; [ 30.40116279 218.59883721],0
a7,1,0.025461,4.992268,[82 16] ; [182  70],[73.92 24.08] ; [190.08  61.92],0
p6,1,0.027887,4.835054,[34 62] ; [ 59 190],[25.87826087 70.12173913] ; [ 67.12173913 181.87826087],0
r3,1,0.028352,4.806555,[98  1] ; [235  17],[93.92307692  5.07692308] ; [239.07692308  12.92307692],0
r4,1,0.040287,4.205768,[97  2] ; [233  20],[92.8125  6.1875] ; [237.1875  15.8125],0
d4,1,0.087885,2.912691,[87 12] ; [202  50],[81.51282051 17.48717949] ; [207.48717949  44.51282051],0
p10,1,0.10866,2.573602,[79 19] ; [180  69],[73.14697406 24.85302594] ; [185.85302594  63.14697406],0
r2,1,0.120163,2.415201,[97  1] ; [239  11],[94.62068966  3.37931034] ; [241.37931034   8.62068966],0
v3,1,0.141362,2.163065,[37 58] ; [ 74 168],[31.29080119 63.70919881] ; [ 79.70919881 162.29080119],0
u1,1,0.153044,2.041643,[17 82] ; [ 29 224],[12.9375 86.0625] ; [ 33.0625 219.9375],0
a1,1,0.153709,2.035049,[ 1 98] ; [ 10 243],[ 3.09375 95.90625] ; [  7.90625 245.09375],0
p1,1,0.200096,1.641672,[ 4 94] ; [ 20 232],[ 6.72 91.28] ; [ 17.28 234.72],0
v4,1,0.216245,1.529116,[96  3] ; [236  16],[93.64102564  5.35897436] ; [238.35897436  13.64102564],0
p4,1,0.231901,1.429161,[55 43] ; [122 127],[49.98847262 48.01152738] ; [127.01152738 121.98847262],0
b3,1,0.234743,1.41189,[19 29] ; [43 99],[15.66315789 32.33684211] ; [46.33684211 95.66315789],0
b2,1,0.234743,1.41189,[19 29] ; [43 99],[15.66315789 32.33684211] ; [46.33684211 95.66315789],0
b4,1,0.24749,1.337417,[56 43] ; [160  93],[60.75 38.25] ; [155.25  97.75],0
p7,1,0.247765,1.335862,[60 35] ; [139 108],[55.27777778 39.72222222] ; [143.72222222 103.27777778],0
p11,1,0.330848,0.945578,[81 18] ; [195  58],[77.625 21.375] ; [198.375  54.625],0
p5,1,0.342056,0.90271,[ 4 94] ; [ 17 234],[ 5.89684814 92.10315186] ; [ 15.10315186 235.89684814],0
a2,1,0.370509,0.801957,[23 76] ; [ 48 205],[19.96875 79.03125] ; [ 51.03125 201.96875],0
n4,1,0.380607,0.768741,[66 33] ; [180  72],[69.38461538 29.61538462] ; [176.61538462  75.38461538],0
u2,1,0.380712,0.768401,[22 16] ; [46 47],[19.72519084 18.27480916] ; [48.27480916 44.72519084],0
p8,1,0.392235,0.732002,[44 54] ; [124 124],[47.58381503 50.41618497] ; [120.41618497 127.58381503],0
u3,1,0.476015,0.50798,[23 14] ; [52 42],[21.18320611 15.81679389] ; [53.81679389 40.18320611],0
p9,1,0.494314,0.467122,[76 20] ; [190  61],[73.5907781 22.4092219] ; [192.4092219  58.5907781],0
a4,1,0.510054,0.433956,[38 61] ; [106 145],[40.73142857 58.26857143] ; [103.26857143 147.73142857],0
n2,1,0.516126,0.421627,[16  5] ; [44 20],[14.82352941  6.17647059] ; [45.17647059 18.82352941],0
d1,1,0.535658,0.383646,[58 41] ; [139 114],[55.40625 43.59375] ; [141.59375 111.40625],0
a3,1,0.633244,0.227687,[60 39] ; [159  92],[61.94571429 37.05428571] ; [157.05428571  93.94571429],0
p3,1,0.635022,0.225311,[42 56] ; [101 151],[40.04 57.96] ; [102.96 149.04],0
p2,1,0.680824,0.1692,[80 18] ; [200  51],[78.62464183 19.37535817] ; [201.37535817  49.62464183],0
n1,1,0.685734,0.163743,[ 6 15] ; [21 42],[ 6.75 14.25] ; [20.25 42.75],0
s1,1,0.69405,0.154735,[ 2 95] ; [  7 242],[ 2.52312139 94.47687861] ; [  6.47687861 242.52312139],0
d2,1,0.706969,0.141323,[43 55] ; [105 147],[41.44 56.56] ; [106.56 145.44],0
v2,1,0.722664,0.125955,[49 42] ; [135 106],[50.43373494 40.56626506] ; [133.56626506 107.43373494],0
n5,1,0.725637,0.123155,[67 31] ; [166  84],[65.61494253 32.38505747] ; [167.38505747  82.61494253],0
