Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,3e-06,22.097588,[ 9 41] ; [86 67],[23.39901478 26.60098522] ; [71.60098522 81.39901478],1
p2,1,0.177313,1.820006,[32 17] ; [115  38],[35.65841584 13.34158416] ; [111.34158416  41.65841584],0
a3,1,0.230818,1.435811,[30 19] ; [107  45],[33.39800995 15.60199005] ; [103.60199005  48.39800995],0
r2,1,0.254273,1.299672,[46  3] ; [146   4],[47.27638191  1.72361809] ; [144.72361809   5.27638191],0
a1,1,0.254685,1.297418,[ 3 47] ; [  4 149],[ 1.72413793 48.27586207] ; [  5.27586207 147.72413793],0
v3,1,0.266226,1.236087,[13 35] ; [53 95],[16.16326531 31.83673469] ; [49.83673469 98.16326531],0
n1,1,0.280406,1.165119,[9 8] ; [17 28],[7.12903226 9.87096774] ; [18.87096774 26.12903226],0
s4,1,0.283314,1.151124,[ 8 42] ; [ 35 116],[10.69651741 39.30348259] ; [ 32.30348259 118.69651741],0
d2,1,0.290052,1.119379,[25 25] ; [63 89],[21.78217822 28.21782178] ; [66.21782178 85.78217822],0
p8,1,0.293622,1.102941,[13 37] ; [51 99],[16. 34.] ; [ 48. 102.],0
p6,1,0.330831,0.945643,[12 37] ; [ 27 122],[ 9.65151515 39.34848485] ; [ 29.34848485 119.65151515],0
a5,1,0.350432,0.871892,[28 22] ; [97 56],[30.78817734 19.21182266] ; [94.21182266 58.78817734],0
b3,1,0.360383,0.83656,[13 16] ; [30 55],[10.93859649 18.06140351] ; [32.06140351 52.93859649],0
b2,1,0.360383,0.83656,[13 16] ; [30 55],[10.93859649 18.06140351] ; [32.06140351 52.93859649],0
d1,1,0.437151,0.60375,[22 28] ; [77 76],[24.38423645 25.61576355] ; [74.61576355 78.38423645],0
d4,1,0.47669,0.506427,[37 12] ; [122  30],[38.76119403 10.23880597] ; [120.23880597  31.76119403],0
u2,1,0.478786,0.501626,[ 9 11] ; [24 20],[10.3125  9.6875] ; [22.6875 21.3125],0
n5,1,0.582536,0.302152,[32 18] ; [103  48],[33.58208955 16.41791045] ; [101.41791045  49.58208955],0
p7,1,0.615141,0.252756,[23 25] ; [74 68],[24.50526316 23.49473684] ; [72.49473684 69.50526316],0
p3,1,0.669707,0.181946,[13 36] ; [ 36 117],[11.88613861 37.11386139] ; [ 37.11386139 115.88613861],0
u1,1,0.671904,0.179383,[ 6 44] ; [ 22 131],[ 6.89655172 43.10344828] ; [ 21.10344828 131.89655172],0
a8,1,0.693595,0.155221,[ 7 41] ; [ 24 117],[ 7.87301587 40.12698413] ; [ 23.12698413 117.87301587],0
n3,1,0.753276,0.098799,[11  6] ; [31 14],[11.51612903  5.48387097] ; [30.48387097 14.51612903],0
p1,1,0.789866,0.071014,[ 3 46] ; [ 11 141],[ 3.41293532 45.58706468] ; [ 10.58706468 141.41293532],0
b4,1,0.791812,0.069674,[30 20] ; [95 58],[30.78817734 19.21182266] ; [94.21182266 58.78817734],0
p5,1,0.817395,0.053313,[ 1 48] ; [  4 148],[ 1.21890547 47.78109453] ; [  3.78109453 148.21890547],0
s1,1,0.825907,0.04838,[ 3 46] ; [  8 143],[ 2.695 46.305] ; [  8.305 142.695],0
n4,1,0.828568,0.046889,[36 14] ; [107  45],[35.3960396 14.6039604] ; [107.6039604  44.3960396],0
n2,1,0.843907,0.038769,[14  4] ; [36  9],[14.28571429  3.71428571] ; [35.71428571  9.28571429],0
a4,1,0.878347,0.023429,[19 31] ; [60 93],[19.45812808 30.54187192] ; [59.54187192 93.45812808],0
d3,1,0.945168,0.00473,[29 21] ; [89 63],[29.20792079 20.79207921] ; [88.79207921 63.20792079],0
b1,1,0.994663,4.5e-05,[18 32] ; [55 98],[17.98029557 32.01970443] ; [55.01970443 97.98029557],0
