Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,31.259769,[78 46] ; [24 72],[57.49090909 66.50909091] ; [44.50909091 51.49090909],1
a4,1,0.0,30.177132,[68 55] ; [18 78],[48.30136986 74.69863014] ; [37.69863014 58.30136986],1
a3,1,0.0,29.338954,[98 25] ; [42 53],[78.99082569 44.00917431] ; [61.00917431 33.99082569],1
d2,1,0.0,26.382436,[74 49] ; [24 71],[55.29357798 67.70642202] ; [42.70642202 52.29357798],1
d5,1,1e-06,23.683961,[100  24] ; [47 48],[83.23287671 40.76712329] ; [63.76712329 31.23287671],1
n4,1,5e-06,20.66589,[91 32] ; [42 54],[74.69863014 48.30136986] ; [58.30136986 37.69863014],1
a6,1,5.1e-05,16.414371,[89 35] ; [43 53],[74.4 49.6] ; [57.6 38.4],1
d4,1,0.00011,14.962689,[102  22] ; [55 39],[89.30275229 34.69724771] ; [67.69724771 26.30275229],1
d3,1,0.000575,11.853765,[83 41] ; [41 53],[70.53211009 53.46788991] ; [53.46788991 40.53211009],1
r1,1,0.002298,9.295067,[88 34] ; [50 46],[77.2293578 44.7706422] ; [60.7706422 35.2293578],0
n5,1,0.002313,9.282759,[84 38] ; [46 49],[73.0875576 48.9124424] ; [56.9124424 38.0875576],0
u1,1,0.003686,8.432136,[ 16 108] ; [ 2 94],[ 10.14545455 113.85454545] ; [ 7.85454545 88.14545455],0
a7,1,0.009985,6.637623,[84 39] ; [48 46],[74.8202765 48.1797235] ; [57.1797235 36.8202765],0
r4,1,0.019725,5.436036,[92 32] ; [57 39],[83.98181818 40.01818182] ; [65.01818182 30.98181818],0
p4,1,0.066577,3.365451,[37 86] ; [18 76],[31.17511521 91.82488479] ; [23.82488479 70.17511521],0
n6,1,0.067899,3.3331,[88 34] ; [58 38],[81.70642202 40.29357798] ; [64.29357798 31.70642202],0
b5,1,0.076481,3.138144,[64 60] ; [61 35],[70.45454545 53.54545455] ; [54.54545455 41.45454545],0
p10,1,0.105331,2.622919,[77 46] ; [48 45],[71.18055556 51.81944444] ; [53.81944444 39.18055556],0
v1,1,0.115935,2.471396,[44 77] ; [25 70],[38.65277778 82.34722222] ; [30.34722222 64.65277778],0
r2,1,0.150402,2.068171,[104  14] ; [77 18],[100.27230047  17.72769953] ; [80.72769953 14.27230047],0
r3,1,0.161748,1.957812,[104  18] ; [74 21],[100.07373272  21.92626728] ; [77.92626728 17.07373272],0
p5,1,0.18153,1.785057,[  5 118] ; [ 1 93],[  3.40092166 119.59907834] ; [ 2.59907834 91.40092166],0
s8,1,0.189281,1.723205,[ 19 105] ; [ 9 87],[ 15.78181818 108.21818182] ; [12.21818182 83.78181818],0
b3,1,0.190062,1.71714,[31 40] ; [17 36],[27.48387097 43.51612903] ; [20.51612903 32.48387097],0
b2,1,0.190062,1.71714,[31 40] ; [17 36],[27.48387097 43.51612903] ; [20.51612903 32.48387097],0
v2,1,0.21282,1.552137,[53 66] ; [32 57],[48.62980769 70.37019231] ; [36.37019231 52.62980769],0
p6,1,0.244111,1.356694,[ 17 104] ; [19 76],[ 20.16666667 100.83333333] ; [15.83333333 79.16666667],0
v3,1,0.251577,1.314524,[33 83] ; [20 73],[29.41626794 86.58373206] ; [23.58373206 69.41626794],0
s7,1,0.268625,1.223755,[21 92] ; [12 81],[18.10194175 94.89805825] ; [14.89805825 78.10194175],0
b4,1,0.286163,1.137586,[66 58] ; [58 38],[69.89090909 54.10909091] ; [54.10909091 41.89090909],0
p11,1,0.317529,0.999095,[83 41] ; [58 38],[79.47272727 44.52727273] ; [61.52727273 34.47272727],0
s5,1,0.398077,0.714126,[  9 112] ; [10 83],[ 10.74299065 110.25700935] ; [ 8.25700935 84.74299065],0
p8,1,0.414046,0.667152,[38 83] ; [25 70],[35.29166667 85.70833333] ; [27.70833333 67.29166667],0
p9,1,0.460355,0.545031,[78 41] ; [57 37],[75.42253521 43.57746479] ; [59.57746479 34.42253521],0
s1,1,0.493187,0.469565,[  4 116] ; [ 5 91],[  5. 115.] ; [ 4. 92.],0
s4,1,0.569942,0.32278,[  9 115] ; [ 9 87],[ 10.14545455 113.85454545] ; [ 7.85454545 88.14545455],0
s2,1,0.573153,0.317436,[ 18 103] ; [17 79],[ 19.51612903 101.48387097] ; [15.48387097 80.51612903],0
v4,1,0.573658,0.3166,[101  21] ; [75 19],[99.40740741 22.59259259] ; [76.59259259 17.40740741],0
p2,1,0.589837,0.290599,[82 41] ; [60 35],[80.11926606 42.88073394] ; [61.88073394 33.11926606],0
a1,1,0.617773,0.24901,[  7 117] ; [ 4 92],[  6.2 117.8] ; [ 4.8 91.2],0
s3,1,0.676404,0.174202,[31 90] ; [22 73],[29.68981481 91.31018519] ; [23.31018519 71.68981481],0
p12,1,0.706889,0.141404,[  2 120] ; [ 1 95],[  1.67889908 120.32110092] ; [ 1.32110092 94.67889908],0
u2,1,0.731114,0.118091,[11 14] ; [26 28],[11.70886076 13.29113924] ; [25.29113924 28.70886076],0
p7,1,0.737439,0.112391,[45 77] ; [36 56],[46.17757009 75.82242991] ; [34.82242991 57.17757009],0
a8,1,0.741294,0.108992,[ 12 105] ; [ 8 82],[ 11.30434783 105.69565217] ; [ 8.69565217 81.30434783],0
u3,1,0.770017,0.08547,[11 15] ; [21 33],[10.4 15.6] ; [21.6 32.4],0
b1,1,0.799638,0.064422,[47 77] ; [38 58],[47.90909091 76.09090909] ; [37.09090909 58.90909091],0
p1,1,0.815294,0.05457,[  6 117] ; [ 4 91],[  5.64220183 117.35779817] ; [ 4.35779817 90.64220183],0
n3,1,0.856558,0.032673,[26 16] ; [23 13],[26.38461538 15.61538462] ; [22.61538462 13.38461538],0
n2,1,0.953596,0.003386,[28 17] ; [22 13],[28.125 16.875] ; [21.875 13.125],0
n1,1,0.970946,0.001327,[15 27] ; [13 23],[15.07692308 26.92307692] ; [12.92307692 23.07692308],0
