Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,51.219072,[ 4 53] ; [100  61],[27.19266055 29.80733945] ; [76.80733945 84.19266055],1
d4,1,8e-06,19.988986,[32 24] ; [138  23],[43.87096774 12.12903226] ; [126.12903226  34.87096774],1
d3,1,2.5e-05,17.770436,[24 33] ; [117  43],[37.03686636 19.96313364] ; [103.96313364  56.03686636],1
a5,1,0.000715,11.450319,[21 36] ; [101  60],[31.89908257 25.10091743] ; [90.10091743 70.89908257],1
a4,1,0.004434,8.097069,[ 9 48] ; [ 58 103],[17.51834862 39.48165138] ; [ 49.48165138 111.51834862],0
d2,1,0.011347,6.410151,[13 44] ; [67 94],[20.91743119 36.08256881] ; [ 59.08256881 101.91743119],0
a8,1,0.019672,5.440764,[ 5 49] ; [  3 145],[ 2.13861386 51.86138614] ; [  5.86138614 142.13861386],0
a7,1,0.020372,5.37976,[34 23] ; [122  39],[40.78899083 16.21100917] ; [115.21100917  45.78899083],0
v2,1,0.023721,5.11494,[20 34] ; [83 68],[27.13170732 26.86829268] ; [75.86829268 75.13170732],0
s6,1,0.036096,4.392567,[27 30] ; [100  58],[33.66976744 23.33023256] ; [93.33023256 64.66976744],0
p10,1,0.036396,4.378442,[33 24] ; [113  42],[39.25471698 17.74528302] ; [106.74528302  48.25471698],0
a6,1,0.045594,3.996547,[29 28] ; [106  55],[35.29816514 21.70183486] ; [99.70183486 61.29816514],0
a3,1,0.046861,3.950379,[27 29] ; [102  59],[33.29032258 22.70967742] ; [95.70967742 65.29032258],0
p7,1,0.060236,3.530864,[35 19] ; [77 77],[29.07692308 24.92307692] ; [82.92307692 71.07692308],0
u3,1,0.081639,3.03197,[15 14] ; [41 17],[18.66666667 10.33333333] ; [37.33333333 20.66666667],0
r1,1,0.087679,2.916473,[36 21] ; [120  40],[40.97695853 16.02304147] ; [115.02304147  44.97695853],0
n2,1,0.121634,2.396154,[16  3] ; [40 21],[13.3  5.7] ; [42.7 18.3],0
s5,1,0.151109,2.061016,[13 43] ; [ 52 103],[17.25118483 38.74881517] ; [ 47.74881517 107.25118483],0
b5,1,0.154611,2.026159,[30 27] ; [102  59],[34.51376147 22.48623853] ; [97.48623853 63.51376147],0
p11,1,0.157665,1.996476,[41 16] ; [99 62],[36.60550459 20.39449541] ; [103.39449541  57.60550459],0
a2,1,0.203224,1.619049,[ 5 52] ; [ 25 136],[ 7.8440367 49.1559633] ; [ 22.1559633 138.8440367],0
r3,1,0.210345,1.569052,[51  6] ; [151   9],[53.05990783  3.94009217] ; [148.94009217  11.05990783],0
u1,1,0.233918,1.41688,[ 3 54] ; [ 17 144],[ 5.2293578 51.7706422] ; [ 14.7706422 146.2293578],0
s2,1,0.24611,1.345253,[22 35] ; [76 84],[25.74193548 31.25806452] ; [72.25806452 87.74193548],0
p3,1,0.298354,1.081539,[17 40] ; [ 60 100],[20.22580645 36.77419355] ; [ 56.77419355 103.22580645],0
r4,1,0.307812,1.040043,[46 11] ; [139  22],[48.37155963  8.62844037] ; [136.62844037  24.37155963],0
n5,1,0.312952,1.018176,[22 34] ; [ 51 109],[18.92592593 37.07407407] ; [ 54.07407407 105.92592593],0
b4,1,0.347457,0.882724,[31 26] ; [99 62],[33.99082569 23.00917431] ; [96.00917431 64.99082569],0
n1,1,0.395903,0.720735,[ 4 15] ; [19 42],[ 5.4625 13.5375] ; [17.5375 43.4625],0
p8,1,0.407522,0.686019,[22 35] ; [71 87],[24.65581395 32.34418605] ; [68.34418605 89.65581395],0
b3,1,0.436057,0.606637,[ 7 21] ; [26 53],[ 8.63551402 19.36448598] ; [24.36448598 54.63551402],0
b2,1,0.436057,0.606637,[ 7 21] ; [26 53],[ 8.63551402 19.36448598] ; [24.36448598 54.63551402],0
u4,1,0.440586,0.594756,[ 1 56] ; [  1 160],[ 0.52293578 56.47706422] ; [  1.47706422 159.52293578],0
p4,1,0.457885,0.551059,[22 34] ; [72 88],[24.37037037 31.62962963] ; [69.62962963 90.37037037],0
s1,1,0.461967,0.541125,[ 3 54] ; [  5 155],[ 2.10138249 54.89861751] ; [  5.89861751 154.10138249],0
v1,1,0.477797,0.503887,[21 35] ; [67 89],[23.24528302 32.75471698] ; [64.75471698 91.24528302],0
p6,1,0.480299,0.498185,[11 44] ; [ 39 119],[12.91079812 42.08920188] ; [ 37.08920188 120.91079812],0
s8,1,0.481629,0.495172,[16 41] ; [ 53 107],[18.12442396 38.87557604] ; [ 50.87557604 109.12442396],0
n3,1,0.509835,0.434405,[14  5] ; [40 21],[12.825  6.175] ; [41.175 19.825],0
s7,1,0.525248,0.403576,[16 39] ; [ 52 102],[17.89473684 37.10526316] ; [ 50.10526316 103.89473684],0
n6,1,0.561253,0.337539,[39 18] ; [102  57],[37.20833333 19.79166667] ; [103.79166667  55.20833333],0
s4,1,0.562381,0.335598,[13 44] ; [ 43 118],[14.64220183 42.35779817] ; [ 41.35779817 119.64220183],0
p2,1,0.569687,0.323206,[43 14] ; [113  45],[41.35813953 15.64186047] ; [114.64186047  43.35813953],0
p5,1,0.635738,0.22436,[ 3 54] ; [  6 152],[ 2.38604651 54.61395349] ; [  6.61395349 151.38604651],0
p12,1,0.695483,0.153213,[ 2 55] ; [  4 155],[ 1.58333333 55.41666667] ; [  4.41666667 154.58333333],0
p9,1,0.713751,0.134559,[42 15] ; [118  37],[43.01886792 13.98113208] ; [116.98113208  38.01886792],0
s3,1,0.732926,0.116442,[30 27] ; [80 80],[28.89400922 28.10599078] ; [81.10599078 78.89400922],0
u2,1,0.760956,0.092553,[15 14] ; [32 26],[15.66666667 13.33333333] ; [31.33333333 26.66666667],0
p1,1,0.772235,0.083783,[ 3 54] ; [ 10 148],[ 3.44651163 53.55348837] ; [  9.55348837 148.44651163],0
