Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,153.889988,[335 160] ; [ 86 266],[246.03896104 248.96103896] ; [174.96103896 177.03896104],1
p6,1,0.0,85.163319,[243 248] ; [ 63 282],[179.72009569 311.27990431] ; [126.27990431 218.72009569],1
p8,1,0.0,78.116944,[318 174] ; [116 229],[255.11111111 236.88888889] ; [178.88888889 166.11111111],1
p7,1,0.0,54.679219,[360 131] ; [162 175],[309.54347826 181.45652174] ; [212.45652174 124.54347826],1
p2,1,0.0,45.984623,[445  49] ; [254  98],[408.16312057  85.83687943] ; [290.83687943  61.16312057],1
p5,1,0.0,33.834237,[ 79 413] ; [ 12 338],[ 53.17339667 438.82660333] ; [ 37.82660333 312.17339667],1
s7,1,0.0,28.538359,[269 202] ; [130 211],[231.43965517 239.56034483] ; [167.56034483 173.43965517],1
n5,1,0.0,27.750821,[401  94] ; [228 123],[368.03191489 126.96808511] ; [260.96808511  90.03191489],1
p10,1,0.0,25.574621,[426  67] ; [252  96],[397.44827586  95.55172414] ; [280.55172414  67.44827586],1
s6,1,0.0,25.499959,[361 125] ; [200 147],[327.30612245 158.69387755] ; [233.69387755 113.30612245],1
d1,1,1e-06,23.78637,[326 170] ; [173 180],[291.52414605 204.47585395] ; [207.47585395 145.52414605],1
s8,1,1e-06,23.323315,[254 239] ; [122 229],[219.63033175 273.36966825] ; [156.36966825 194.63033175],1
n4,1,3e-06,21.76574,[406  89] ; [240 112],[377.53246753 117.46753247] ; [268.46753247  83.53246753],1
p11,1,3.1e-05,17.344302,[411  85] ; [250 103],[386.16725559 109.83274441] ; [274.83274441  78.16725559],1
v1,1,3.6e-05,17.059143,[290 192] ; [157 187],[260.8401937 221.1598063] ; [186.1598063 157.8401937],1
d3,1,3.8e-05,16.965852,[368 128] ; [213 137],[340.63356974 155.36643026] ; [240.36643026 109.63356974],1
a5,1,0.000107,15.001257,[388 108] ; [234 119],[363.3828033 132.6171967] ; [258.6171967  94.3828033],1
p9,1,0.000109,14.974228,[435  59] ; [267  75],[414.81818182  79.18181818] ; [287.18181818  54.81818182],1
s2,1,0.000154,14.323834,[281 210] ; [154 196],[253.96551724 237.03448276] ; [181.03448276 168.96551724],1
d5,1,0.000329,12.896639,[421  74] ; [264  87],[400.79787234  94.20212766] ; [284.20212766  66.79787234],1
r4,1,0.000343,12.818413,[477  19] ; [318  35],[464.45229682  31.54770318] ; [330.54770318  22.45229682],1
n6,1,0.000363,12.715401,[436  58] ; [279  73],[417.50591017  76.49408983] ; [297.49408983  54.50591017],1
s5,1,0.00039,12.578967,[185 291] ; [ 91 247],[161.3955774 314.6044226] ; [114.6044226 223.3955774],1
u1,1,0.000488,12.160464,[108 388] ; [ 44 309],[ 88.80094229 407.19905771] ; [ 63.19905771 289.80094229],1
d2,1,0.000798,11.245107,[263 232] ; [145 205],[239.00591716 255.99408284] ; [168.99408284 181.00591716],1
p1,1,0.004769,7.964832,[ 54 439] ; [ 19 332],[ 42.64099526 450.35900474] ; [ 30.35900474 320.64099526],0
r3,1,0.005536,7.695379,[481  14] ; [327  24],[472.76595745  22.23404255] ; [335.23404255  15.76595745],0
r1,1,0.005651,7.658378,[422  72] ; [274  77],[406.89230769  87.10769231] ; [289.10769231  61.89230769],0
a4,1,0.010101,6.617042,[242 252] ; [141 211],[223.643026 270.356974] ; [159.356974 192.643026],0
p12,1,0.012849,6.189793,[ 47 448] ; [ 17 331],[ 37.58007117 457.41992883] ; [ 26.41992883 321.58007117],0
a7,1,0.015411,5.868902,[377 118] ; [241 110],[361.59574468 133.40425532] ; [256.40425532  94.59574468],0
a2,1,0.01572,5.833924,[134 362] ; [ 70 283],[119.18021201 376.81978799] ; [ 84.81978799 268.18021201],0
s3,1,0.016349,5.764912,[293 196] ; [180 169],[276.01073986 212.98926014] ; [196.98926014 152.01073986],0
v3,1,0.053689,3.722335,[201 273] ; [121 218],[187.73431734 286.26568266] ; [134.26568266 204.73431734],0
d4,1,0.064443,3.419193,[414  81] ; [276  75],[403.72340426  91.27659574] ; [286.27659574  64.72340426],0
u4,1,0.06636,3.370839,[ 15 481] ; [  4 349],[ 11.10011779 484.89988221] ; [  7.89988221 345.10011779],0
b5,1,0.066535,3.366503,[288 208] ; [227 126],[300.87161366 195.12838634] ; [214.12838634 138.87161366],0
v2,1,0.068713,3.313509,[279 201] ; [171 160],[266.3378545 213.6621455] ; [183.6621455 147.3378545],0
u3,1,0.110831,2.542338,[85 46] ; [62 51],[78.92213115 52.07786885] ; [68.07786885 44.92213115],0
a3,1,0.131485,2.274881,[363 132] ; [240 110],[353.23668639 141.76331361] ; [249.76331361 100.23668639],0
u2,1,0.156285,2.009812,[78 53] ; [56 55],[72.53719008 58.46280992] ; [61.46280992 49.53719008],0
b3,1,0.287987,1.12901,[125 193] ; [ 65 123],[119.40711462 198.59288538] ; [ 70.59288538 117.40711462],0
b2,1,0.287987,1.12901,[125 193] ; [ 65 123],[119.40711462 198.59288538] ; [ 70.59288538 117.40711462],0
n3,1,0.300041,1.074012,[69 21] ; [75 32],[65.78680203 24.21319797] ; [78.21319797 28.78680203],0
b4,1,0.318119,0.996663,[298 198] ; [200 153],[290.93992933 205.06007067] ; [207.06007067 145.93992933],0
b1,1,0.370924,0.800567,[192 304] ; [126 227],[185.78091873 310.21908127] ; [132.21908127 220.78091873],0
a1,1,0.387161,0.747841,[ 26 470] ; [ 14 339],[ 23.36866902 472.63133098] ; [ 16.63133098 336.36866902],0
a6,1,0.394313,0.7256,[343 153] ; [233 118],[337.30342385 158.69657615] ; [238.69657615 112.30342385],0
n1,1,0.489058,0.478597,[38 52] ; [40 67],[35.63451777 54.36548223] ; [42.36548223 64.63451777],0
s1,1,0.530352,0.393716,[ 18 472] ; [ 10 337],[ 16.39187575 473.60812425] ; [ 11.60812425 335.39187575],0
n2,1,0.543163,0.369708,[66 24] ; [84 25],[67.83919598 22.16080402] ; [82.16080402 26.83919598],0
a8,1,0.676728,0.173833,[ 60 385] ; [ 41 288],[ 58.06847545 386.93152455] ; [ 42.93152455 286.06847545],0
s4,1,0.842289,0.039587,[ 85 404] ; [ 59 291],[ 83.92848629 405.07151371] ; [ 60.07151371 289.92848629],0
