Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,42.650793,[74  3] ; [19 24],[59.675 17.325] ; [33.325  9.675],1
p2,1,0.133366,2.25288,[45 32] ; [19 24],[41.06666667 35.93333333] ; [22.93333333 20.06666667],0
p12,1,0.149637,2.07595,[ 7 69] ; [ 1 42],[ 5.1092437 70.8907563] ; [ 2.8907563 40.1092437],0
b5,1,0.172917,1.857468,[44 33] ; [19 24],[40.425 36.575] ; [22.575 20.425],0
v2,1,0.177764,1.816216,[27 45] ; [10 30],[23.78571429 48.21428571] ; [13.21428571 26.78571429],0
n5,1,0.1792,1.804246,[50 27] ; [33 10],[53.25833333 23.74166667] ; [29.74166667 13.25833333],0
n1,1,0.250174,1.322334,[14 13] ; [ 9 16],[11.94230769 15.05769231] ; [11.05769231 13.94230769],0
p5,1,0.308361,1.037683,[ 5 71] ; [ 1 42],[ 3.83193277 72.16806723] ; [ 2.16806723 40.83193277],0
s7,1,0.364693,0.821666,[29 43] ; [13 28],[26.76106195 45.23893805] ; [15.23893805 25.76106195],0
d4,1,0.377619,0.77844,[51 26] ; [25 18],[48.76666667 28.23333333] ; [27.23333333 15.76666667],0
s1,1,0.397955,0.714496,[ 4 72] ; [ 4 39],[ 5.1092437 70.8907563] ; [ 2.8907563 40.1092437],0
u1,1,0.450714,0.568855,[ 4 73] ; [ 1 42],[ 3.20833333 73.79166667] ; [ 1.79166667 41.20833333],0
p1,1,0.485027,0.48754,[ 6 71] ; [ 5 38],[ 7.05833333 69.94166667] ; [ 3.94166667 39.05833333],0
n6,1,0.488057,0.480808,[56 21] ; [28 14],[54.35294118 22.64705882] ; [29.64705882 12.35294118],0
b4,1,0.506491,0.44131,[46 31] ; [23 20],[44.275 32.725] ; [24.725 18.275],0
d2,1,0.660694,0.192681,[33 43] ; [20 22],[34.13559322 41.86440678] ; [18.86440678 23.13559322],0
p6,1,0.717559,0.130844,[ 9 68] ; [ 4 38],[ 8.41176471 68.58823529] ; [ 4.58823529 37.41176471],0
n4,1,0.730077,0.119041,[56 21] ; [30 13],[55.18333333 21.81666667] ; [30.81666667 12.18333333],0
b2,1,0.77242,0.083643,[22 27] ; [14 15],[22.61538462 26.38461538] ; [13.38461538 15.61538462],0
b3,1,0.77242,0.083643,[22 27] ; [14 15],[22.61538462 26.38461538] ; [13.38461538 15.61538462],0
d1,1,0.849894,0.035817,[30 47] ; [16 27],[29.51666667 47.48333333] ; [16.48333333 26.51666667],0
d3,1,0.875339,0.024612,[24 53] ; [14 29],[24.38333333 52.61666667] ; [13.61666667 29.38333333],0
s4,1,0.937905,0.006069,[11 65] ; [ 6 37],[10.85714286 65.14285714] ; [ 6.14285714 36.85714286],0
