Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000613,11.737158,[57 36] ; [ 8 23],[48.75 44.25] ; [16.25 14.75],1
p6,1,0.001825,9.717868,[51 42] ; [ 7 24],[43.5 49.5] ; [14.5 16.5],0
b1,1,0.005729,7.633583,[34 60] ; [20 11],[40.608 53.392] ; [13.392 17.608],0
p7,1,0.006341,7.450728,[65 25] ; [14 17],[58.76033058 31.23966942] ; [20.23966942 10.76033058],0
p9,1,0.020398,5.377549,[83  9] ; [22  8],[79.18032787 12.81967213] ; [25.81967213  4.18032787],0
p2,1,0.023751,5.112699,[84  9] ; [23  8],[80.25 12.75] ; [26.75  4.25],0
n6,1,0.036983,4.351197,[84 10] ; [23  8],[80.464 13.536] ; [26.536  4.464],0
p3,1,0.043518,4.075165,[53 41] ; [11 20],[48.128 45.872] ; [15.872 15.128],0
r1,1,0.056014,3.651647,[78 16] ; [20 10],[74.29032258 19.70967742] ; [23.70967742  6.29032258],0
n4,1,0.056699,3.631415,[73 21] ; [18 12],[68.98387097 25.01612903] ; [22.01612903  7.98387097],0
d2,1,0.069875,3.285965,[43 51] ; [20 11],[47.376 46.624] ; [15.624 15.376],0
p5,1,0.142295,2.152963,[20 73] ; [ 3 28],[17.25 75.75] ; [ 5.75 25.25],0
p10,1,0.145184,2.122137,[81 12] ; [22  7],[78.51639344 14.48360656] ; [24.48360656  4.51639344],0
a3,1,0.176146,1.829843,[63 31] ; [24  6],[65.9516129 28.0483871] ; [21.0483871  8.9516129],0
b5,1,0.194948,1.679826,[45 49] ; [19 12],[48.128 45.872] ; [15.872 15.128],0
p12,1,0.201787,1.629391,[10 83] ; [ 1 30],[ 8.25 84.75] ; [ 2.75 28.25],0
n5,1,0.231993,1.428599,[71 23] ; [20 11],[68.432 25.568] ; [22.568  8.432],0
v3,1,0.251721,1.313727,[15 76] ; [ 8 23],[17.1557377 73.8442623] ; [ 5.8442623 25.1557377],0
p4,1,0.35682,0.849054,[62 32] ; [17 13],[59.88709677 34.11290323] ; [19.11290323 10.88709677],0
u3,1,0.372299,0.795978,[19 12] ; [3 4],[17.94736842 13.05263158] ; [4.05263158 2.94736842],0
s2,1,0.374917,0.787302,[65 28] ; [19 12],[63. 30.] ; [21. 10.],0
s3,1,0.379153,0.773447,[67 25] ; [20 11],[65.07317073 26.92682927] ; [21.92682927  9.07317073],0
d5,1,0.379191,0.773323,[71 22] ; [26  5],[72.75 20.25] ; [24.25  6.75],0
r2,1,0.405026,0.693354,[87  7] ; [30  1],[87.984  6.016] ; [29.016  1.984],0
a5,1,0.407916,0.684866,[68 26] ; [20 11],[66.176 27.824] ; [21.824  9.176],0
s1,1,0.438516,0.600163,[ 7 86] ; [ 1 28],[ 6.09836066 86.90163934] ; [ 1.90163934 27.09836066],0
s6,1,0.451644,0.566523,[81 10] ; [26  5],[79.81147541 11.18852459] ; [27.18852459  3.81147541],0
a8,1,0.46494,0.533976,[10 77] ; [ 5 25],[11.15384615 75.84615385] ; [ 3.84615385 26.15384615],0
r4,1,0.471568,0.518299,[86  8] ; [27  4],[84.976  9.024] ; [28.024  2.976],0
s7,1,0.489227,0.478226,[54 37] ; [14 13],[52.44067797 38.55932203] ; [15.55932203 11.44067797],0
a4,1,0.50112,0.452564,[45 49] ; [17 14],[46.624 47.376] ; [15.376 15.624],0
n1,1,0.619304,0.246847,[11  9] ; [6 7],[10.3030303  9.6969697] ; [6.6969697 6.3030303],0
b2,1,0.623755,0.240625,[27 36] ; [5 9],[26.18181818 36.81818182] ; [5.81818182 8.18181818],0
b3,1,0.623755,0.240625,[27 36] ; [5 9],[26.18181818 36.81818182] ; [5.81818182 8.18181818],0
n2,1,0.628439,0.234184,[17  3] ; [11  3],[16.47058824  3.52941176] ; [11.52941176  2.47058824],0
v4,1,0.628925,0.233522,[89  4] ; [29  2],[88.5  4.5] ; [29.5  1.5],0
a2,1,0.639105,0.219915,[22 72] ; [ 6 25],[21.056 72.944] ; [ 6.944 24.056],0
a6,1,0.642718,0.215205,[56 38] ; [17 14],[54.896 39.104] ; [18.104 12.896],0
d4,1,0.665874,0.186466,[78 15] ; [27  4],[78.75 14.25] ; [26.25  4.75],0
d3,1,0.763868,0.090244,[64 30] ; [22  9],[64.672 29.328] ; [21.328  9.672],0
a7,1,0.779096,0.078678,[58 36] ; [20 11],[58.656 35.344] ; [19.344 11.656],0
u2,1,0.79127,0.070046,[16 15] ; [4 3],[16.31578947 14.68421053] ; [3.68421053 3.31578947],0
v1,1,0.797743,0.065674,[44 49] ; [15 15],[44.6097561 48.3902439] ; [14.3902439 15.6097561],0
n3,1,0.803316,0.06203,[13  6] ; [9 5],[12.66666667  6.33333333] ; [9.33333333 4.66666667],0
s4,1,0.8493,0.036104,[28 64] ; [10 21],[28.42276423 63.57723577] ; [ 9.57723577 21.42276423],0
p1,1,0.864046,0.029318,[13 79] ; [ 4 27],[12.71544715 79.28455285] ; [ 4.28455285 26.71544715],0
u1,1,0.868044,0.027604,[14 80] ; [ 5 26],[14.288 79.712] ; [ 4.712 26.288],0
s8,1,0.917401,0.010755,[46 47] ; [15 16],[45.75 47.25] ; [15.25 15.75],0
r3,1,0.945277,0.004711,[85  9] ; [27  3],[84.90322581  9.09677419] ; [27.09677419  2.90322581],0
d1,1,0.951877,0.003642,[54 40] ; [18 13],[54.144 39.856] ; [17.856 13.144],0
b4,1,0.96739,0.001671,[58 36] ; [19 12],[57.904 36.096] ; [19.096 11.904],0
a1,1,0.989197,0.000183,[ 6 88] ; [ 2 29],[ 6.016 87.984] ; [ 1.984 29.016],0
