Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.012611,6.22293,[95 26] ; [1 3],[92.928 28.072] ; [3.072 0.928],0
p8,1,0.012611,6.22293,[26 95] ; [3 1],[28.072 92.928] ; [0.928 3.072],0
r4,1,0.082325,3.018384,[81 40] ; [1 3],[79.376 41.624] ; [2.624 1.376],0
s1,1,0.164443,1.932882,[  8 112] ; [1 3],[  8.70967742 111.29032258] ; [0.29032258 3.70967742],0
d2,1,0.215527,1.533907,[52 67] ; [3 1],[53.21138211 65.78861789] ; [1.78861789 2.21138211],0
s8,1,0.24048,1.377778,[29 91] ; [2 2],[30. 90.] ; [1. 3.],0
s7,1,0.266939,1.232408,[29 86] ; [2 2],[29.95798319 85.04201681] ; [1.04201681 2.95798319],0
d1,1,0.271949,1.20689,[57 64] ; [3 1],[58.08 62.92] ; [1.92 2.08],0
n3,1,0.296299,1.090776,[33 19] ; [1 2],[32.14545455 19.85454545] ; [1.85454545 1.14545455],0
p10,1,0.325311,0.967473,[59 59] ; [3 1],[59.96721311 58.03278689] ; [2.03278689 1.96721311],0
p11,1,0.333101,0.936804,[61 60] ; [3 1],[61.952 59.048] ; [2.048 1.952],0
d3,1,0.333101,0.936804,[61 60] ; [3 1],[61.952 59.048] ; [2.048 1.952],0
p9,1,0.368587,0.808424,[60 55] ; [3 1],[60.88235294 54.11764706] ; [2.11764706 1.88235294],0
a7,1,0.43652,0.605412,[67 54] ; [3 1],[67.76 53.24] ; [2.24 1.76],0
n1,1,0.469998,0.52198,[24 29] ; [2 1],[24.60714286 28.39285714] ; [1.39285714 1.60714286],0
n4,1,0.513422,0.427088,[71 50] ; [3 1],[71.632 49.368] ; [2.368 1.632],0
b5,1,0.533671,0.387397,[72 49] ; [3 1],[72.6 48.4] ; [2.4 1.6],0
a2,1,0.617751,0.249041,[ 19 102] ; [1 3],[ 19.36 101.64] ; [0.64 3.36],0
r1,1,0.703552,0.144803,[72 49] ; [2 2],[71.632 49.368] ; [2.368 1.632],0
r2,1,0.712476,0.135817,[97 21] ; [3 1],[96.72131148 21.27868852] ; [3.27868852 0.72131148],0
s3,1,0.724592,0.124135,[49 70] ; [2 2],[49.34146341 69.65853659] ; [1.65853659 2.34146341],0
d5,1,0.735569,0.114059,[81 40] ; [3 1],[81.312 39.688] ; [2.688 1.312],0
s6,1,0.761614,0.092028,[50 68] ; [2 2],[50.29508197 67.70491803] ; [1.70491803 2.29508197],0
a3,1,0.776599,0.080516,[68 51] ; [2 2],[67.72357724 51.27642276] ; [2.27642276 1.72357724],0
a4,1,0.776599,0.080516,[51 68] ; [2 2],[51.27642276 67.72357724] ; [1.72357724 2.27642276],0
v1,1,0.77757,0.079799,[38 82] ; [1 3],[37.74193548 82.25806452] ; [1.25806452 2.74193548],0
u2,1,0.785947,0.073754,[21 31] ; [1 1],[21.18518519 30.81481481] ; [0.81481481 1.18518519],0
p3,1,0.856678,0.032618,[35 85] ; [1 3],[34.83870968 85.16129032] ; [1.16129032 2.83870968],0
p4,1,0.912205,0.012157,[33 87] ; [1 3],[32.90322581 87.09677419] ; [1.09677419 2.90322581],0
d4,1,0.919948,0.0101,[88 33] ; [3 1],[88.088 32.912] ; [2.912 1.088],0
b1,1,0.935142,0.006622,[63 58] ; [2 2],[62.92 58.08] ; [2.08 1.92],0
n6,1,0.937184,0.006211,[78 43] ; [2 1],[78.06451613 42.93548387] ; [1.93548387 1.06451613],0
n2,1,0.946452,0.004511,[37 17] ; [2 1],[36.94736842 17.05263158] ; [2.05263158 0.94736842],0
v4,1,0.962037,0.002265,[92 29] ; [3 1],[91.96 29.04] ; [3.04 0.96],0
p7,1,0.983713,0.000417,[39 80] ; [1 2],[39.01639344 79.98360656] ; [0.98360656 2.01639344],0
