Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.001363,10.255682,[39  5] ; [5 6],[35.2  8.8] ; [8.8 2.2],0
s3,1,0.02581,4.968682,[24 19] ; [2 9],[20.7037037 22.2962963] ; [5.2962963 5.7037037],0
p4,1,0.030504,4.680683,[23 19] ; [2 9],[19.81132075 22.18867925] ; [5.18867925 5.81132075],0
s2,1,0.058034,3.592688,[21 21] ; [2 9],[18.22641509 23.77358491] ; [4.77358491 6.22641509],0
s8,1,0.073163,3.210593,[16 27] ; [ 1 10],[13.53703704 29.46296296] ; [3.46296296 7.53703704],0
s7,1,0.082843,3.008233,[18 20] ; [2 9],[15.51020408 22.48979592] ; [4.48979592 6.51020408],0
a6,1,0.098648,2.727273,[24 20] ; [9 2],[26.4 17.6] ; [6.6 4.4],0
a5,1,0.100966,2.690217,[28 16] ; [4 7],[25.6 18.4] ; [6.4 4.6],0
v4,1,0.105588,2.619048,[40  4] ; [8 3],[38.4  5.6] ; [9.6 1.4],0
r2,1,0.126244,2.338097,[41  2] ; [9 2],[39.81481481  3.18518519] ; [10.18518519  0.81481481],0
n4,1,0.129279,2.301136,[37  7] ; [7 4],[35.2  8.8] ; [8.8 2.2],0
d3,1,0.161056,1.964286,[26 18] ; [9 2],[28. 16.] ; [7. 4.],0
d5,1,0.181554,1.784856,[33 11] ; [6 5],[31.2 12.8] ; [7.8 3.2],0
a7,1,0.185717,1.751272,[26 17] ; [9 2],[27.87037037 15.12962963] ; [7.12962963 3.87037037],0
r3,1,0.192442,1.698823,[38  5] ; [8 3],[36.62962963  6.37037037] ; [9.37037037 1.62962963],0
d4,1,0.19273,1.696623,[31 12] ; [10  1],[32.64814815 10.35185185] ; [8.35185185 2.64814815],0
n5,1,0.211684,1.559874,[29 15] ; [5 6],[27.2 16.8] ; [6.8 4.2],0
v1,1,0.224225,1.477122,[25 19] ; [4 7],[23.2 20.8] ; [5.8 5.2],0
n1,1,0.236724,1.4,[6 4] ; [1 3],[5. 5.] ; [2. 2.],0
b4,1,0.243152,1.362229,[32 12] ; [6 5],[30.4 13.6] ; [7.6 3.4],0
p8,1,0.250355,1.321321,[16 28] ; [2 9],[14.4 29.6] ; [3.6 7.4],0
u3,1,0.271028,1.211538,[12  6] ; [1 2],[11.14285714  6.85714286] ; [1.85714286 1.14285714],0
d1,1,0.274192,1.195652,[20 24] ; [3 8],[18.4 25.6] ; [4.6 6.4],0
p3,1,0.335375,0.92803,[19 25] ; [3 8],[17.6 26.4] ; [4.4 6.6],0
p11,1,0.345151,0.891204,[23 21] ; [4 7],[21.6 22.4] ; [5.4 5.6],0
p10,1,0.351439,0.868254,[14 29] ; [2 9],[12.74074074 30.25925926] ; [3.25925926 7.74074074],0
n6,1,0.353076,0.862369,[34 10] ; [7 4],[32.8 11.2] ; [8.2 2.8],0
a2,1,0.382114,0.763889,[ 9 35] ; [ 1 10],[ 8. 36.] ; [2. 9.],0
a3,1,0.405052,0.693277,[26 18] ; [8 3],[27.2 16.8] ; [6.8 4.2],0
s6,1,0.449931,0.570825,[25 18] ; [5 6],[23.88888889 19.11111111] ; [6.11111111 4.88888889],0
b1,1,0.498404,0.458333,[25 19] ; [5 6],[24. 20.] ; [6. 5.],0
p2,1,0.498404,0.458333,[25 19] ; [5 6],[24. 20.] ; [6. 5.],0
p7,1,0.554087,0.350047,[19 22] ; [4 7],[18.13461538 22.86538462] ; [4.86538462 6.13461538],0
s4,1,0.563621,0.333473,[ 5 38] ; [2 9],[ 5.57407407 37.42592593] ; [1.42592593 9.57407407],0
a4,1,0.570625,0.321637,[16 28] ; [3 8],[15.2 28.8] ; [3.8 7.2],0
p6,1,0.584119,0.299622,[ 5 37] ; [2 9],[ 5.54716981 36.45283019] ; [1.45283019 9.54716981],0
n3,1,0.610689,0.259174,[8 3] ; [3 2],[7.5625 3.4375] ; [3.4375 1.5625],0
v2,1,0.616674,0.25057,[27 16] ; [6 5],[26.27777778 16.72222222] ; [6.72222222 4.27777778],0
d2,1,0.841196,0.040146,[21 22] ; [5 6],[20.7037037 22.2962963] ; [5.2962963 5.7037037],0
b5,1,0.887252,0.020102,[29 15] ; [7 4],[28.8 15.2] ; [7.2 3.8],0
b3,1,0.913641,0.011761,[ 7 24] ; [1 3],[ 7.08571429 23.91428571] ; [0.91428571 3.08571429],0
b2,1,0.913641,0.011761,[ 7 24] ; [1 3],[ 7.08571429 23.91428571] ; [0.91428571 3.08571429],0
n2,1,0.931175,0.007459,[9 2] ; [4 1],[8.9375 2.0625] ; [4.0625 0.9375],0
u2,1,1.0,0.0,[9 9] ; [1 1],[9. 9.] ; [1. 1.],0
