Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,4e-06,21.047679,[31 78] ; [34 17],[44.28125 64.71875] ; [20.71875 30.28125],1
s6,1,9.3e-05,15.275344,[65 44] ; [46  5],[75.61875 33.38125] ; [35.38125 15.61875],1
p10,1,0.000179,14.036835,[51 56] ; [39 10],[61.73076923 45.26923077] ; [28.26923077 20.73076923],1
s7,1,0.001603,9.956247,[41 58] ; [32 14],[49.84137931 49.15862069] ; [23.15862069 22.84137931],0
s2,1,0.001836,9.706324,[46 63] ; [35 16],[55.18125 53.81875] ; [25.81875 25.18125],0
a8,1,0.004113,8.233303,[ 6 91] ; [10 34],[11.0070922 85.9929078] ; [ 4.9929078 39.0070922],0
d2,1,0.006105,7.519014,[49 59] ; [35 16],[57.05660377 50.94339623] ; [26.94339623 24.05660377],0
s4,1,0.008628,6.898224,[15 94] ; [16 35],[21.11875 87.88125] ; [ 9.88125 41.11875],0
p6,1,0.016332,5.766808,[27 81] ; [22 28],[33.49367089 74.50632911] ; [15.50632911 34.49367089],0
a3,1,0.016948,5.701726,[70 36] ; [43  8],[76.29299363 29.70700637] ; [36.70700637 14.29299363],0
p9,1,0.0239,5.101844,[59 48] ; [37 13],[65.42675159 41.57324841] ; [30.57324841 19.42675159],0
s3,1,0.028727,4.783901,[52 56] ; [34 17],[58.41509434 49.58490566] ; [27.58490566 23.41509434],0
r4,1,0.03622,4.386735,[89 20] ; [48  3],[93.33125 15.66875] ; [43.66875  7.33125],0
n2,1,0.037222,4.340217,[27 19] ; [17  3],[30.66666667 15.33333333] ; [13.33333333  6.66666667],0
p4,1,0.041615,4.150778,[45 63] ; [29 20],[50.9044586 57.0955414] ; [23.0955414 25.9044586],0
d3,1,0.051117,3.80442,[68 40] ; [40 11],[73.35849057 34.64150943] ; [34.64150943 16.35849057],0
s1,1,0.052576,3.757355,[12 96] ; [ 1 49],[ 8.88607595 99.11392405] ; [ 4.11392405 45.88607595],0
a5,1,0.055667,3.662002,[69 40] ; [40 11],[74.25625 34.74375] ; [34.74375 16.25625],0
p12,1,0.057416,3.610509,[  1 108] ; [ 3 47],[  2.74213836 106.25786164] ; [ 1.25786164 48.74213836],0
d1,1,0.065491,3.392557,[58 51] ; [35 16],[63.35625 45.64375] ; [29.64375 21.35625],0
n4,1,0.072411,3.227512,[67 42] ; [38 12],[71.98113208 37.01886792] ; [33.01886792 16.98113208],0
v2,1,0.076698,3.133511,[47 56] ; [31 20],[52.16883117 50.83116883] ; [25.83116883 25.16883117],0
u1,1,0.077068,3.125667,[17 92] ; [14 37],[21.11875 87.88125] ; [ 9.88125 41.11875],0
n6,1,0.079106,3.083168,[71 37] ; [39 10],[75.66878981 32.33121019] ; [34.33121019 14.66878981],0
a6,1,0.088696,2.897889,[61 47] ; [36 15],[65.88679245 42.11320755] ; [31.11320755 19.88679245],0
v1,1,0.119635,2.422098,[43 65] ; [27 24],[47.54716981 60.45283019] ; [22.45283019 28.54716981],0
p7,1,0.141231,2.164492,[46 60] ; [28 22],[50.28205128 55.71794872] ; [23.71794872 26.28205128],0
n5,1,0.150344,2.068752,[65 43] ; [36 14],[69.03797468 38.96202532] ; [31.96202532 18.03797468],0
a4,1,0.17955,1.801348,[47 61] ; [28 23],[50.94339623 57.05660377] ; [24.05660377 26.94339623],0
p1,1,0.182179,1.779755,[  8 101] ; [ 7 43],[10.28301887 98.71698113] ; [ 4.71698113 45.28301887],0
r3,1,0.182524,1.776953,[91 17] ; [46  4],[93.64556962 14.35443038] ; [43.35443038  6.64556962],0
d5,1,0.183605,1.768197,[86 22] ; [45  6],[88.98113208 19.01886792] ; [42.01886792  8.98113208],0
b1,1,0.184175,1.763612,[54 55] ; [31 20],[57.90625 51.09375] ; [27.09375 23.90625],0
p3,1,0.194062,1.686504,[38 70] ; [23 27],[41.69620253 66.30379747] ; [19.30379747 30.69620253],0
u3,1,0.200328,1.639984,[23 14] ; [3 5],[21.37777778 15.62222222] ; [4.62222222 3.37777778],0
d4,1,0.219667,1.506547,[86 21] ; [45  6],[88.71518987 18.28481013] ; [42.28481013  8.71518987],0
v4,1,0.228539,1.449928,[95 13] ; [48  3],[97.13207547 10.86792453] ; [45.86792453  5.13207547],0
v3,1,0.252907,1.307171,[34 67] ; [22 29],[37.21052632 63.78947368] ; [18.78947368 32.21052632],0
n3,1,0.338607,0.915698,[27 16] ; [15  5],[28.66666667 14.33333333] ; [13.33333333  6.66666667],0
