Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,81.018114,[291   5] ; [37 20],[275.0368272  20.9631728] ; [52.9631728  4.0368272],1
r2,1,0.0,32.002722,[292   2] ; [47  8],[285.57593123   8.42406877] ; [53.42406877  1.57593123],1
r3,1,2.2e-05,18.015378,[289   6] ; [49  8],[283.26704545  11.73295455] ; [54.73295455  2.26704545],1
s3,1,7.2e-05,15.745127,[263  30] ; [40 17],[253.65428571  39.34571429] ; [49.34571429  7.65428571],1
u1,1,0.000185,13.978348,[ 92 204] ; [ 4 53],[ 80.49858357 215.50141643] ; [15.50141643 41.49858357],1
n4,1,0.000666,11.581891,[252  43] ; [38 19],[243.03977273  51.96022727] ; [46.96022727 10.03977273],1
a2,1,0.000838,11.155099,[115 181] ; [ 9 48],[103.97733711 192.02266289] ; [20.02266289 36.97733711],1
v4,1,0.001218,10.462658,[289   6] ; [51  6],[284.94318182  10.05681818] ; [55.05681818  1.94318182],0
d2,1,0.004534,8.056374,[192 101] ; [26 31],[182.49714286 110.50285714] ; [35.50285714 21.49714286],0
a7,1,0.010482,6.551087,[225  71] ; [34 23],[217.17847025  78.82152975] ; [41.82152975 15.17847025],0
s7,1,0.01143,6.397226,[217  69] ; [32 22],[209.45294118  76.54705882] ; [39.54705882 14.45294118],0
d1,1,0.020466,5.371706,[221  75] ; [34 23],[213.82436261  82.17563739] ; [41.17563739 15.82436261],0
a1,1,0.025439,4.993784,[ 17 279] ; [ 8 49],[ 20.9631728 275.0368272] ; [ 4.0368272 52.9631728],0
p12,1,0.027843,4.837772,[ 41 253] ; [ 2 55],[ 36.01709402 257.98290598] ; [ 6.98290598 50.01709402],0
v3,1,0.036967,4.35194,[139 146] ; [18 36],[131.99115044 153.00884956] ; [25.00884956 28.99115044],0
p2,1,0.043606,4.071762,[253  41] ; [43 14],[247.93162393  46.06837607] ; [48.06837607  8.93162393],0
a4,1,0.053028,3.743049,[176 120] ; [26 31],[169.38243626 126.61756374] ; [32.61756374 24.38243626],0
p7,1,0.056347,3.641776,[196  90] ; [31 25],[189.83040936  96.16959064] ; [37.16959064 18.83040936],0
d3,1,0.06949,3.295028,[220  74] ; [36 21],[214.42735043  79.57264957] ; [41.57264957 15.42735043],0
a3,1,0.072311,3.229774,[251  44] ; [43 14],[246.39204545  48.60795455] ; [47.60795455  9.39204545],0
n3,1,0.078834,3.088779,[47 11] ; [13  8],[44.05063291 13.94936709] ; [15.94936709  5.05063291],0
v2,1,0.114138,2.495964,[184  99] ; [29 25],[178.8694362 104.1305638] ; [34.1305638 19.8694362],0
b2,1,0.117331,2.452593,[85 98] ; [12 25],[ 80.68636364 102.31363636] ; [16.31363636 20.68636364],0
b3,1,0.117331,2.452593,[85 98] ; [12 25],[ 80.68636364 102.31363636] ; [16.31363636 20.68636364],0
p8,1,0.136271,2.219567,[162 130] ; [25 31],[156.90804598 135.09195402] ; [30.09195402 25.90804598],0
n5,1,0.16154,1.959751,[235  58] ; [41 16],[231.05142857  61.94857143] ; [44.94857143 12.05142857],0
n6,1,0.165273,1.925309,[259  32] ; [47 10],[255.87931034  35.12068966] ; [50.12068966  6.87931034],0
v1,1,0.168849,1.893131,[181 107] ; [28 25],[176.51612903 111.48387097] ; [32.48387097 20.51612903],0
u2,1,0.169145,1.890502,[28 16] ; [6 8],[25.79310345 18.20689655] ; [8.20689655 5.79310345],0
p10,1,0.173627,1.851346,[258  37] ; [46 11],[254.77272727  40.22727273] ; [49.22727273  7.77272727],0
d4,1,0.190791,1.711503,[264  29] ; [48  9],[261.18857143  31.81142857] ; [50.81142857  6.18857143],0
s6,1,0.229427,1.44441,[261  32] ; [45  9],[258.38040346  34.61959654] ; [47.61959654  6.38040346],0
p9,1,0.267058,1.231796,[266  27] ; [49  8],[263.7  29.3] ; [51.3  5.7],0
u3,1,0.272286,1.205195,[32 12] ; [8 6],[30.34482759 13.65517241] ; [9.65517241 4.34482759],0
b5,1,0.286289,1.136992,[175 121] ; [38 19],[178.60623229 117.39376771] ; [34.39376771 22.60623229],0
