Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,40.783761,[79  1] ; [17 16],[67.96460177 12.03539823] ; [28.03539823  4.96460177],1
b4,1,0.587973,0.293521,[49 31] ; [22 11],[50.26548673 29.73451327] ; [20.73451327 12.26548673],0
p3,1,0.696466,0.152174,[15 65] ; [ 5 27],[14.28571429 65.71428571] ; [ 5.71428571 26.28571429],0
p4,1,0.721419,0.127137,[22 58] ; [ 8 25],[21.23893805 58.76106195] ; [ 8.76106195 24.23893805],0
n5,1,0.727503,0.121416,[24 56] ; [11 22],[24.77876106 55.22123894] ; [10.22123894 22.77876106],0
b3,1,0.770675,0.084967,[12 24] ; [ 6 10],[12.46153846 23.53846154] ; [ 5.53846154 10.46153846],0
b2,1,0.770675,0.084967,[12 24] ; [ 6 10],[12.46153846 23.53846154] ; [ 5.53846154 10.46153846],0
d2,1,0.790448,0.070612,[27 53] ; [12 21],[27.61061947 52.38938053] ; [11.38938053 21.61061947],0
a2,1,0.816514,0.053839,[11 69] ; [ 4 29],[10.61946903 69.38053097] ; [ 4.38053097 28.61946903],0
v3,1,0.840174,0.040671,[17 57] ; [ 7 26],[16.59813084 57.40186916] ; [ 7.40186916 25.59813084],0
d4,1,0.841402,0.04004,[62 18] ; [25  8],[61.59292035 18.40707965] ; [25.40707965  7.59292035],0
p5,1,0.841913,0.039779,[ 3 76] ; [ 1 32],[ 2.82142857 76.17857143] ; [ 1.17857143 31.82142857],0
a1,1,0.873319,0.025422,[ 2 78] ; [ 1 32],[ 2.12389381 77.87610619] ; [ 0.87610619 32.12389381],0
d1,1,0.883546,0.021455,[40 40] ; [16 17],[39.6460177 40.3539823] ; [16.3539823 16.6460177],0
a8,1,0.904198,0.014487,[ 2 72] ; [ 1 31],[ 2.09433962 71.90566038] ; [ 0.90566038 31.09433962],0
d3,1,0.909508,0.012918,[50 30] ; [21 12],[50.26548673 29.73451327] ; [20.73451327 12.26548673],0
a3,1,0.964784,0.001949,[44 36] ; [18 15],[43.89380531 36.10619469] ; [18.10619469 14.89380531],0
