Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,3.8e-05,16.958946,[39 18] ; [10 29],[29.09375 27.90625] ; [19.90625 19.09375],1
p8,1,0.000792,11.259259,[35 22] ; [10 28],[27. 30.] ; [18. 20.],1
p3,1,0.003782,8.385386,[30 27] ; [ 9 30],[23.15625 33.84375] ; [15.84375 23.15625],0
p6,1,0.004235,8.180264,[20 35] ; [ 4 35],[14.04255319 40.95744681] ; [ 9.95744681 29.04255319],0
b1,1,0.008643,6.895237,[36 21] ; [14 25],[29.6875 27.3125] ; [20.3125 18.6875],0
p11,1,0.010119,6.61382,[46 11] ; [22 17],[40.375 16.625] ; [27.625 11.375],0
n5,1,0.01786,5.609805,[31 25] ; [12 27],[25.34736842 30.65263158] ; [17.65263158 21.34736842],0
p2,1,0.027742,4.844028,[48  8] ; [26 13],[43.62105263 12.37894737] ; [30.37894737  8.62105263],0
p1,1,0.03867,4.275304,[ 2 55] ; [ 6 33],[ 4.75 52.25] ; [ 3.25 35.75],0
s8,1,0.059337,3.555817,[27 30] ; [11 28],[22.5625 34.4375] ; [15.4375 23.5625],0
b3,1,0.070915,3.261722,[ 8 29] ; [7 8],[10.67307692 26.32692308] ; [ 4.32692308 10.67307692],0
b2,1,0.070915,3.261722,[ 8 29] ; [7 8],[10.67307692 26.32692308] ; [ 4.32692308 10.67307692],0
n1,1,0.089192,2.888889,[ 2 11] ; [6 7],[4. 9.] ; [4. 9.],0
r1,1,0.090834,2.859532,[45 12] ; [24 14],[41.4 15.6] ; [27.6 10.4],0
r3,1,0.094728,2.792126,[54  3] ; [33  6],[51.65625  5.34375] ; [35.34375  3.65625],0
s6,1,0.099058,2.720648,[36 21] ; [18 21],[32.0625 24.9375] ; [21.9375 17.0625],0
a2,1,0.11356,2.503971,[11 46] ; [ 3 36],[ 8.3125 48.6875] ; [ 5.6875 33.3125],0
s7,1,0.13538,2.229696,[25 28] ; [12 26],[21.54945055 31.45054945] ; [15.45054945 22.54945055],0
v2,1,0.13923,2.186444,[30 22] ; [15 21],[26.59090909 25.40909091] ; [18.40909091 17.59090909],0
n4,1,0.145761,2.116059,[32 25] ; [16 23],[28.5 28.5] ; [19.5 19.5],0
r2,1,0.146639,2.106867,[45 10] ; [36  3],[47.39361702  7.60638298] ; [33.60638298  5.39361702],0
v1,1,0.146713,2.106103,[22 33] ; [21 17],[25.43010753 29.56989247] ; [17.56989247 20.43010753],0
a6,1,0.186004,1.748988,[41 16] ; [23 16],[38. 19.] ; [26. 13.],0
p5,1,0.228068,1.452871,[ 5 52] ; [ 1 37],[ 3.6 53.4] ; [ 2.4 35.6],0
p9,1,0.238729,1.388086,[48  9] ; [36  3],[49.875  7.125] ; [34.125  4.875],0
d4,1,0.338078,0.917705,[42 15] ; [32  7],[43.9375 13.0625] ; [30.0625  8.9375],0
v4,1,0.348844,0.877656,[53  3] ; [34  4],[51.82978723  4.17021277] ; [35.17021277  2.82978723],0
a8,1,0.350676,0.871008,[ 6 47] ; [ 2 34],[ 4.76404494 48.23595506] ; [ 3.23595506 32.76404494],0
a3,1,0.37796,0.777328,[40 17] ; [24 15],[38. 19.] ; [26. 13.],0
s2,1,0.417879,0.656272,[24 32] ; [20 19],[25.93684211 30.06315789] ; [18.06315789 20.93684211],0
b4,1,0.486549,0.484149,[31 26] ; [24 15],[32.65625 24.34375] ; [22.34375 16.65625],0
a1,1,0.515712,0.422461,[ 3 54] ; [ 1 38],[ 2.375 54.625] ; [ 1.625 37.375],0
d3,1,0.57101,0.320996,[39 17] ; [25 14],[37.72631579 18.27368421] ; [26.27368421 12.72631579],0
v3,1,0.573138,0.31746,[15 39] ; [12 24],[16.2 37.8] ; [10.8 25.2],0
a7,1,0.58123,0.30425,[41 16] ; [26 13],[39.78125 17.21875] ; [27.21875 11.78125],0
d5,1,0.599348,0.27598,[45 12] ; [29 10],[43.9375 13.0625] ; [30.0625  8.9375],0
d1,1,0.706369,0.141931,[30 27] ; [19 20],[29.09375 27.90625] ; [19.90625 19.09375],0
s1,1,0.710135,0.138143,[ 2 54] ; [ 2 37],[ 2.35789474 53.64210526] ; [ 1.64210526 37.35789474],0
d2,1,0.724058,0.124638,[21 36] ; [13 26],[20.1875 36.8125] ; [13.8125 25.1875],0
a5,1,0.735884,0.113778,[37 20] ; [24 15],[36.21875 20.78125] ; [24.78125 14.21875],0
u3,1,0.778746,0.078935,[11  5] ; [11  4],[11.35483871  4.64516129] ; [10.64516129  4.35483871],0
s4,1,0.780394,0.077733,[10 47] ; [ 6 33],[ 9.5 47.5] ; [ 6.5 32.5],0
p12,1,0.785,0.074425,[ 1 56] ; [ 1 38],[ 1.1875 55.8125] ; [ 0.8125 38.1875],0
b5,1,0.788483,0.071975,[35 22] ; [25 14],[35.625 21.375] ; [24.375 14.625],0
s5,1,0.844633,0.038404,[13 43] ; [ 9 27],[13.39130435 42.60869565] ; [ 8.60869565 27.39130435],0
u1,1,0.850899,0.035333,[ 5 52] ; [ 3 36],[ 4.75 52.25] ; [ 3.25 35.75],0
a4,1,0.858921,0.031594,[20 37] ; [13 26],[19.59375 37.40625] ; [13.40625 25.59375],0
r4,1,0.867086,0.02801,[43 14] ; [30  9],[43.34375 13.65625] ; [29.65625  9.34375],0
