Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.054911,3.684775,[48 37] ; [27  9],[52.68595041 32.31404959] ; [22.31404959 13.68595041],0
r2,1,0.116759,2.460265,[73 10] ; [34  1],[75.26271186  7.73728814] ; [31.73728814  3.26271186],0
p1,1,0.143659,2.138322,[ 5 80] ; [ 5 31],[ 7.02479339 77.97520661] ; [ 2.97520661 33.02479339],0
p8,1,0.145264,2.121287,[41 42] ; [23 13],[44.63865546 38.36134454] ; [19.36134454 16.63865546],0
p4,1,0.174596,1.843035,[56 29] ; [19 17],[52.68595041 32.31404959] ; [22.31404959 13.68595041],0
p12,1,0.193523,1.690592,[ 8 75] ; [ 1 35],[ 6.27731092 76.72268908] ; [ 2.72268908 33.27731092],0
s5,1,0.303555,1.05851,[22 63] ; [ 6 29],[19.83333333 65.16666667] ; [ 8.16666667 26.83333333],0
p6,1,0.330033,0.948768,[34 49] ; [11 24],[31.65254237 51.34745763] ; [13.34745763 21.65254237],0
a5,1,0.339443,0.912533,[66 19] ; [25 11],[63.92561983 21.07438017] ; [27.07438017  8.92561983],0
u1,1,0.350289,0.872408,[18 67] ; [ 5 31],[16.15702479 68.84297521] ; [ 6.84297521 29.15702479],0
p2,1,0.353768,0.859896,[70 15] ; [27  9],[68.14049587 16.85950413] ; [28.85950413  7.14049587],0
v1,1,0.356605,0.849815,[44 38] ; [16 20],[41.69491525 40.30508475] ; [18.30508475 17.69491525],0
p5,1,0.357606,0.846284,[13 72] ; [ 8 28],[14.75206612 70.24793388] ; [ 6.24793388 29.75206612],0
n6,1,0.358079,0.844618,[74 11] ; [29  7],[72.3553719 12.6446281] ; [30.6446281  5.3553719],0
d2,1,0.369148,0.80653,[43 42] ; [15 21],[40.74380165 44.25619835] ; [17.25619835 18.74380165],0
a6,1,0.386075,0.751269,[57 28] ; [27  9],[59.00826446 25.99173554] ; [24.99173554 11.00826446],0
u2,1,0.439161,0.598475,[12  7] ; [7 2],[12.89285714  6.10714286] ; [6.10714286 2.89285714],0
s8,1,0.472304,0.516582,[43 41] ; [21 15],[44.8 39.2] ; [19.2 16.8],0
p9,1,0.489438,0.477762,[69 14] ; [28  8],[67.65546218 15.34453782] ; [29.34453782  6.65546218],0
n3,1,0.501436,0.451896,[15  8] ; [7 6],[14.05555556  8.94444444] ; [7.94444444 5.05555556],0
n4,1,0.530404,0.393618,[64 21] ; [29  7],[65.33057851 19.66942149] ; [27.66942149  8.33057851],0
d5,1,0.540423,0.374757,[68 17] ; [27  9],[66.73553719 18.26446281] ; [28.26446281  7.73553719],0
p3,1,0.554577,0.349182,[47 38] ; [22 14],[48.47107438 36.52892562] ; [20.52892562 15.47107438],0
v3,1,0.563286,0.334047,[38 45] ; [14 21],[36.57627119 46.42372881] ; [15.42372881 19.57627119],0
b5,1,0.56504,0.331052,[45 40] ; [17 19],[43.55371901 41.44628099] ; [18.44628099 17.55371901],0
s4,1,0.603819,0.269274,[ 9 76] ; [ 5 31],[ 9.83471074 75.16528926] ; [ 4.16528926 31.83471074],0
r3,1,0.60754,0.263773,[78  7] ; [34  2],[78.67768595  6.32231405] ; [33.32231405  2.67768595],0
r1,1,0.621732,0.24344,[65 20] ; [29  7],[66.03305785 18.96694215] ; [27.96694215  8.03305785],0
p7,1,0.653965,0.200938,[54 30] ; [24 11],[55.05882353 28.94117647] ; [22.94117647 12.05882353],0
a3,1,0.667677,0.184332,[66 18] ; [27  9],[65.1 18.9] ; [27.9  8.1],0
v2,1,0.672047,0.179217,[45 38] ; [18 18],[43.94117647 39.05882353] ; [19.05882353 16.94117647],0
n1,1,0.699454,0.149041,[10 13] ; [7 7],[10.56756757 12.43243243] ; [6.43243243 7.56756757],0
d3,1,0.757207,0.095574,[59 26] ; [26 10],[59.7107438 25.2892562] ; [25.2892562 10.7107438],0
a7,1,0.766141,0.088463,[59 26] ; [24 12],[58.30578512 26.69421488] ; [24.69421488 11.30578512],0
a2,1,0.769839,0.085606,[21 64] ; [ 8 28],[20.37190083 64.62809917] ; [ 8.62809917 27.37190083],0
p10,1,0.783797,0.075281,[69 15] ; [28  7],[68.47058824 15.52941176] ; [28.52941176  6.47058824],0
b2,1,0.789349,0.071373,[28 37] ; [12 14],[28.57142857 36.42857143] ; [11.42857143 14.57142857],0
b3,1,0.789349,0.071373,[28 37] ; [12 14],[28.57142857 36.42857143] ; [11.42857143 14.57142857],0
b4,1,0.792029,0.069525,[45 40] ; [20 16],[45.66115702 39.33884298] ; [19.33884298 16.66115702],0
b1,1,0.801332,0.063314,[31 54] ; [14 22],[31.61157025 53.38842975] ; [13.38842975 22.61157025],0
p11,1,0.829665,0.046281,[67 18] ; [29  7],[67.43801653 17.56198347] ; [28.56198347  7.43801653],0
r4,1,0.849532,0.035992,[72 13] ; [30  6],[71.65289256 13.34710744] ; [30.34710744  5.65289256],0
n5,1,0.856191,0.032843,[60 25] ; [26 10],[60.41322314 24.58677686] ; [25.58677686 10.41322314],0
u3,1,0.856395,0.032749,[12  7] ; [6 3],[12.21428571  6.78571429] ; [5.78571429 3.21428571],0
a4,1,0.870794,0.026455,[34 50] ; [14 22],[33.6 50.4] ; [14.4 21.6],0
v4,1,0.884708,0.021026,[77  8] ; [32  3],[77.20833333  7.79166667] ; [31.79166667  3.20833333],0
n2,1,0.904273,0.014464,[16  7] ; [10  4],[16.16216216  6.83783784] ; [9.83783784 4.16216216],0
d1,1,0.918774,0.0104,[44 41] ; [19 17],[44.25619835 40.74380165] ; [18.74380165 17.25619835],0
a8,1,0.92006,0.010072,[11 63] ; [ 5 27],[11.16981132 62.83018868] ; [ 4.83018868 27.16981132],0
d4,1,0.936571,0.006333,[69 16] ; [29  7],[68.84297521 16.15702479] ; [29.15702479  6.84297521],0
