Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,102.092252,[117  40] ; [ 21 115],[73.94539249 83.05460751] ; [64.05460751 71.94539249],1
d5,1,0.0,85.376041,[152   5] ; [68 68],[117.88395904  39.11604096] ; [102.11604096  33.88395904],1
d4,1,0.0,83.341292,[154   2] ; [74 62],[121.80821918  34.19178082] ; [106.19178082  29.80821918],1
d3,1,0.0,71.529268,[139  18] ; [57 79],[105.02389078  51.97610922] ; [90.97610922 45.02389078],1
a4,1,0.0,41.464026,[90 68] ; [ 27 108],[63.09215017 94.90784983] ; [53.90784983 81.09215017],1
a2,1,0.0,38.64522,[ 55 103] ; [  7 129],[ 33.31972789 124.68027211] ; [ 28.68027211 107.31972789],1
u1,1,0.0,38.101787,[ 46 112] ; [  3 133],[ 26.33333333 131.66666667] ; [ 22.66666667 113.33333333],1
a5,1,0.0,26.22554,[125  33] ; [69 67],[104.2585034  53.7414966] ; [89.7414966 46.2585034],1
a3,1,5.9e-05,16.123475,[123  35] ; [76 60],[106.94557823  51.05442177] ; [92.05442177 43.94557823],1
a7,1,0.000211,13.730044,[127  31] ; [82 53],[112.70307167  45.29692833] ; [96.29692833 38.70307167],1
s2,1,0.00044,12.355103,[120  38] ; [77 59],[105.8707483  52.1292517] ; [91.1292517 44.8707483],1
s8,1,0.000991,10.843714,[92 66] ; [53 83],[77.92517007 80.07482993] ; [67.07482993 68.92517007],1
s7,1,0.002257,9.328209,[96 56] ; [58 71],[83.3024911 68.6975089] ; [70.6975089 58.3024911],0
r1,1,0.002505,9.136975,[137  21] ; [98 37],[126.72354949  31.27645051] ; [108.27645051  26.72354949],0
n4,1,0.005264,7.786387,[132  26] ; [95 41],[121.99319728  36.00680272] ; [105.00680272  30.99319728],0
u2,1,0.006077,7.527242,[27  8] ; [28 30],[20.69892473 14.30107527] ; [34.30107527 23.69892473],0
n2,1,0.006404,7.432915,[19 16] ; [28  5],[24.19117647 10.80882353] ; [22.80882353 10.19117647],0
n6,1,0.006972,7.280065,[133  25] ; [96 39],[123.48805461  34.51194539] ; [105.51194539  29.48805461],0
v2,1,0.009378,6.749432,[89 61] ; [55 71],[78.26086957 71.73913043] ; [65.73913043 60.26086957],0
