Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.000205,13.780992,[22 19] ; [71 13],[30.504 10.496] ; [62.496 21.504],1
p10,1,0.001218,10.463542,[25 16] ; [71 11],[32.  9.] ; [64. 18.],0
p9,1,0.001685,9.864087,[27 14] ; [74  9],[33.39516129  7.60483871] ; [67.60483871 15.39516129],0
p2,1,0.007869,7.062947,[26 15] ; [71 13],[31.816  9.184] ; [65.184 18.816],0
s8,1,0.01101,6.463764,[13 28] ; [48 38],[19.69291339 21.30708661] ; [41.30708661 44.69291339],0
n4,1,0.020362,5.380558,[28 13] ; [73 12],[32.86507937  8.13492063] ; [68.13492063 16.86507937],0
r3,1,0.022681,5.192788,[36  5] ; [84  2],[38.74015748  2.25984252] ; [81.25984252  4.74015748],0
v3,1,0.030496,4.681136,[16 24] ; [51 33],[21.61290323 18.38709677] ; [45.38709677 38.61290323],0
p5,1,0.031457,4.627834,[ 1 40] ; [13 72],[ 4.55555556 36.44444444] ; [ 9.44444444 75.55555556],0
v4,1,0.044967,4.01986,[34  7] ; [80  5],[37.0952381  3.9047619] ; [76.9047619  8.0952381],0
p11,1,0.053862,3.716974,[27 14] ; [70 16],[31.31496063  9.68503937] ; [65.68503937 20.31496063],0
s2,1,0.059477,3.551909,[17 24] ; [51 35],[21.95275591 19.04724409] ; [46.04724409 39.95275591],0
b2,1,0.088178,2.907323,[ 9 19] ; [29 27],[12.66666667 15.33333333] ; [25.33333333 30.66666667],0
b3,1,0.088178,2.907323,[ 9 19] ; [29 27],[12.66666667 15.33333333] ; [25.33333333 30.66666667],0
s6,1,0.116779,2.46,[21 20] ; [54 28],[25. 16.] ; [50. 32.],0
u3,1,0.137739,2.203037,[3 8] ; [11  9],[4.96774194 6.03225806] ; [ 9.03225806 10.96774194],0
n1,1,0.168201,1.898901,[4 9] ; [8 6],[5.77777778 7.22222222] ; [6.22222222 7.77777778],0
u1,1,0.176244,1.829014,[ 3 38] ; [ 2 84],[ 1.61417323 39.38582677] ; [ 3.38582677 82.61417323],0
s5,1,0.176371,1.827944,[12 26] ; [37 46],[15.38842975 22.61157025] ; [33.61157025 49.38842975],0
b5,1,0.194304,1.684675,[15 26] ; [42 44],[18.4015748 22.5984252] ; [38.5984252 47.4015748],0
d4,1,0.204476,1.610111,[31 10] ; [73 13],[33.57480315  7.42519685] ; [70.42519685 15.57480315],0
a4,1,0.282017,1.157346,[14 27] ; [38 48],[16.78740157 24.21259843] ; [35.21259843 50.78740157],0
d3,1,0.291171,1.114198,[15 26] ; [40 46],[17.75590551 23.24409449] ; [37.24409449 48.75590551],0
a1,1,0.294772,1.097696,[ 1 40] ; [ 6 80],[ 2.25984252 38.74015748] ; [ 4.74015748 81.25984252],0
d1,1,0.317428,0.999513,[19 22] ; [48 38],[21.62992126 19.37007874] ; [45.37007874 40.62992126],0
s7,1,0.332893,0.93761,[17 21] ; [45 38],[19.47107438 18.52892562] ; [42.52892562 40.47107438],0
p6,1,0.371172,0.799736,[12 28] ; [31 50],[14.21487603 25.78512397] ; [28.78512397 52.21487603],0
n6,1,0.391276,0.734974,[31 10] ; [69 15],[32.8  8.2] ; [67.2 16.8],0
a6,1,0.395996,0.72045,[17 24] ; [29 57],[14.8503937 26.1496063] ; [31.1496063 54.8503937],0
p1,1,0.401927,0.702552,[ 1 40] ; [ 5 81],[ 1.93700787 39.06299213] ; [ 4.06299213 81.93700787],0
a2,1,0.418231,0.655279,[ 4 37] ; [ 5 81],[ 2.90551181 38.09448819] ; [ 6.09448819 79.90551181],0
r4,1,0.421339,0.646576,[33  8] ; [74 12],[34.54330709  6.45669291] ; [72.45669291 13.54330709],0
p8,1,0.445766,0.581395,[20 20] ; [47 35],[21.96721311 18.03278689] ; [45.03278689 36.96721311],0
p3,1,0.447721,0.576416,[19 22] ; [45 39],[20.992 20.008] ; [43.008 40.992],0
a8,1,0.467115,0.528793,[ 3 36] ; [10 73],[ 4.1557377 34.8442623] ; [ 8.8442623 74.1557377],0
p7,1,0.490082,0.476346,[27 13] ; [61 22],[28.61788618 11.38211382] ; [59.38211382 23.61788618],0
s4,1,0.517647,0.418578,[ 7 34] ; [11 75],[ 5.81102362 35.18897638] ; [12.18897638 73.81102362],0
b1,1,0.541917,0.371998,[20 21] ; [37 49],[18.4015748 22.5984252] ; [38.5984252 47.4015748],0
r1,1,0.560103,0.339525,[29 12] ; [65 21],[30.34645669 10.65354331] ; [63.65354331 22.34645669],0
a5,1,0.599297,0.276058,[30 11] ; [59 27],[28.73228346 12.26771654] ; [60.26771654 25.73228346],0
d5,1,0.652601,0.202637,[33  8] ; [72 14],[33.8976378  7.1023622] ; [71.1023622 14.8976378],0
a3,1,0.661137,0.192145,[30 11] ; [66 20],[30.99212598 10.00787402] ; [65.00787402 20.99212598],0
u4,1,0.706528,0.14177,[ 2 39] ; [ 3 83],[ 1.61417323 39.38582677] ; [ 3.38582677 82.61417323],0
s3,1,0.715145,0.133192,[20 20] ; [46 40],[20.95238095 19.04761905] ; [45.04761905 40.95238095],0
n3,1,0.750469,0.101137,[11  2] ; [12  3],[10.67857143  2.32142857] ; [12.32142857  2.67857143],0
r2,1,0.775525,0.081314,[36  4] ; [76  7],[36.42276423  3.57723577] ; [75.57723577  7.42276423],0
u2,1,0.795809,0.066964,[5 5] ; [ 9 11],[4.66666667 5.33333333] ; [ 9.33333333 10.66666667],0
b4,1,0.878217,0.02348,[23 18] ; [47 39],[22.5984252 18.4015748] ; [47.4015748 38.5984252],0
d2,1,0.907137,0.013607,[21 20] ; [45 41],[21.30708661 19.69291339] ; [44.69291339 41.30708661],0
p4,1,0.962022,0.002267,[22 17] ; [47 37],[21.87804878 17.12195122] ; [47.12195122 36.87804878],0
s1,1,0.97631,0.000882,[ 1 40] ; [ 2 83],[ 0.97619048 40.02380952] ; [ 2.02380952 82.97619048],0
n2,1,1.0,0.0,[11  3] ; [11  3],[11.  3.] ; [11.  3.],0
