Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,9e-06,19.76075,[17 80] ; [8 2],[22.6635514 74.3364486] ; [2.3364486 7.6635514],1
p12,1,5.6e-05,16.246039,[ 2 97] ; [3 7],[ 4.5412844 94.4587156] ; [0.4587156 9.5412844],1
p1,1,0.000102,15.101987,[12 87] ; [6 4],[16.34862385 82.65137615] ; [1.65137615 8.34862385],1
p6,1,0.000366,12.697113,[25 73] ; [8 2],[29.94444444 68.05555556] ; [3.05555556 6.94444444],1
s1,1,0.015868,5.817409,[ 3 94] ; [2 8],[ 4.53271028 92.46728972] ; [0.46728972 9.53271028],0
d5,1,0.027207,4.877646,[56 43] ; [2 8],[52.67889908 46.32110092] ; [5.32110092 4.67889908],0
s7,1,0.035139,4.438406,[34 58] ; [6 2],[36.8 55.2] ; [3.2 4.8],0
p3,1,0.04001,4.217471,[45 53] ; [8 2],[48.09259259 49.90740741] ; [4.90740741 5.09259259],0
v3,1,0.080058,3.06373,[32 67] ; [6 4],[34.51376147 64.48623853] ; [3.48623853 6.51376147],0
p8,1,0.081461,3.03551,[46 51] ; [7 2],[48.5 48.5] ; [4.5 4.5],0
p4,1,0.084925,2.968025,[51 48] ; [8 2],[53.58715596 45.41284404] ; [5.41284404 4.58715596],0
b3,1,0.120396,2.412158,[12 44] ; [3 3],[13.5483871 42.4516129] ; [1.4516129 4.5483871],0
b2,1,0.120396,2.412158,[12 44] ; [3 3],[13.5483871 42.4516129] ; [1.4516129 4.5483871],0
b5,1,0.125192,2.351138,[64 35] ; [4 6],[61.76146789 37.23853211] ; [6.23853211 3.76146789],0
p11,1,0.158407,1.98937,[68 31] ; [9 1],[69.93577982 29.06422018] ; [7.06422018 2.93577982],0
n4,1,0.169896,1.883857,[68 30] ; [9 1],[69.87037037 28.12962963] ; [7.12962963 2.87037037],0
s6,1,0.180308,1.795086,[53 44] ; [7 2],[54.90566038 42.09433962] ; [5.09433962 3.90566038],0
p7,1,0.210786,1.566017,[58 39] ; [8 2],[59.8317757 37.1682243] ; [6.1682243 3.8317757],0
r3,1,0.218656,1.51317,[90  8] ; [8 2],[88.92592593  9.07407407] ; [9.07407407 0.92592593],0
n5,1,0.250153,1.322449,[72 26] ; [9 1],[73.5 24.5] ; [7.5 2.5],0
a1,1,0.263921,1.248074,[ 3 96] ; [1 9],[ 3.63302752 95.36697248] ; [0.36697248 9.63302752],0
d2,1,0.335853,0.926198,[23 76] ; [1 9],[21.79816514 77.20183486] ; [2.20183486 7.79816514],0
s2,1,0.349704,0.87453,[34 63] ; [5 5],[35.35514019 61.64485981] ; [3.64485981 6.35514019],0
p10,1,0.352676,0.863804,[75 22] ; [9 1],[76.14953271 20.85046729] ; [7.85046729 2.14953271],0
s8,1,0.501279,0.452227,[33 66] ; [4 5],[33.91666667 65.08333333] ; [3.08333333 5.91666667],0
s4,1,0.507988,0.438209,[18 80] ; [1 9],[17.24074074 80.75925926] ; [1.75925926 8.24074074],0
v1,1,0.54718,0.362393,[48 48] ; [6 4],[48.90566038 47.09433962] ; [5.09433962 4.90566038],0
a5,1,0.601957,0.272054,[61 38] ; [7 3],[61.76146789 37.23853211] ; [6.23853211 3.76146789],0
d1,1,0.628176,0.234543,[ 6 93] ; [1 9],[ 6.35779817 92.64220183] ; [0.64220183 9.35779817],0
u2,1,0.696566,0.152069,[18 27] ; [2 2],[18.36734694 26.63265306] ; [1.63265306 2.36734694],0
a4,1,0.701478,0.146939,[25 73] ; [2 8],[24.5 73.5] ; [2.5 7.5],0
a6,1,0.770189,0.085338,[64 35] ; [6 4],[63.57798165 35.42201835] ; [6.42201835 3.57798165],0
a3,1,0.792795,0.069002,[54 43] ; [6 4],[54.39252336 42.60747664] ; [5.60747664 4.39252336],0
a8,1,0.799965,0.064208,[ 8 85] ; [1 8],[ 8.20588235 84.79411765] ; [0.79411765 8.20588235],0
d3,1,0.814412,0.055102,[33 65] ; [3 7],[32.66666667 65.33333333] ; [3.33333333 6.66666667],0
b1,1,0.820132,0.0517,[36 63] ; [4 6],[36.33027523 62.66972477] ; [3.66972477 6.33027523],0
b4,1,0.830911,0.045596,[46 53] ; [5 5],[46.32110092 52.67889908] ; [4.67889908 5.32110092],0
s3,1,0.864055,0.029314,[46 51] ; [4 5],[45.75471698 51.24528302] ; [4.24528302 4.75471698],0
v2,1,0.898128,0.016391,[45 49] ; [5 5],[45.19230769 48.80769231] ; [4.80769231 5.19230769],0
u3,1,0.898137,0.016388,[24 21] ; [2 2],[23.87755102 21.12244898] ; [2.12244898 1.87755102],0
a2,1,0.914803,0.011445,[11 88] ; [1 9],[10.89908257 88.10091743] ; [1.10091743 8.89908257],0
p2,1,0.928662,0.008015,[78 21] ; [8 2],[78.11009174 20.88990826] ; [7.88990826 2.11009174],0
