Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,45.446156,[50  1] ; [23 39],[32.94690265 18.05309735] ; [40.05309735 21.94690265],1
d3,1,0.0,45.440681,[44  7] ; [14 48],[26.17699115 24.82300885] ; [31.82300885 30.17699115],1
d4,1,0.0,34.960417,[50  1] ; [29 33],[35.65486726 15.34513274] ; [43.34513274 18.65486726],1
d2,1,0.0,26.704625,[36 14] ; [14 47],[22.52252252 27.47747748] ; [27.47747748 33.52252252],1
a4,1,5.7e-05,16.195441,[29 21] ; [13 49],[18.75 31.25] ; [23.25 38.75],1
a2,1,7.8e-05,15.597436,[17 34] ; [ 3 59],[ 9.02654867 41.97345133] ; [10.97345133 51.02654867],1
a3,1,0.000125,14.715893,[40 11] ; [26 35],[30.05357143 20.94642857] ; [35.94642857 25.05357143],1
a5,1,0.002314,9.281982,[39 12] ; [30 32],[31.14159292 19.85840708] ; [37.85840708 24.14159292],0
u1,1,0.002358,9.247604,[11 40] ; [ 2 60],[ 5.86725664 45.13274336] ; [ 7.13274336 54.86725664],0
a7,1,0.00443,8.09871,[37 14] ; [28 33],[29.59821429 21.40178571] ; [35.40178571 25.59821429],0
n2,1,0.02047,5.371387,[11 13] ; [16  4],[14.72727273  9.27272727] ; [12.27272727  7.72727273],0
r2,1,0.041311,4.163217,[44  4] ; [47 14],[40.0733945  7.9266055] ; [50.9266055 10.0733945],0
s7,1,0.060348,3.527784,[12 34] ; [ 7 52],[ 8.32380952 37.67619048] ; [10.67619048 48.32380952],0
b2,1,0.085061,2.965442,[12 26] ; [18 17],[15.61643836 22.38356164] ; [14.38356164 20.61643836],0
b3,1,0.085061,2.965442,[12 26] ; [18 17],[15.61643836 22.38356164] ; [14.38356164 20.61643836],0
v2,1,0.088171,2.907456,[24 25] ; [19 39],[19.69158879 29.30841121] ; [23.30841121 34.69158879],0
s5,1,0.125343,2.349257,[12 39] ; [ 7 50],[ 8.97222222 42.02777778] ; [10.02777778 46.97222222],0
s2,1,0.132063,2.268081,[ 9 42] ; [ 5 56],[ 6.375 44.625] ; [ 7.625 53.375],0
