Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,6e-06,20.34656,[15 37] ; [46 19],[27.11111111 24.88888889] ; [33.88888889 31.11111111],1
p10,1,0.003721,8.41535,[36 17] ; [59  7],[42.31092437 10.68907563] ; [52.68907563 13.31092437],0
r1,1,0.009454,6.735021,[35 19] ; [57 10],[41.05785124 12.94214876] ; [50.94214876 16.05785124],0
n4,1,0.009799,6.67099,[34 20] ; [56 11],[40.16528926 13.83471074] ; [49.83471074 17.16528926],0
n5,1,0.02579,4.970015,[34 19] ; [55 12],[39.30833333 13.69166667] ; [49.69166667 17.30833333],0
d1,1,0.034712,4.459286,[26 28] ; [45 22],[31.68595041 22.31404959] ; [39.31404959 27.68595041],0
p11,1,0.041484,4.156134,[42 12] ; [61  6],[45.96694215  8.03305785] ; [57.03305785  9.96694215],0
v3,1,0.042401,4.11913,[11 43] ; [24 40],[16.01694915 37.98305085] ; [18.98305085 45.01694915],0
d5,1,0.043163,4.088989,[38 15] ; [58  9],[42.4 10.6] ; [53.6 13.4],0
d4,1,0.049168,3.869622,[39 15] ; [58  9],[43.2892562 10.7107438] ; [53.7107438 13.2892562],0
r2,1,0.064576,3.415768,[46  6] ; [65  2],[48.50420168  3.49579832] ; [62.49579832  4.50420168],0
a5,1,0.072174,3.232868,[32 22] ; [50 17],[36.59504132 17.40495868] ; [45.40495868 21.59504132],0
p9,1,0.076783,3.131715,[42 12] ; [60  7],[45.52066116  8.47933884] ; [56.47933884 10.52066116],0
b4,1,0.097136,2.751955,[30 24] ; [47 20],[34.36363636 19.63636364] ; [42.63636364 24.36363636],0
a1,1,0.104159,2.640684,[ 4 50] ; [ 1 66],[ 2.23140496 51.76859504] ; [ 2.76859504 64.23140496],0
r4,1,0.166843,1.91108,[48  6] ; [64  3],[49.98347107  4.01652893] ; [62.01652893  4.98347107],0
d3,1,0.178366,1.811185,[32 20] ; [49 18],[35.39495798 16.60504202] ; [45.60504202 21.39495798],0
n2,1,0.1847,1.759398,[11  2] ; [8 5],[9.5 3.5] ; [9.5 3.5],0
p4,1,0.184828,1.75837,[37 17] ; [53 14],[40.16528926 13.83471074] ; [49.83471074 17.16528926],0
p1,1,0.198722,1.651744,[ 4 50] ; [10 57],[ 6.24793388 47.75206612] ; [ 7.75206612 59.24793388],0
n1,1,0.2253,1.470289,[ 2 10] ; [5 8],[3.36 8.64] ; [3.64 9.36],0
a4,1,0.239204,1.385281,[22 32] ; [34 32],[25.2 28.8] ; [30.8 35.2],0
s8,1,0.266923,1.232493,[13 41] ; [22 44],[15.75 38.25] ; [19.25 46.75],0
a6,1,0.291863,1.111006,[38 16] ; [41 26],[35.25619835 18.74380165] ; [43.74380165 23.25619835],0
v4,1,0.292683,1.107237,[49  5] ; [64  3],[50.42975207  3.57024793] ; [62.57024793  4.42975207],0
b2,1,0.294345,1.099639,[ 8 16] ; [20 23],[10.02985075 13.97014925] ; [17.97014925 25.02985075],0
b3,1,0.294345,1.099639,[ 8 16] ; [20 23],[10.02985075 13.97014925] ; [17.97014925 25.02985075],0
