Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,47.944253,[212 187] ; [128  22],[247.10382514 151.89617486] ; [92.89617486 57.10382514],1
s2,1,0.0,42.281912,[143 257] ; [100  50],[176.72727273 223.27272727] ; [66.27272727 83.72727273],1
s7,1,2e-06,22.680051,[131 253] ; [82 62],[154.90909091 229.09090909] ; [58.09090909 85.90909091],1
s3,1,4e-06,21.230448,[184 213] ; [102  47],[207.95238095 189.04761905] ; [78.04761905 70.95238095],1
s8,1,7e-06,20.151689,[123 278] ; [77 73],[145.55353902 255.44646098] ; [54.44646098 95.55353902],1
p5,1,8e-06,20.004352,[ 15 382] ; [ 22 130],[ 26.75591985 370.24408015] ; [ 10.24408015 141.75591985],1
s4,1,0.001293,10.352284,[ 47 353] ; [ 34 116],[ 58.90909091 341.09090909] ; [ 22.09090909 127.90909091],0
p12,1,0.003818,8.368632,[ 13 386] ; [ 14 138],[ 19.55172414 379.44827586] ; [  7.44827586 144.55172414],0
p3,1,0.009007,6.82145,[146 254] ; [74 78],[159.42028986 240.57971014] ; [60.57971014 91.42028986],0
d2,1,0.009028,6.817312,[168 233] ; [82 69],[181.61231884 219.38768116] ; [68.38768116 82.61231884],0
n6,1,0.009407,6.743821,[315  87] ; [133  18],[325.67088608  76.32911392] ; [122.32911392  28.67088608],0
d4,1,0.011901,6.325624,[306  95] ; [130  21],[316.73188406  84.26811594] ; [119.26811594  31.73188406],0
p9,1,0.020681,5.353503,[304  92] ; [127  21],[313.74264706  82.25735294] ; [117.25735294  30.74264706],0
v1,1,0.022104,5.237619,[170 219] ; [81 67],[181.82309125 207.17690875] ; [69.17690875 78.82309125],0
a5,1,0.025065,5.019364,[273 129] ; [118  34],[283.72202166 118.27797834] ; [107.27797834  44.72202166],0
r4,1,0.028886,4.774418,[349  53] ; [142  10],[356.28519856  45.71480144] ; [134.71480144  17.28519856],0
a3,1,0.029411,4.743386,[264 137] ; [114  37],[274.59782609 126.40217391] ; [103.40217391  47.59782609],0
