Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,71.348529,[39 67] ; [238  56],[73.405 32.595] ; [203.595  90.405],1
a2,1,0.0,28.797636,[ 8 98] ; [102 192],[29.15 76.85] ; [ 80.85 213.15],1
u1,1,0.0,28.69941,[  3 103] ; [ 81 213],[22.26 83.74] ; [ 61.74 232.26],1
d3,1,0.0,26.066696,[59 47] ; [238  56],[78.705 27.295] ; [218.295  75.705],1
b5,1,4e-06,21.243224,[40 66] ; [187 107],[60.155 45.845] ; [166.845 127.155],1
r4,1,4.9e-05,16.470158,[87 19] ; [279  15],[96.99  9.01] ; [269.01  24.99],1
r2,1,6.6e-05,15.934003,[88 15] ; [282  10],[96.48101266  6.51898734] ; [273.51898734  18.48101266],1
r1,1,0.000166,14.177245,[75 31] ; [253  38],[87.5768262 18.4231738] ; [240.4231738  50.5768262],1
v4,1,0.000266,13.296242,[94 11] ; [285   6],[100.49242424   4.50757576] ; [278.50757576  12.49242424],1
p2,1,0.00327,8.650439,[91 14] ; [279  14],[97.61306533  7.38693467] ; [272.38693467  20.61306533],0
d1,1,0.004649,8.011291,[55 51] ; [198  96],[67.045 38.955] ; [185.955 108.045],0
a5,1,0.006745,7.3397,[74 32] ; [242  52],[83.74 22.26] ; [232.26  61.74],0
b1,1,0.009465,6.732992,[55 51] ; [110 184],[43.725 62.275] ; [121.275 172.725],0
r3,1,0.012428,6.248795,[97  9] ; [283   8],[101.46095718   4.53904282] ; [278.53904282  12.46095718],0
p9,1,0.040357,4.202825,[89 17] ; [268  26],[94.605 11.395] ; [262.395  31.605],0
n6,1,0.041005,4.175827,[86 20] ; [258  32],[92.08080808 13.91919192] ; [251.91919192  38.08080808],0
b4,1,0.042195,4.127362,[51 55] ; [175 119],[59.89 46.11] ; [166.11 127.89],0
d4,1,0.052753,3.75174,[81 24] ; [251  43],[87.36842105 17.63157895] ; [244.63157895  49.36842105],0
s5,1,0.0577,3.60228,[50 52] ; [109 176],[41.90697674 60.09302326] ; [117.09302326 167.90697674],0
p10,1,0.083543,2.994583,[88 17] ; [264  29],[92.86432161 12.13567839] ; [259.13567839  33.86432161],0
s4,1,0.092014,2.838787,[26 80] ; [ 49 239],[20.17766497 85.82233503] ; [ 54.82233503 233.17766497],0
d5,1,0.102513,2.666013,[82 23] ; [250  44],[87.36842105 17.63157895] ; [244.63157895  49.36842105],0
s3,1,0.113846,2.500009,[70 35] ; [166 121],[63.21428571 41.78571429] ; [172.78571429 114.21428571],0
p12,1,0.115817,2.472996,[  6 100] ; [ 32 262],[10.07 95.93] ; [ 27.93 266.07],0
a3,1,0.155289,2.019514,[74 32] ; [225  68],[79.43358396 26.56641604] ; [219.56641604  73.43358396],0
p3,1,0.175629,1.83423,[69 37] ; [212  82],[74.465 31.535] ; [206.535  87.465],0
u3,1,0.178725,1.808196,[16 16] ; [43 24],[19.07070707 12.92929293] ; [39.92929293 27.07070707],0
s8,1,0.220316,1.502312,[60 46] ; [145 147],[54.59798995 51.40201005] ; [150.40201005 141.59798995],0
v2,1,0.258717,1.275611,[57 48] ; [171 111],[61.86046512 43.13953488] ; [166.13953488 115.86046512],0
a4,1,0.26312,1.252266,[46 59] ; [147 146],[50.91708543 54.08291457] ; [142.08291457 150.91708543],0
u2,1,0.274425,1.194496,[16 15] ; [43 25],[18.47474747 12.52525253] ; [40.52525253 27.47474747],0
p11,1,0.282334,1.155821,[87 19] ; [254  40],[90.365 15.635] ; [250.635  43.365],0
p5,1,0.295535,1.094234,[24 81] ; [ 53 239],[20.36523929 84.63476071] ; [ 56.63476071 235.36523929],0
