Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,173.211371,[28 48] ; [359  18],[64.92715232 11.07284768] ; [322.07284768  54.92715232],1
p11,1,0.0,48.979662,[39 37] ; [326  52],[61.10132159 14.89867841] ; [303.89867841  74.10132159],1
n5,1,0.0,29.849483,[40 36] ; [307  69],[58.34513274 17.65486726] ; [288.65486726  87.34513274],1
n4,1,1.8e-05,18.389924,[46 30] ; [312  66],[59.92951542 16.07048458] ; [298.07048458  79.92951542],1
p7,1,3.8e-05,16.976054,[39 37] ; [280  94],[53.87555556 22.12444444] ; [265.12444444 108.87555556],1
p2,1,7.9e-05,15.592181,[58 18] ; [345  31],[67.76106195  8.23893805] ; [335.23893805  40.76106195],1
r4,1,0.0001,15.143264,[60 16] ; [352  26],[68.969163  7.030837] ; [343.030837  34.969163],1
n6,1,0.000152,14.348943,[54 22] ; [330  45],[64.70953437 11.29046563] ; [319.29046563  55.70953437],1
p8,1,0.000736,11.397273,[33 43] ; [240 134],[46.10666667 29.89333333] ; [226.89333333 147.10666667],1
v1,1,0.00108,10.68433,[30 46] ; [221 148],[42.86741573 33.13258427] ; [208.13258427 160.86741573],0
r1,1,0.001781,9.763044,[52 24] ; [315  61],[61.7079646 14.2920354] ; [305.2920354  70.7079646],0
v4,1,0.002598,9.070164,[68  8] ; [365  11],[72.80530973  3.19469027] ; [360.19469027  15.80530973],0
u2,1,0.00413,8.225619,[11 20] ; [64 35],[17.88461538 13.11538462] ; [57.11538462 41.88461538],0
a3,1,0.005445,7.725521,[44 32] ; [278  99],[54.02207506 21.97792494] ; [267.97792494 109.02207506],0
a5,1,0.0103,6.582287,[51 25] ; [304  74],[59.42731278 16.57268722] ; [295.57268722  82.42731278],0
p3,1,0.013072,6.159313,[39 37] ; [250 127],[48.48565121 27.51434879] ; [240.51434879 136.48565121],0
r2,1,0.016871,5.709766,[66  9] ; [356  18],[70.48997773  4.51002227] ; [351.51002227  22.48997773],0
s7,1,0.020269,5.388566,[29 44] ; [195 162],[38.02790698 34.97209302] ; [185.97209302 171.02790698],0
s8,1,0.023694,5.116901,[26 49] ; [184 192],[34.92239468 40.07760532] ; [175.07760532 200.92239468],0
b1,1,0.032035,4.596635,[39 37] ; [144 234],[30.63436123 45.36563877] ; [152.36563877 225.63436123],0
n2,1,0.042714,4.106667,[22  3] ; [42 21],[18.18181818  6.81818182] ; [45.81818182 17.18181818],0
p12,1,0.060833,3.514527,[ 1 75] ; [ 26 351],[ 4.52980132 71.47019868] ; [ 22.47019868 354.52980132],0
s5,1,0.065139,3.401463,[17 55] ; [128 240],[23.72727273 48.27272727] ; [121.27272727 246.72727273],0
s2,1,0.06545,3.393607,[33 41] ; [211 164],[40.21380846 33.78619154] ; [203.78619154 171.21380846],0
d1,1,0.066307,3.372167,[41 35] ; [246 132],[48.04405286 27.95594714] ; [238.95594714 139.04405286],0
a6,1,0.066362,3.370791,[46 30] ; [269 109],[52.73127753 23.26872247] ; [262.26872247 115.73127753],0
p6,1,0.068722,3.31329,[27 48] ; [178 197],[34.16666667 40.83333333] ; [170.83333333 204.16666667],0
s6,1,0.07582,3.15231,[47 28] ; [271 101],[53.3557047 21.6442953] ; [264.6442953 107.3557047],0
d4,1,0.088918,2.893845,[58 18] ; [318  59],[63.0816777 12.9183223] ; [312.9183223  64.0816777],0
r3,1,0.105509,2.620228,[70  6] ; [363  14],[72.64459161  3.35540839] ; [360.35540839  16.64459161],0
u4,1,0.112548,2.518073,[ 3 73] ; [  5 373],[ 1.33920705 74.66079295] ; [  6.66079295 371.33920705],0
d5,1,0.121615,2.396395,[60 16] ; [324  53],[64.42384106 11.57615894] ; [319.57615894  57.42384106],0
v3,1,0.153129,2.040799,[23 51] ; [145 218],[28.44851259 45.55148741] ; [139.55148741 223.44851259],0
n1,1,0.156267,2.00998,[13 13] ; [21 41],[10.04545455 15.95454545] ; [23.95454545 38.04545455],0
a7,1,0.191034,1.709628,[52 24] ; [285  92],[56.53863135 19.46136865] ; [280.46136865  96.53863135],0
a2,1,0.209745,1.573186,[16 60] ; [106 272],[20.42290749 55.57709251] ; [101.57709251 276.42290749],0
b5,1,0.216723,1.525939,[51 25] ; [225 153],[46.20264317 29.79735683] ; [229.79735683 148.20264317],0
s1,1,0.235892,1.404974,[ 4 72] ; [ 10 364],[ 2.36444444 73.63555556] ; [ 11.63555556 362.36444444],0
s3,1,0.412839,0.670611,[39 36] ; [212 159],[42.20852018 32.79147982] ; [208.79147982 162.20852018],0
v2,1,0.460529,0.544608,[40 34] ; [216 152],[42.85972851 31.14027149] ; [213.14027149 154.85972851],0
s4,1,0.481929,0.494495,[16 58] ; [ 68 307],[13.844098 60.155902] ; [ 70.155902 304.844098],0
d3,1,0.487764,0.481455,[54 22] ; [283  95],[56.41409692 19.58590308] ; [280.58590308  97.41409692],0
n3,1,0.543042,0.369931,[19  7] ; [49 13],[20.09090909  5.90909091] ; [47.90909091 14.09090909],0
a8,1,0.563917,0.332967,[ 7 59] ; [ 45 296],[ 8.43243243 57.56756757] ; [ 43.56756757 297.43243243],0
u3,1,0.617975,0.248724,[18 14] ; [60 38],[19.2 12.8] ; [58.8 39.2],0
a4,1,0.7864,0.073435,[36 40] ; [185 192],[37.07726269 38.92273731] ; [183.92273731 193.07726269],0
a1,1,0.826459,0.048069,[ 3 73] ; [ 13 365],[ 2.6784141 73.3215859] ; [ 13.3215859 364.6784141],0
d2,1,0.885154,0.020862,[40 36] ; [195 182],[39.42604857 36.57395143] ; [195.57395143 181.42604857],0
u1,1,0.90023,0.015718,[15 61] ; [ 77 301],[15.40088106 60.59911894] ; [ 76.59911894 301.40088106],0
b4,1,0.904245,0.014472,[45 31] ; [221 157],[44.52863436 31.47136564] ; [221.47136564 156.52863436],0
p1,1,0.953754,0.003363,[ 5 71] ; [ 24 351],[ 4.88691796 71.11308204] ; [ 24.11308204 350.88691796],0
b2,1,0.975241,0.000963,[18 33] ; [ 81 150],[17.90425532 33.09574468] ; [ 81.09574468 149.90425532],0
b3,1,0.975241,0.000963,[18 33] ; [ 81 150],[17.90425532 33.09574468] ; [ 81.09574468 149.90425532],0
