Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.000341,12.827965,[56 56] ; [33  7],[65.57894737 46.42105263] ; [23.42105263 16.57894737],1
v2,1,0.00075,11.361883,[34 76] ; [24 15],[42.81879195 67.18120805] ; [15.18120805 23.81879195],1
p7,1,0.00106,10.719494,[29 81] ; [22 18],[37.4 72.6] ; [13.6 26.4],0
p6,1,0.001627,9.929032,[14 98] ; [14 26],[20.63157895 91.36842105] ; [ 7.36842105 32.63157895],0
p8,1,0.003452,8.55175,[20 92] ; [16 23],[26.70198675 85.29801325] ; [ 9.29801325 29.70198675],0
p2,1,0.005274,7.783009,[53 60] ; [29 11],[60.5620915 52.4379085] ; [21.4379085 18.5620915],0
s6,1,0.012235,6.276518,[39 73] ; [23 17],[45.68421053 66.31578947] ; [16.31578947 23.68421053],0
s8,1,0.018327,5.564648,[15 97] ; [12 28],[19.89473684 92.10526316] ; [ 7.10526316 32.89473684],0
s7,1,0.030532,4.679087,[24 81] ; [16 23],[29.16666667 75.83333333] ; [10.83333333 28.16666667],0
r3,1,0.034346,4.477381,[82 29] ; [36  4],[86.74172185 24.25827815] ; [31.25827815  8.74172185],0
v4,1,0.034346,4.477381,[82 29] ; [36  4],[86.74172185 24.25827815] ; [31.25827815  8.74172185],0
d1,1,0.035311,4.430062,[46 67] ; [24 16],[51.69934641 61.30065359] ; [18.30065359 21.69934641],0
a5,1,0.04079,4.184703,[58 55] ; [28 12],[63.51633987 49.48366013] ; [22.48366013 17.51633987],0
d5,1,0.053727,3.721158,[71 41] ; [32  8],[75.89473684 36.10526316] ; [27.10526316 12.89473684],0
s2,1,0.061298,3.501913,[25 87] ; [15 25],[29.47368421 82.52631579] ; [10.52631579 29.47368421],0
s3,1,0.085654,2.954205,[38 72] ; [20 20],[42.53333333 67.46666667] ; [15.46666667 24.53333333],0
v3,1,0.086558,2.937248,[25 82] ; [15 25],[29.11564626 77.88435374] ; [10.88435374 29.11564626],0
r4,1,0.090791,2.860288,[71 42] ; [31  9],[75.33333333 37.66666667] ; [26.66666667 13.33333333],0
a4,1,0.114526,2.490634,[45 66] ; [22 18],[49.25165563 61.74834437] ; [17.74834437 22.25165563],0
u1,1,0.124135,2.364363,[14 99] ; [ 9 31],[16.9869281 96.0130719] ; [ 6.0130719 33.9869281],0
d4,1,0.156935,2.003517,[75 35] ; [32  8],[78.46666667 31.53333333] ; [28.53333333 11.46666667],0
n2,1,0.177626,1.817376,[28 24] ; [11  4],[30.26865672 21.73134328] ; [8.73134328 6.26865672],0
n1,1,0.192662,1.697143,[16 34] ; [8 8],[18.18181818 31.81818182] ; [ 5.81818182 10.18181818],0
s5,1,0.220545,1.500823,[16 94] ; [ 9 30],[18.45637584 91.54362416] ; [ 6.54362416 32.45637584],0
a7,1,0.235143,1.409478,[63 48] ; [27 13],[66.1589404 44.8410596] ; [23.8410596 16.1589404],0
r2,1,0.247327,1.338337,[90 20] ; [35  4],[92.28187919 17.71812081] ; [32.71812081  6.28187919],0
v1,1,0.29627,1.090909,[34 76] ; [16 24],[36.66666667 73.33333333] ; [13.33333333 26.66666667],0
a1,1,0.356059,0.851744,[ 11 102] ; [ 2 38],[  9.60130719 103.39869281] ; [ 3.39869281 36.60130719],0
n6,1,0.39081,0.736422,[67 45] ; [27 13],[69.26315789 42.73684211] ; [24.73684211 15.26315789],0
b4,1,0.397606,0.715553,[68 45] ; [21 19],[65.73202614 47.26797386] ; [23.26797386 16.73202614],0
n3,1,0.410593,0.677083,[28 21] ; [11  5],[29.4 19.6] ; [9.6 6.4],0
a6,1,0.440499,0.594982,[65 47] ; [26 14],[67.05263158 44.94736842] ; [23.94736842 16.05263158],0
a2,1,0.459799,0.546384,[22 91] ; [10 30],[23.63398693 89.36601307] ; [ 8.36601307 31.63398693],0
d2,1,0.460181,0.545455,[53 57] ; [22 18],[55. 55.] ; [20. 20.],0
s1,1,0.47637,0.507162,[  5 105] ; [ 3 37],[  5.86666667 104.13333333] ; [ 2.13333333 37.86666667],0
u3,1,0.503854,0.446809,[19 28] ; [8 8],[20.14285714 26.85714286] ; [6.85714286 9.14285714],0
r1,1,0.556015,0.346652,[72 39] ; [28 12],[73.50993377 37.49006623] ; [26.49006623 13.50993377],0
p9,1,0.585388,0.297605,[35 72] ; [15 25],[36.39455782 70.60544218] ; [13.60544218 26.39455782],0
u2,1,0.644552,0.212837,[22 25] ; [6 9],[21.22580645 25.77419355] ; [6.77419355 8.22580645],0
a8,1,0.65102,0.204616,[14 88] ; [ 4 33],[13.20863309 88.79136691] ; [ 4.79136691 32.20863309],0
n4,1,0.703592,0.144762,[71 41] ; [24 16],[70. 42.] ; [25. 15.],0
s4,1,0.709594,0.138683,[14 98] ; [ 4 35],[13.35099338 98.64900662] ; [ 4.64900662 34.35099338],0
b1,1,0.722405,0.1262,[50 63] ; [19 21],[50.96078431 62.03921569] ; [18.03921569 21.96078431],0
p11,1,0.822985,0.050045,[57 56] ; [21 19],[57.60784314 55.39215686] ; [20.39215686 19.60784314],0
b5,1,0.872422,0.025787,[69 44] ; [25 15],[69.4248366 43.5751634] ; [24.5751634 15.4248366],0
p1,1,0.921819,0.009632,[  6 105] ; [ 2 38],[  5.8807947 105.1192053] ; [ 2.1192053 37.8807947],0
p12,1,0.951707,0.003668,[  3 109] ; [ 1 39],[  2.94736842 109.05263158] ; [ 1.05263158 38.94736842],0
u4,1,0.957928,0.002783,[  3 110] ; [ 1 39],[  2.95424837 110.04575163] ; [ 1.04575163 38.95424837],0
n5,1,0.968738,0.001536,[64 48] ; [23 17],[64.10526316 47.89473684] ; [22.89473684 17.10526316],0
b2,1,0.983834,0.000411,[22 50] ; [ 8 18],[22.04081633 49.95918367] ; [ 7.95918367 18.04081633],0
b3,1,0.983834,0.000411,[22 50] ; [ 8 18],[22.04081633 49.95918367] ; [ 7.95918367 18.04081633],0
a3,1,1.0,0.0,[66 44] ; [24 16],[66. 44.] ; [24. 16.],0
