Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,63.879938,[108  60] ; [ 23 106],[74.1010101 93.8989899] ; [56.8989899 72.1010101],1
p6,1,0.0,34.641049,[85 84] ; [ 22 106],[ 60.88552189 108.11447811] ; [46.11447811 81.88552189],1
p8,1,0.0,28.620458,[106  62] ; [41 88],[83.15151515 84.84848485] ; [63.84848485 65.15151515],1
p7,1,0.0,27.43385,[121  47] ; [52 73],[99.19453925 68.80546075] ; [73.80546075 51.19453925],1
p10,1,0.0,25.348189,[142  26] ; [76 54],[122.89932886  45.10067114] ; [95.10067114 34.89932886],1
p9,1,1.3e-05,19.065623,[144  25] ; [81 47],[128.03030303  40.96969697] ; [96.96969697 31.03030303],1
p2,1,2.2e-05,17.998774,[150  19] ; [89 40],[135.54026846  33.45973154] ; [103.45973154  25.54026846],1
s6,1,2.5e-05,17.737225,[128  36] ; [69 57],[111.40689655  52.59310345] ; [85.59310345 40.40689655],1
n6,1,4.1e-05,16.830666,[150  19] ; [90 39],[136.10738255  32.89261745] ; [103.89261745  25.10738255],1
s2,1,0.00022,13.655152,[97 70] ; [47 82],[81.24324324 85.75675676] ; [62.75675676 66.24324324],1
r3,1,0.000251,13.407658,[163   5] ; [111  19],[154.46979866  13.53020134] ; [119.53020134  10.46979866],1
s7,1,0.000464,12.254599,[90 70] ; [43 79],[75.46099291 84.53900709] ; [57.53900709 64.46099291],1
n5,1,0.000793,11.258512,[136  33] ; [82 48],[123.2173913  45.7826087] ; [94.7826087 35.2173913],1
v4,1,0.000815,11.20666,[166   3] ; [115  14],[159.3590604   9.6409396] ; [121.6409396   7.3590604],1
s8,1,0.001405,10.199363,[84 85] ; [40 88],[70.55892256 98.44107744] ; [53.44107744 74.55892256],0
p1,1,0.002815,8.923694,[ 22 147] ; [  4 124],[ 14.79461279 154.20538721] ; [ 11.20538721 116.79461279],0
s3,1,0.004546,8.051761,[109  59] ; [62 66],[97.05405405 70.94594595] ; [73.94594595 54.05405405],0
n4,1,0.005758,7.624595,[141  28] ; [91 39],[131.13043478  37.86956522] ; [100.86956522  29.13043478],0
s5,1,0.005977,7.557173,[65 96] ; [32 96],[ 54.03806228 106.96193772] ; [42.96193772 85.03806228],0
v1,1,0.007613,7.122374,[81 85] ; [43 86],[69.77627119 96.22372881] ; [54.22372881 74.77627119],0
p5,1,0.012202,6.281273,[ 26 141] ; [  8 121],[ 19.18243243 147.81756757] ; [ 14.81756757 114.18243243],0
d3,1,0.013223,6.139044,[125  44] ; [78 51],[115.12416107  53.87583893] ; [87.87583893 41.12416107],0
s4,1,0.013713,6.074699,[ 41 124] ; [ 17 111],[ 32.66211604 132.33788396] ; [ 25.33788396 102.66211604],0
r4,1,0.015165,5.897194,[162   7] ; [115  15],[156.56521739  12.43478261] ; [120.43478261   9.56521739],0
p11,1,0.022065,5.240639,[133  36] ; [87 43],[124.34782609  44.65217391] ; [95.65217391 34.34782609],0
d1,1,0.03578,4.407547,[105  64] ; [65 65],[96.08695652 72.91304348] ; [73.91304348 56.08695652],0
d5,1,0.057385,3.611389,[139  29] ; [95 34],[132.36363636  35.63636364] ; [101.63636364  27.36363636],0
r2,1,0.064801,3.410047,[163   5] ; [120  10],[159.54362416   8.45637584] ; [123.45637584   6.54362416],0
a7,1,0.153547,2.036651,[121  48] ; [83 47],[115.30434783  53.69565217] ; [88.69565217 41.30434783],0
a1,1,0.169388,1.888352,[  4 165] ; [  7 123],[  6.2173913 162.7826087] ; [  4.7826087 125.2173913],0
u1,1,0.174929,1.840188,[ 32 137] ; [ 17 113],[ 27.69565217 141.30434783] ; [ 21.30434783 108.69565217],0
a5,1,0.175935,1.831632,[124  45] ; [86 44],[118.69565217  50.30434783] ; [91.30434783 38.69565217],0
b2,1,0.182501,1.777138,[42 66] ; [22 53],[37.7704918 70.2295082] ; [26.2295082 48.7704918],0
b3,1,0.182501,1.777138,[42 66] ; [22 53],[37.7704918 70.2295082] ; [26.2295082 48.7704918],0
v3,1,0.248303,1.332824,[ 36 128] ; [ 21 106],[ 32.12371134 131.87628866] ; [ 24.87628866 102.12371134],0
b5,1,0.288383,1.127157,[95 74] ; [81 49],[99.47826087 69.52173913] ; [76.52173913 53.47826087],0
a4,1,0.304831,1.052941,[83 85] ; [56 73],[78.62626263 89.37373737] ; [60.37373737 68.62626263],0
d2,1,0.328301,0.955587,[83 86] ; [56 73],[78.82885906 90.17114094] ; [60.17114094 68.82885906],0
u2,1,0.342361,0.901572,[29 26] ; [25 15],[31.26315789 23.73684211] ; [22.73684211 17.26315789],0
n1,1,0.373333,0.792541,[12 21] ; [24 28],[13.97647059 19.02352941] ; [22.02352941 29.97647059],0
b1,1,0.403855,0.696819,[81 88] ; [56 74],[77.43478261 91.56521739] ; [59.56521739 70.43478261],0
s1,1,0.406902,0.687834,[ 10 156] ; [ 11 118],[ 11.81694915 154.18305085] ; [  9.18305085 119.81694915],0
d4,1,0.406967,0.687644,[138  30] ; [101  28],[135.19191919  32.80808081] ; [103.80808081  25.19191919],0
a8,1,0.45152,0.566835,[ 17 137] ; [ 17 104],[ 19.04 134.96] ; [ 14.96 106.04],0
u4,1,0.452932,0.563305,[  3 166] ; [  1 129],[  2.26086957 166.73913043] ; [  1.73913043 128.26086957],0
a3,1,0.57538,0.313763,[113  55] ; [90 38],[115.21621622  52.78378378] ; [87.78378378 40.21621622],0
p12,1,0.64205,0.216071,[ 10 159] ; [  6 122],[  9.1043771 159.8956229] ; [  6.8956229 121.1043771],0
a2,1,0.666308,0.185951,[ 38 131] ; [32 98],[ 39.56521739 129.43478261] ; [30.43478261 99.56521739],0
u3,1,0.674575,0.176297,[38 17] ; [26 14],[37.05263158 17.94736842] ; [26.94736842 13.05263158],0
n2,1,0.682501,0.167324,[21 12] ; [36 17],[21.87209302 11.12790698] ; [35.12790698 17.87209302],0
n3,1,0.746416,0.104567,[20 12] ; [33 17],[20.68292683 11.31707317] ; [32.31707317 17.68292683],0
a6,1,0.843093,0.03918,[108  61] ; [81 48],[107.18456376  61.81543624] ; [81.81543624 47.18456376],0
b4,1,0.877797,0.023643,[96 73] ; [75 55],[96.65217391 72.34782609] ; [74.34782609 55.65217391],0
