Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000113,14.910445,[13 19] ; [33  6],[20.73239437 11.26760563] ; [25.26760563 13.73239437],1
v3,1,0.000396,12.550992,[ 6 26] ; [22 14],[13.17647059 18.82352941] ; [14.82352941 21.17647059],1
p4,1,0.000505,12.098302,[12 21] ; [30  9],[19.25 13.75] ; [22.75 16.25],1
r4,1,0.001685,9.864802,[19 14] ; [35  4],[24.75  8.25] ; [29.25  9.75],0
p8,1,0.004248,8.174528,[10 23] ; [25 14],[16.04166667 16.95833333] ; [18.95833333 20.04166667],0
v2,1,0.00968,6.69278,[12 20] ; [26 12],[17.37142857 14.62857143] ; [20.62857143 17.37142857],0
p6,1,0.01978,5.431233,[10 23] ; [22 16],[14.87323944 18.12676056] ; [17.12676056 20.87323944],0
v4,1,0.022827,5.181655,[26  6] ; [38  1],[28.84507042  3.15492958] ; [35.15492958  3.84507042],0
p2,1,0.032234,4.586035,[23 10] ; [35  4],[26.58333333  6.41666667] ; [31.41666667  7.58333333],0
r1,1,0.042942,4.097687,[20 13] ; [32  7],[23.83333333  9.16666667] ; [28.16666667 10.83333333],0
a6,1,0.044352,4.043127,[17 16] ; [29 10],[21.08333333 11.91666667] ; [24.91666667 14.08333333],0
a7,1,0.044752,4.027972,[18 15] ; [30  9],[22. 11.] ; [26. 13.],0
v1,1,0.063777,3.436333,[11 20] ; [22 16],[14.82608696 16.17391304] ; [18.17391304 19.82608696],0
b1,1,0.132264,2.265734,[ 8 25] ; [16 23],[11. 22.] ; [13. 26.],0
a2,1,0.148663,2.085914,[ 4 29] ; [10 29],[ 6.41666667 26.58333333] ; [ 7.58333333 31.41666667],0
s5,1,0.165802,1.920493,[ 3 29] ; [ 8 29],[ 5.10144928 26.89855072] ; [ 5.89855072 31.10144928],0
r3,1,0.17993,1.798202,[27  6] ; [36  3],[28.875  4.125] ; [34.125  4.875],0
s8,1,0.220976,1.498019,[13 20] ; [21 18],[15.58333333 17.41666667] ; [18.41666667 20.58333333],0
d2,1,0.252221,1.310961,[18 15] ; [16 23],[15.58333333 17.41666667] ; [18.41666667 20.58333333],0
p9,1,0.307189,1.042722,[23  9] ; [32  7],[24.78873239  7.21126761] ; [30.21126761  8.78873239],0
d3,1,0.315624,1.006993,[20 13] ; [28 11],[22. 11.] ; [26. 13.],0
n5,1,0.325044,0.968544,[21 12] ; [29 10],[22.91666667 10.08333333] ; [27.08333333 11.91666667],0
a5,1,0.325044,0.968544,[21 12] ; [29 10],[22.91666667 10.08333333] ; [27.08333333 11.91666667],0
s4,1,0.332592,0.938777,[ 6 27] ; [ 4 35],[ 4.58333333 28.41666667] ; [ 5.41666667 33.58333333],0
p5,1,0.337199,0.921053,[ 2 30] ; [ 5 33],[ 3.2 28.8] ; [ 3.8 34.2],0
p11,1,0.343023,0.899101,[24  9] ; [32  7],[25.66666667  7.33333333] ; [30.33333333  8.66666667],0
p10,1,0.344023,0.89538,[25  8] ; [33  6],[26.58333333  6.41666667] ; [31.41666667  7.58333333],0
p1,1,0.389521,0.740436,[ 1 32] ; [ 3 36],[ 1.83333333 31.16666667] ; [ 2.16666667 36.83333333],0
n6,1,0.481687,0.495042,[25  7] ; [33  6],[26.14084507  5.85915493] ; [31.85915493  7.14084507],0
n4,1,0.512334,0.429297,[25  8] ; [32  7],[26.125  6.875] ; [30.875  8.125],0
a3,1,0.548955,0.359192,[25  8] ; [31  7],[26.02816901  6.97183099] ; [29.97183099  8.02816901],0
a8,1,0.561477,0.337153,[ 5 26] ; [ 7 25],[ 5.9047619 25.0952381] ; [ 6.0952381 25.9047619],0
s2,1,0.593712,0.284585,[13 20] ; [13 26],[11.91666667 21.08333333] ; [14.08333333 24.91666667],0
n1,1,0.605242,0.267161,[9 5] ; [2 2],[8.55555556 5.44444444] ; [2.44444444 1.55555556],0
u1,1,0.610328,0.259698,[ 6 27] ; [ 9 30],[ 6.875 26.125] ; [ 8.125 30.875],0
b5,1,0.650178,0.205675,[16 17] ; [21 18],[16.95833333 16.04166667] ; [20.04166667 18.95833333],0
a1,1,0.657137,0.19702,[ 1 32] ; [ 2 37],[ 1.375 31.625] ; [ 1.625 37.375],0
a4,1,0.677876,0.172527,[16 17] ; [17 22],[15.125 17.875] ; [17.875 21.125],0
d4,1,0.750992,0.100699,[27  6] ; [33  6],[27.5  5.5] ; [32.5  6.5],0
r2,1,0.768222,0.086849,[28  3] ; [36  3],[28.34285714  2.65714286] ; [35.65714286  3.34285714],0
d1,1,0.782262,0.076382,[18 15] ; [20 19],[17.41666667 15.58333333] ; [20.58333333 18.41666667],0
n2,1,0.827472,0.0475,[12  3] ; [3 1],[11.84210526  3.15789474] ; [3.15789474 0.84210526],0
b4,1,0.843507,0.03897,[17 16] ; [21 18],[17.41666667 15.58333333] ; [20.58333333 18.41666667],0
