Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.003788,8.382892,[ 14 144] ; [3 4],[ 16.27878788 141.72121212] ; [0.72121212 6.27878788],0
s5,1,0.003891,8.334063,[ 34 114] ; [5 2],[ 37.23870968 110.76129032] ; [1.76129032 5.23870968],0
p3,1,0.025744,4.973099,[ 49 109] ; [5 2],[ 51.70909091 106.29090909] ; [2.29090909 4.70909091],0
p4,1,0.03905,4.25867,[73 86] ; [6 1],[75.6686747 83.3313253] ; [3.3313253 3.6686747],0
v1,1,0.115138,2.482247,[85 68] ; [6 1],[87.01875 65.98125] ; [3.98125 3.01875],0
b3,1,0.175832,1.832507,[34 54] ; [4 2],[35.57446809 52.42553191] ; [2.42553191 3.57446809],0
b2,1,0.175832,1.832507,[34 54] ; [4 2],[35.57446809 52.42553191] ; [2.42553191 3.57446809],0
r3,1,0.177903,1.815054,[152   6] ; [6 1],[151.2969697   6.7030303] ; [6.7030303 0.2969697],0
v3,1,0.207576,1.588251,[73 82] ; [5 2],[74.62962963 80.37037037] ; [3.37037037 3.62962963],0
a6,1,0.208057,1.584895,[105  54] ; [3 4],[103.44578313  55.55421687] ; [4.55421687 2.44578313],0
a1,1,0.232133,1.427747,[  7 152] ; [1 6],[  7.6626506 151.3373494] ; [0.3373494 6.6626506],0
p8,1,0.344094,0.895118,[ 42 116] ; [3 4],[ 43.09090909 114.90909091] ; [1.90909091 5.09090909],0
p11,1,0.366635,0.815037,[111  48] ; [6 1],[112.06626506  46.93373494] ; [4.93373494 2.06626506],0
u1,1,0.367336,0.812655,[ 25 134] ; [2 5],[ 25.86144578 133.13855422] ; [1.13855422 5.86144578],0
p2,1,0.383014,0.761005,[112  47] ; [6 1],[113.02409639  45.97590361] ; [4.97590361 2.02409639],0
p1,1,0.405181,0.692897,[ 10 149] ; [1 6],[ 10.53614458 148.46385542] ; [0.46385542 6.53614458],0
n3,1,0.417355,0.657751,[34 11] ; [1 1],[33.5106383 11.4893617] ; [1.4893617 0.5106383],0
a4,1,0.419419,0.651943,[70 89] ; [2 5],[68.96385542 90.03614458] ; [3.03614458 3.96385542],0
r2,1,0.520232,0.413433,[146  12] ; [6 1],[145.55151515  12.44848485] ; [6.44848485 0.55151515],0
a5,1,0.53516,0.384585,[120  39] ; [6 1],[120.68674699  38.31325301] ; [5.31325301 1.68674699],0
b4,1,0.57926,0.307432,[97 62] ; [5 2],[97.69879518 61.30120482] ; [4.30120482 2.69879518],0
a7,1,0.597792,0.278338,[122  36] ; [6 1],[122.56969697  35.43030303] ; [5.43030303 1.56969697],0
n1,1,0.626458,0.236895,[15 30] ; [1 1],[15.31914894 29.68085106] ; [0.68085106 1.31914894],0
d1,1,0.646645,0.210156,[100  59] ; [5 2],[100.57228916  58.42771084] ; [4.42771084 2.57228916],0
s7,1,0.648562,0.207717,[61 89] ; [3 3],[61.53846154 88.46153846] ; [2.46153846 3.53846154],0
n5,1,0.661414,0.191811,[100  58] ; [5 2],[100.54545455  57.45454545] ; [4.45454545 2.54545455],0
s6,1,0.66785,0.184127,[99 57] ; [5 2],[99.53374233 56.46625767] ; [4.46625767 2.53374233],0
r1,1,0.67267,0.178494,[125  33] ; [6 1],[125.44242424  32.55757576] ; [5.55757576 1.44242424],0
n6,1,0.704754,0.143573,[127  32] ; [6 1],[127.39156627  31.60843373] ; [5.60843373 1.39156627],0
a2,1,0.704754,0.143573,[ 32 127] ; [1 6],[ 31.60843373 127.39156627] ; [1.39156627 5.60843373],0
b5,1,0.705637,0.142674,[102  57] ; [4 3],[101.53012048  57.46987952] ; [4.46987952 2.53012048],0
s8,1,0.751413,0.100347,[58 99] ; [3 4],[58.39634146 98.60365854] ; [2.60365854 4.39634146],0
s3,1,0.761482,0.092134,[76 80] ; [3 4],[75.60736196 80.39263804] ; [3.39263804 3.60736196],0
d2,1,0.798959,0.06487,[82 75] ; [4 3],[82.32926829 74.67073171] ; [3.67073171 3.32926829],0
s2,1,0.800159,0.064081,[74 81] ; [3 4],[73.67283951 81.32716049] ; [3.32716049 3.67283951],0
b1,1,0.81931,0.052182,[ 52 107] ; [2 5],[ 51.72289157 107.27710843] ; [2.27710843 4.72289157],0
d3,1,0.845688,0.037878,[108  51] ; [5 2],[108.23493976  50.76506024] ; [4.76506024 2.23493976],0
d4,1,0.984108,0.000397,[135  23] ; [6 1],[135.01818182  22.98181818] ; [5.98181818 1.01818182],0
n4,1,0.98764,0.00024,[114  45] ; [5 2],[113.98192771  45.01807229] ; [5.01807229 1.98192771],0
