Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,49.698144,[43 17] ; [ 7 60],[23.62204724 36.37795276] ; [26.37795276 40.62204724],1
s7,1,2e-06,23.008565,[35 23] ; [11 51],[22.23333333 35.76666667] ; [23.76666667 38.23333333],1
s6,1,1.2e-05,19.101982,[43 17] ; [22 45],[30.70866142 29.29133858] ; [34.29133858 32.70866142],1
s8,1,0.000231,13.561576,[33 26] ; [16 51],[22.94444444 36.05555556] ; [26.05555556 40.94444444],1
p7,1,0.000866,11.094025,[29 27] ; [15 51],[20.19672131 35.80327869] ; [23.80327869 42.19672131],1
v1,1,0.002941,8.843699,[30 28] ; [17 49],[21.98387097 36.01612903] ; [25.01612903 40.98387097],0
r4,1,0.00696,7.283254,[49 11] ; [40 27],[42.04724409 17.95275591] ; [46.95275591 20.04724409],0
r1,1,0.00698,7.278018,[46 14] ; [36 31],[38.74015748 21.25984252] ; [43.25984252 23.74015748],0
p10,1,0.010525,6.543803,[43 17] ; [32 33],[36. 24.] ; [39. 26.],0
r3,1,0.015784,5.826808,[52  8] ; [46 21],[46.2992126 13.7007874] ; [51.7007874 15.2992126],0
b3,1,0.017384,5.657143,[12 33] ; [23 22],[17.5 27.5] ; [17.5 27.5],0
b2,1,0.017384,5.657143,[12 33] ; [23 22],[17.5 27.5] ; [17.5 27.5],0
u3,1,0.020713,5.350791,[13  5] ; [10 17],[9.2 8.8] ; [13.8 13.2],0
b5,1,0.020809,5.342678,[40 20] ; [31 36],[33.54330709 26.45669291] ; [37.45669291 29.54330709],0
p9,1,0.033435,4.523367,[43 17] ; [34 30],[37.25806452 22.74193548] ; [39.74193548 24.25806452],0
a7,1,0.037426,4.330917,[43 17] ; [36 31],[37.32283465 22.67716535] ; [41.67716535 25.32283465],0
d1,1,0.040463,4.198356,[36 24] ; [28 39],[30.23622047 29.76377953] ; [33.76377953 33.23622047],0
n1,1,0.049891,3.845126,[13  6] ; [11 17],[9.70212766 9.29787234] ; [14.29787234 13.70212766],0
d5,1,0.061537,3.495475,[43 15] ; [39 28],[38.048 19.952] ; [43.952 23.048],0
d3,1,0.082298,3.018932,[35 23] ; [30 37],[30.16 27.84] ; [34.84 32.16],0
b1,1,0.082388,3.017158,[37 23] ; [31 36],[32.12598425 27.87401575] ; [35.87401575 31.12598425],0
v4,1,0.088458,2.902206,[52  8] ; [50 17],[48.18897638 11.81102362] ; [53.81102362 13.18897638],0
a1,1,0.089152,2.889619,[ 4 56] ; [11 56],[ 7.08661417 52.91338583] ; [ 7.91338583 59.08661417],0
p6,1,0.094853,2.790017,[15 44] ; [ 9 57],[11.328 47.672] ; [12.672 53.328],0
a8,1,0.099252,2.717517,[11 48] ; [ 5 55],[ 7.93277311 51.06722689] ; [ 8.06722689 51.93277311],0
v2,1,0.109955,2.554872,[30 27] ; [24 39],[25.65 31.35] ; [28.35 34.65],0
p4,1,0.126338,2.336936,[22 37] ; [16 49],[18.08064516 40.91935484] ; [19.91935484 45.08064516],0
u4,1,0.134424,2.240652,[ 4 56] ; [ 1 66],[ 2.36220472 57.63779528] ; [ 2.63779528 64.36220472],0
s4,1,0.138008,2.200034,[11 49] ; [ 6 59],[ 8.16 51.84] ; [ 8.84 56.16],0
s5,1,0.144086,2.133769,[17 41] ; [12 54],[13.56451613 44.43548387] ; [15.43548387 50.56451613],0
p3,1,0.145563,2.118142,[24 35] ; [19 48],[20.13492063 38.86507937] ; [22.86507937 44.13492063],0
d4,1,0.171077,1.873477,[43 15] ; [42 25],[39.44 18.56] ; [45.56 21.44],0
