Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,58.358296,[468  90] ; [35 41],[442.70347003 115.29652997] ; [60.29652997 15.70347003],1
n4,1,0.0,35.60671,[467  92] ; [42 35],[447.37578616 111.62421384] ; [61.62421384 15.37578616],1
r4,1,0.00016,14.250705,[521  38] ; [62 15],[512.41666667  46.58333333] ; [70.58333333  6.41666667],1
u2,1,0.001561,10.005706,[77 64] ; [25  4],[84.6 56.4] ; [17.4 11.6],0
b1,1,0.003869,8.344416,[189 370] ; [39 38],[200.39622642 358.60377358] ; [27.60377358 49.39622642],0
a5,1,0.007939,7.047267,[433 126] ; [49 28],[423.64465409 135.35534591] ; [58.35534591 18.64465409],0
p11,1,0.011358,6.40838,[488  71] ; [59 18],[480.77515723  78.22484277] ; [66.22484277 10.77515723],0
a4,1,0.012613,6.222578,[258 300] ; [24 53],[247.80472441 310.19527559] ; [34.19527559 42.80472441],0
d2,1,0.013946,6.04499,[279 279] ; [27 50],[268.89448819 289.10551181] ; [37.10551181 39.89448819],0
p12,1,0.01415,6.019332,[ 54 503] ; [ 1 76],[ 48.32018927 508.67981073] ; [ 6.67981073 70.32018927],0
r2,1,0.014436,5.984023,[531  23] ; [67  8],[526.6963434  27.3036566] ; [71.3036566  3.6963434],0
p9,1,0.016732,5.724306,[535  23] ; [69  8],[530.75905512  27.24094488] ; [73.24094488  3.75905512],0
a3,1,0.019788,5.430469,[417 140] ; [48 29],[408.52523659 148.47476341] ; [56.47476341 20.52523659],0
v3,1,0.021609,5.277008,[234 312] ; [21 52],[224.9273021 321.0726979] ; [30.0726979 42.9273021],0
u1,1,0.026603,4.916423,[109 450] ; [ 7 70],[101.95597484 457.04402516] ; [14.04402516 62.95597484],0
p6,1,0.026951,4.893967,[234 320] ; [22 54],[225.11746032 328.88253968] ; [30.88253968 45.11746032],0
a2,1,0.032384,4.578043,[142 417] ; [11 66],[134.47641509 424.52358491] ; [18.52358491 58.47641509],0
b2,1,0.04364,4.070429,[135 196] ; [11 33],[128.86933333 202.13066667] ; [17.13066667 26.86933333],0
b3,1,0.04364,4.070429,[135 196] ; [11 33],[128.86933333 202.13066667] ; [17.13066667 26.86933333],0
p3,1,0.045218,4.010477,[314 244] ; [34 43],[305.8015748 252.1984252] ; [42.1984252 34.8015748],0
p5,1,0.049756,3.849646,[ 82 476] ; [ 5 72],[ 76.4503937 481.5496063] ; [10.5496063 66.4503937],0
u3,1,0.062101,3.480359,[79 62] ; [21  7],[83.43195266 57.56804734] ; [16.56804734 11.43195266],0
p4,1,0.064806,3.409909,[378 180] ; [44 33],[370.82834646 187.17165354] ; [51.17165354 25.82834646],0
r3,1,0.065316,3.396982,[536  19] ; [71  6],[533.04588608  21.95411392] ; [73.95411392  3.04588608],0
s5,1,0.071578,3.246461,[206 332] ; [21 55],[198.90228013 339.09771987] ; [28.09771987 47.90228013],0
d1,1,0.08784,2.91352,[347 212] ; [40 37],[340.14622642 218.85377358] ; [46.85377358 30.14622642],0
s7,1,0.105577,2.619212,[285 250] ; [32 42],[278.48111658 256.51888342] ; [38.51888342 35.48111658],0
v1,1,0.131417,2.275681,[320 226] ; [36 37],[314.01615509 231.98384491] ; [41.98384491 31.01615509],0
d4,1,0.136914,2.21231,[472  86] ; [60 17],[467.48976378  90.51023622] ; [64.51023622 12.48976378],0
p8,1,0.151003,2.062093,[338 214] ; [40 36],[332.25477707 219.74522293] ; [45.74522293 30.25477707],0
s2,1,0.161412,1.960952,[303 252] ; [35 41],[297.29001585 257.70998415] ; [40.70998415 35.29001585],0
a8,1,0.176665,1.825457,[ 74 436] ; [ 6 64],[ 70.34482759 439.65517241] ; [ 9.65517241 60.34482759],0
p7,1,0.206912,1.592903,[395 154] ; [48 26],[390.38041734 158.61958266] ; [52.61958266 21.38041734],0
r1,1,0.21306,1.550508,[458  99] ; [58 18],[454.04739336 102.95260664] ; [61.95260664 14.04739336],0
b5,1,0.232101,1.427938,[323 236] ; [50 27],[327.84119497 231.15880503] ; [45.15880503 31.84119497],0
s6,1,0.235671,1.406302,[389 155] ; [50 27],[384.5668277 159.4331723] ; [54.4331723 22.5668277],0
v2,1,0.250067,1.322931,[316 224] ; [37 35],[311.47058824 228.52941176] ; [41.52941176 30.47058824],0
d5,1,0.268657,1.223592,[469  88] ; [61 16],[465.63091483  91.36908517] ; [64.36908517 12.63091483],0
n2,1,0.416644,0.659761,[76 28] ; [14  3],[77.3553719 26.6446281] ; [12.6446281  4.3553719],0
p1,1,0.418538,0.654416,[ 52 507] ; [ 5 72],[ 50.0990566 508.9009434] ; [ 6.9009434 70.0990566],0
s4,1,0.510724,0.432584,[ 91 461] ; [15 62],[ 93.02384738 458.97615262] ; [12.97615262 64.02384738],0
a1,1,0.520715,0.412477,[ 23 536] ; [ 2 75],[ 21.97327044 537.02672956] ; [ 3.02672956 73.97327044],0
n1,1,0.569242,0.323952,[38 66] ; [ 5 12],[36.95867769 67.04132231] ; [ 6.04132231 10.95867769],0
a6,1,0.664501,0.188102,[385 173] ; [55 22],[386.64566929 171.35433071] ; [53.35433071 23.64566929],0
d3,1,0.668857,0.182942,[398 160] ; [56 20],[399.57728707 158.42271293] ; [54.42271293 21.57728707],0
b4,1,0.702148,0.146247,[325 234] ; [43 34],[323.44654088 235.55345912] ; [44.55345912 32.44654088],0
s3,1,0.736241,0.113458,[321 232] ; [42 33],[319.64808917 233.35191083] ; [43.35191083 31.64808917],0
n3,1,0.768662,0.08651,[76 28] ; [13  4],[76.49586777 27.50413223] ; [12.50413223  4.49586777],0
v4,1,0.796217,0.066691,[537  19] ; [72  3],[536.61489699  19.38510301] ; [72.38510301  2.61489699],0
s1,1,0.878533,0.023357,[ 13 541] ; [ 2 74],[ 13.19047619 540.80952381] ; [ 1.80952381 74.19047619],0
s8,1,0.904459,0.014407,[264 292] ; [36 41],[263.507109 292.492891] ; [36.492891 40.507109],0
a7,1,0.981832,0.000519,[413 144] ; [57 20],[412.91798107 144.08201893] ; [57.08201893 19.91798107],0
