Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,30.752144,[1 9] ; [67 10],[7.81609195 2.18390805] ; [60.18390805 16.81609195],1
r3,1,0.000202,13.815111,[5 5] ; [69  6],[8.70588235 1.29411765] ; [65.29411765  9.70588235],1
r1,1,0.000581,11.836005,[2 8] ; [57 20],[6.7816092 3.2183908] ; [52.2183908 24.7816092],1
a5,1,0.003564,8.493428,[2 8] ; [52 25],[6.20689655 3.79310345] ; [47.79310345 29.20689655],0
n6,1,0.010659,6.52129,[5 5] ; [64 12],[8.02325581 1.97674419] ; [60.97674419 15.02325581],0
d3,1,0.016091,5.792954,[4 6] ; [58 18],[7.20930233 2.79069767] ; [54.79069767 21.20930233],0
b4,1,0.033168,4.537099,[3 7] ; [50 27],[6.09195402 3.90804598] ; [46.90804598 30.09195402],0
b1,1,0.035331,4.429091,[6 4] ; [21 56],[3.10344828 6.89655172] ; [23.89655172 53.10344828],0
a6,1,0.041281,4.164441,[3 7] ; [49 28],[5.97701149 4.02298851] ; [46.02298851 30.97701149],0
a3,1,0.041281,4.164441,[3 7] ; [49 28],[5.97701149 4.02298851] ; [46.02298851 30.97701149],0
s3,1,0.04481,4.025759,[3 7] ; [48 28],[5.93023256 4.06976744] ; [45.06976744 30.93023256],0
d1,1,0.045139,4.013422,[1 9] ; [33 44],[3.90804598 6.09195402] ; [30.09195402 46.90804598],0
n3,1,0.047437,3.929825,[1 3] ; [18  6],[2.71428571 1.28571429] ; [16.28571429  7.71428571],0
p9,1,0.048345,3.897941,[5 5] ; [59 16],[7.52941176 2.47058824] ; [56.47058824 18.52941176],0
n5,1,0.06192,3.4852,[9 1] ; [46 31],[6.32183908 3.67816092] ; [48.67816092 28.32183908],0
p10,1,0.077159,3.123751,[5 5] ; [58 18],[7.3255814 2.6744186] ; [55.6744186 20.3255814],0
s2,1,0.086771,2.933277,[3 7] ; [44 31],[5.52941176 4.47058824] ; [41.47058824 33.52941176],0
u2,1,0.087669,2.916667,[5 2] ; [10 18],[3. 4.] ; [12. 16.],0
n2,1,0.132529,2.262626,[2 2] ; [20  4],[3.14285714 0.85714286] ; [18.85714286  5.14285714],0
a1,1,0.227452,1.456725,[1 9] ; [ 2 75],[0.34482759 9.65517241] ; [ 2.65517241 74.34482759],0
p1,1,0.227452,1.456725,[1 9] ; [ 2 75],[0.34482759 9.65517241] ; [ 2.65517241 74.34482759],0
a7,1,0.246728,1.341739,[5 5] ; [52 24],[6.62790698 3.37209302] ; [50.37209302 25.62790698],0
a4,1,0.272562,1.203806,[2 8] ; [29 48],[3.56321839 6.43678161] ; [27.43678161 49.56321839],0
v4,1,0.294718,1.097942,[8 2] ; [69  7],[8.95348837 1.04651163] ; [68.04651163  7.95348837],0
s6,1,0.302585,1.062769,[6 4] ; [55 18],[7.34939759 2.65060241] ; [53.65060241 19.34939759],0
d4,1,0.350509,0.871614,[6 4] ; [57 20],[7.24137931 2.75862069] ; [55.75862069 21.24137931],0
n4,1,0.353936,0.859296,[7 3] ; [42 35],[5.63218391 4.36781609] ; [43.36781609 33.63218391],0
d2,1,0.380689,0.768476,[2 8] ; [26 51],[3.2183908 6.7816092] ; [24.7816092 52.2183908],0
s1,1,0.399998,0.708333,[1 9] ; [ 3 72],[0.47058824 9.52941176] ; [ 3.52941176 71.47058824],0
d5,1,0.418101,0.655648,[6 4] ; [55 21],[7.09302326 2.90697674] ; [53.90697674 22.09302326],0
s5,1,0.490153,0.47619,[3 7] ; [29 41],[4. 6.] ; [28. 42.],0
u3,1,0.497378,0.460526,[3 4] ; [16 12],[3.8 3.2] ; [15.2 12.8],0
p4,1,0.526292,0.401546,[4 6] ; [39 38],[4.94252874 5.05747126] ; [38.05747126 38.94252874],0
b5,1,0.556294,0.346161,[5 5] ; [46 31],[5.86206897 4.13793103] ; [45.13793103 31.86206897],0
p8,1,0.56902,0.324324,[5 5] ; [30 44],[4.16666667 5.83333333] ; [30.83333333 43.16666667],0
v1,1,0.615864,0.251724,[3 7] ; [29 47],[3.72093023 6.27906977] ; [28.27906977 47.72093023],0
p3,1,0.686857,0.162509,[4 6] ; [36 41],[4.59770115 5.40229885] ; [35.40229885 41.59770115],0
p7,1,0.691066,0.157934,[6 4] ; [40 35],[5.41176471 4.58823529] ; [40.58823529 34.41176471],0
n1,1,0.7411,0.109162,[1 3] ; [ 8 16],[1.28571429 2.71428571] ; [ 7.71428571 16.28571429],0
p2,1,0.745152,0.10565,[8 2] ; [58 19],[7.5862069 2.4137931] ; [58.4137931 18.5862069],0
p11,1,0.751232,0.100499,[7 3] ; [50 27],[6.55172414 3.44827586] ; [50.44827586 26.55172414],0
v2,1,0.810601,0.057432,[4 6] ; [33 42],[4.35294118 5.64705882] ; [32.64705882 42.35294118],0
b2,1,0.898105,0.016398,[1 6] ; [ 6 31],[1.11363636 5.88636364] ; [ 5.88636364 31.11363636],0
b3,1,0.898105,0.016398,[1 6] ; [ 6 31],[1.11363636 5.88636364] ; [ 5.88636364 31.11363636],0
p6,1,0.919441,0.010229,[3 7] ; [24 52],[3.13953488 6.86046512] ; [23.86046512 52.13953488],0
s7,1,0.973925,0.001068,[4 6] ; [30 44],[4.04761905 5.95238095] ; [29.95238095 44.04761905],0
