Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,52.713958,[ 11 293] ; [11 17],[ 20.14457831 283.85542169] ; [ 1.85542169 26.14457831],1
p3,1,1e-06,23.92856,[116 189] ; [24  4],[128.22822823 176.77177177] ; [11.77177177 16.22822823],1
s5,1,0.000203,13.804092,[ 80 218] ; [16 10],[ 88.2962963 209.7037037] ; [ 7.7037037 18.2962963],1
p6,1,0.000302,13.057744,[ 77 229] ; [16 12],[ 85.20359281 220.79640719] ; [ 7.79640719 20.20359281],1
p4,1,0.001148,10.572098,[148 155] ; [22  5],[156.09090909 146.90909091] ; [13.90909091 13.09090909],0
s6,1,0.002653,9.031946,[184 118] ; [22  2],[190.83435583 111.16564417] ; [15.16564417  8.83435583],0
s7,1,0.00569,7.645821,[126 165] ; [18  7],[132.60759494 158.39240506] ; [11.39240506 13.60759494],0
p8,1,0.007812,7.076148,[133 171] ; [19  8],[139.60120846 164.39879154] ; [12.39879154 14.60120846],0
p7,1,0.029176,4.75717,[169 132] ; [21  6],[174.3597561 126.6402439] ; [15.6402439 11.3597561],0
p12,1,0.041497,4.155609,[ 15 289] ; [ 4 24],[ 17.39759036 286.60240964] ; [ 1.60240964 26.39759036],0
b5,1,0.051429,3.794251,[168 138] ; [10 18],[163.07784431 142.92215569] ; [14.92215569 13.07784431],0
n6,1,0.06859,3.316446,[239  66] ; [26  2],[242.71771772  62.28228228] ; [22.28228228  5.71771772],0
n1,1,0.075753,3.153736,[27 59] ; [5 3],[29.27659574 56.72340426] ; [2.72340426 5.27659574],0
p9,1,0.084733,2.971699,[224  79] ; [24  3],[227.70909091  75.29090909] ; [20.29090909  6.70909091],0
b3,1,0.114491,2.491104,[ 43 120] ; [ 9 12],[ 46.06521739 116.93478261] ; [ 5.93478261 15.06521739],0
b2,1,0.114491,2.491104,[ 43 120] ; [ 9 12],[ 46.06521739 116.93478261] ; [ 5.93478261 15.06521739],0
n4,1,0.12009,2.416142,[220  85] ; [24  4],[223.48348348  81.51651652] ; [20.51651652  7.48348348],0
u2,1,0.140046,2.177458,[55 41] ; [2 5],[53.12621359 42.87378641] ; [3.87378641 3.12621359],0
n5,1,0.162449,1.951277,[198 104] ; [22  6],[201.33333333 100.66666667] ; [18.66666667  9.33333333],0
v3,1,0.190628,1.712761,[ 85 211] ; [11 16],[ 87.9752322 208.0247678] ; [ 8.0247678 18.9752322],0
a8,1,0.194549,1.682832,[ 30 249] ; [ 5 21],[ 32.01639344 246.98360656] ; [ 2.98360656 23.01639344],0
r2,1,0.198161,1.655878,[288  15] ; [25  3],[286.52265861  16.47734139] ; [26.47734139  1.52265861],0
d1,1,0.21631,1.528687,[179 127] ; [13 15],[175.90419162 130.09580838] ; [16.09580838 11.90419162],0
