Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n3,1,0.014119,6.023243,[13  1] ; [1 2],[11.52941176  2.47058824] ; [2.47058824 0.52941176],0
p10,1,0.03976,4.228108,[50  7] ; [2 2],[48.59016393  8.40983607] ; [3.40983607 0.59016393],0
p9,1,0.056874,3.62626,[50  8] ; [2 2],[48.64516129  9.35483871] ; [3.35483871 0.64516129],0
s6,1,0.085373,2.959522,[48  9] ; [2 2],[46.72131148 10.27868852] ; [3.27868852 0.72131148],0
p12,1,0.118471,2.437426,[ 3 55] ; [1 3],[ 3.74193548 54.25806452] ; [0.25806452 3.74193548],0
a7,1,0.143804,2.136775,[36 22] ; [1 3],[34.61290323 23.38709677] ; [2.38709677 1.61290323],0
b3,1,0.179441,1.802245,[12 29] ; [2 1],[13.04545455 27.95454545] ; [0.95454545 2.04545455],0
b2,1,0.179441,1.802245,[12 29] ; [2 1],[13.04545455 27.95454545] ; [0.95454545 2.04545455],0
b5,1,0.189625,1.720525,[34 24] ; [1 3],[32.74193548 25.25806452] ; [2.25806452 1.74193548],0
v1,1,0.253233,1.305378,[30 25] ; [1 3],[28.89830508 26.10169492] ; [2.10169492 1.89830508],0
d5,1,0.270816,1.212608,[31 27] ; [1 3],[29.93548387 28.06451613] ; [2.06451613 1.93548387],0
r4,1,0.283863,1.148502,[53  5] ; [3 1],[52.38709677  5.61290323] ; [3.61290323 0.38709677],0
b4,1,0.301179,1.068966,[28 30] ; [3 1],[29. 29.] ; [2. 2.],0
s7,1,0.366256,0.816327,[40 16] ; [2 2],[39.2 16.8] ; [2.8 1.2],0
p7,1,0.385326,0.75364,[41 17] ; [2 2],[40.22580645 17.77419355] ; [2.77419355 1.22580645],0
s3,1,0.399634,0.709427,[40 17] ; [2 2],[39.24590164 17.75409836] ; [2.75409836 1.24590164],0
n1,1,0.452209,0.56511,[7 6] ; [3 1],[7.64705882 5.35294118] ; [2.35294118 1.64705882],0
a3,1,0.477902,0.503647,[33 25] ; [3 1],[33.67741935 24.32258065] ; [2.32258065 1.67741935],0
d2,1,0.480991,0.496616,[19 39] ; [2 2],[19.64516129 38.35483871] ; [1.35483871 2.64516129],0
p6,1,0.480991,0.496616,[19 39] ; [2 2],[19.64516129 38.35483871] ; [1.35483871 2.64516129],0
p4,1,0.560557,0.33874,[35 23] ; [3 1],[35.5483871 22.4516129] ; [2.4516129 1.5483871],0
a5,1,0.560557,0.33874,[35 23] ; [3 1],[35.5483871 22.4516129] ; [2.4516129 1.5483871],0
v2,1,0.573734,0.316475,[28 28] ; [1 2],[27.52542373 28.47457627] ; [1.47457627 1.52542373],0
s2,1,0.599664,0.275503,[36 21] ; [2 2],[35.50819672 21.49180328] ; [2.49180328 1.50819672],0
n2,1,0.61209,0.257143,[12  2] ; [3 1],[11.66666667  2.33333333] ; [3.33333333 0.66666667],0
a6,1,0.683321,0.166412,[35 23] ; [2 2],[34.61290323 23.38709677] ; [2.38709677 1.61290323],0
a4,1,0.800111,0.064112,[18 40] ; [1 3],[17.77419355 40.22580645] ; [1.22580645 2.77419355],0
p2,1,0.837709,0.041953,[46 12] ; [3 1],[45.83870968 12.16129032] ; [3.16129032 0.83870968],0
b1,1,0.840656,0.040423,[26 32] ; [2 2],[26.19354839 31.80645161] ; [1.80645161 2.19354839],0
p8,1,0.893651,0.017872,[27 31] ; [2 2],[27.12903226 30.87096774] ; [1.87096774 2.12903226],0
d3,1,0.904759,0.014317,[13 45] ; [1 3],[13.09677419 44.90322581] ; [0.90322581 3.09677419],0
p3,1,0.94679,0.004454,[28 30] ; [2 2],[28.06451613 29.93548387] ; [1.93548387 2.06451613],0
p11,1,0.9696,0.001452,[43 15] ; [3 1],[43.03225806 14.96774194] ; [2.96774194 1.03225806],0
r1,1,1.0,0.0,[42 14] ; [3 1],[42. 14.] ; [3. 1.],0
