Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a2,1,0.014922,5.925614,[12 97] ; [3 4],[14.09482759 94.90517241] ; [0.90517241 6.09482759],0
p8,1,0.015002,5.916241,[30 78] ; [5 2],[32.86956522 75.13043478] ; [2.13043478 4.86956522],0
p12,1,0.027345,4.868869,[  2 106] ; [1 5],[  2.84210526 105.15789474] ; [0.15789474 5.84210526],0
d2,1,0.035674,4.412643,[35 73] ; [5 2],[37.56521739 70.43478261] ; [2.43478261 4.56521739],0
d1,1,0.039378,4.244471,[36 73] ; [5 2],[38.52586207 70.47413793] ; [2.47413793 4.52586207],0
p11,1,0.051229,3.800786,[52 57] ; [6 1],[54.5 54.5] ; [3.5 3.5],0
s7,1,0.061494,3.496634,[25 76] ; [4 3],[27.12037037 73.87962963] ; [1.87962963 5.12037037],0
a5,1,0.063375,3.44677,[54 55] ; [6 1],[56.37931034 52.62068966] ; [3.62068966 3.37931034],0
p10,1,0.06354,3.442486,[52 53] ; [6 1],[54.375 50.625] ; [3.625 3.375],0
b4,1,0.077475,3.117099,[56 53] ; [6 1],[58.25862069 50.74137931] ; [3.74137931 3.25862069],0
r2,1,0.086987,2.929265,[54 49] ; [6 1],[56.18181818 46.81818182] ; [3.81818182 3.18181818],0
p9,1,0.100264,2.701343,[56 48] ; [6 1],[58.09009009 45.90990991] ; [3.90990991 3.09009009],0
p7,1,0.108098,2.581811,[36 69] ; [4 2],[37.83783784 67.16216216] ; [2.16216216 3.83783784],0
a4,1,0.128209,2.314052,[32 76] ; [4 3],[33.80869565 74.19130435] ; [2.19130435 4.80869565],0
d5,1,0.133236,2.254388,[62 47] ; [6 1],[63.89655172 45.10344828] ; [4.10344828 2.89655172],0
r3,1,0.156949,2.003376,[60 47] ; [2 5],[58.19298246 48.80701754] ; [3.80701754 3.19298246],0
u3,1,0.161976,1.955683,[13 33] ; [2 1],[14.08163265 31.91836735] ; [0.91836735 2.08163265],0
p4,1,0.167795,1.902537,[34 73] ; [4 3],[35.66666667 71.33333333] ; [2.33333333 4.66666667],0
a7,1,0.197056,1.664061,[50 58] ; [5 2],[51.65217391 56.34782609] ; [3.34782609 3.65217391],0
d4,1,0.213156,1.54986,[68 41] ; [6 1],[69.53448276 39.46551724] ; [4.46551724 2.53448276],0
d3,1,0.214345,1.541836,[51 57] ; [5 2],[52.59130435 55.40869565] ; [3.40869565 3.59130435],0
n1,1,0.221684,1.493436,[17 35] ; [3 2],[18.24561404 33.75438596] ; [1.75438596 3.24561404],0
a6,1,0.223614,1.48103,[52 57] ; [5 2],[53.56034483 55.43965517] ; [3.43965517 3.56034483],0
n2,1,0.294564,1.098645,[29 23] ; [4 1],[30.10526316 21.89473684] ; [2.89473684 2.10526316],0
r1,1,0.297096,1.087185,[27 81] ; [3 4],[28.17391304 79.82608696] ; [1.82608696 5.17391304],0
p6,1,0.308949,1.035165,[18 88] ; [2 4],[18.92857143 87.07142857] ; [1.07142857 4.92857143],0
s6,1,0.367638,0.811634,[33 76] ; [1 6],[31.94827586 77.05172414] ; [2.05172414 4.94827586],0
b5,1,0.3723,0.795972,[59 50] ; [5 2],[60.13793103 48.86206897] ; [3.86206897 3.13793103],0
v1,1,0.383038,0.76093,[35 72] ; [3 3],[35.98230088 71.01769912] ; [2.01769912 3.98230088],0
s8,1,0.41298,0.670205,[18 91] ; [2 5],[18.79310345 90.20689655] ; [1.20689655 5.79310345],0
u1,1,0.426087,0.633464,[  7 102] ; [1 6],[  7.51724138 101.48275862] ; [0.48275862 6.51724138],0
n3,1,0.498922,0.457229,[29 23] ; [2 3],[28.28070175 23.71929825] ; [2.71929825 2.28070175],0
s1,1,0.511422,0.431156,[  8 100] ; [1 6],[ 8.45217391 99.54782609] ; [0.54782609 6.45217391],0
v4,1,0.542448,0.371022,[64 43] ; [5 2],[64.76315789 42.23684211] ; [4.23684211 2.76315789],0
v3,1,0.553782,0.350585,[26 82] ; [1 6],[25.35652174 82.64347826] ; [1.64347826 5.35652174],0
n4,1,0.554735,0.348902,[65 43] ; [5 2],[65.73913043 42.26086957] ; [4.26086957 2.73913043],0
n6,1,0.701677,0.146733,[62 45] ; [3 3],[61.54867257 45.45132743] ; [3.45132743 2.54867257],0
v2,1,0.744267,0.106412,[36 68] ; [2 5],[35.6036036 68.3963964] ; [2.3963964 4.6036036],0
p3,1,0.753573,0.098553,[25 82] ; [2 5],[25.34210526 81.65789474] ; [1.65789474 5.34210526],0
u2,1,0.785493,0.074075,[19 27] ; [1 2],[18.7755102 27.2244898] ; [1.2244898 1.7755102],0
b1,1,0.803306,0.062036,[57 52] ; [4 3],[57.31896552 51.68103448] ; [3.68103448 3.31896552],0
p2,1,0.824618,0.049111,[59 49] ; [3 3],[58.73684211 49.26315789] ; [3.26315789 2.73684211],0
b3,1,0.839446,0.041048,[22 40] ; [2 3],[22.20895522 39.79104478] ; [1.79104478 3.20895522],0
b2,1,0.839446,0.041048,[22 40] ; [2 3],[22.20895522 39.79104478] ; [1.79104478 3.20895522],0
s3,1,0.887152,0.020138,[33 73] ; [2 5],[32.83185841 73.16814159] ; [2.16814159 4.83185841],0
a3,1,0.989056,0.000188,[62 46] ; [4 3],[61.9826087 46.0173913] ; [4.0173913 2.9826087],0
