Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,82.508832,[ 25 104] ; [196  95],[67.87857143 61.12142857] ; [153.12142857 137.87857143],1
s3,1,0.0,69.483812,[30 98] ; [194  93],[69.08915663 58.91084337] ; [154.91084337 132.08915663],1
s7,1,0.0,50.68414,[32 89] ; [184  99],[64.69306931 56.30693069] ; [151.30693069 131.69306931],1
s8,1,0.0,35.680114,[35 95] ; [170 121],[63.30166271 66.69833729] ; [141.69833729 149.30166271],1
s5,1,0.0,31.050889,[ 22 105] ; [130 152],[47.19804401 79.80195599] ; [104.80195599 177.19804401],1
p4,1,0.000141,14.494007,[63 63] ; [203  89],[80.18181818 45.81818182] ; [185.81818182 106.18181818],1
p9,1,0.000671,11.567708,[99 28] ; [261  28],[109.90384615  17.09615385] ; [250.09615385  38.90384615],1
s4,1,0.001489,10.092222,[  8 122] ; [ 52 239],[ 18.52731591 111.47268409] ; [ 41.47268409 249.52731591],0
p6,1,0.00253,9.118515,[34 90] ; [124 163],[47.66909976 76.33090024] ; [110.33090024 176.66909976],0
p12,1,0.003974,8.295595,[  4 124] ; [ 35 257],[ 11.88571429 116.11428571] ; [ 27.11428571 264.88571429],0
n5,1,0.005661,7.655171,[85 44] ; [228  62],[96.36515513 32.63484487] ; [216.63484487  73.36515513],0
n6,1,0.009978,6.638873,[101  29] ; [253  36],[109.83293556  20.16706444] ; [244.16706444  44.83293556],0
p3,1,0.013082,6.157932,[57 70] ; [170 123],[68.64047619 58.35952381] ; [158.35952381 134.64047619],0
b5,1,0.017768,5.618839,[68 62] ; [189 104],[78.98345154 51.01654846] ; [178.01654846 114.98345154],0
u1,1,0.018978,5.503534,[ 21 109] ; [ 78 215],[30.42553191 99.57446809] ; [ 68.57446809 224.42553191],0
p10,1,0.045469,4.00117,[99 28] ; [249  41],[105.98561151  21.01438849] ; [242.01438849  47.98561151],0
v1,1,0.04732,3.933982,[73 54] ; [194  93],[81.9057971 45.0942029] ; [185.0942029 101.9057971],0
a1,1,0.063911,3.432877,[  4 126] ; [ 23 270],[  8.29787234 121.70212766] ; [ 18.70212766 274.29787234],0
a2,1,0.065476,3.39294,[ 29 101] ; [ 91 202],[36.87943262 93.12056738] ; [ 83.12056738 209.87943262],0
a8,1,0.074348,3.184319,[ 11 106] ; [ 42 215],[ 16.5802139 100.4197861] ; [ 36.4197861 220.5802139],0
r3,1,0.11161,2.531271,[122   7] ; [284   7],[124.7   4.3] ; [281.3   9.7],0
b2,1,0.112714,2.515755,[37 44] ; [ 64 117],[31.22519084 49.77480916] ; [ 69.77480916 111.22519084],0
b3,1,0.112714,2.515755,[37 44] ; [ 64 117],[31.22519084 49.77480916] ; [ 69.77480916 111.22519084],0
r4,1,0.1222,2.388897,[112  18] ; [267  26],[116.47754137  13.52245863] ; [262.52245863  30.47754137],0
u4,1,0.150406,2.068133,[  1 129] ; [  9 284],[  3.07328605 126.92671395] ; [  6.92671395 286.07328605],0
u3,1,0.187365,1.738216,[14 15] ; [39 23],[16.89010989 12.10989011] ; [36.10989011 25.89010989],0
n2,1,0.187878,1.734181,[21 10] ; [45 11],[23.51724138  7.48275862] ; [42.48275862 13.51724138],0
p7,1,0.201307,1.632863,[80 48] ; [195  88],[85.64476886 42.35523114] ; [189.35523114  93.64476886],0
a7,1,0.208305,1.583166,[92 37] ; [225  67],[97.13301663 31.86698337] ; [219.86698337  72.13301663],0
a5,1,0.2333,1.420625,[100  30] ; [240  53],[104.49172577  25.50827423] ; [235.50827423  57.49172577],0
b4,1,0.253009,1.30661,[74 56] ; [184 109],[79.29078014 50.70921986] ; [178.70921986 114.29078014],0
p5,1,0.258061,1.279128,[ 11 118] ; [ 36 257],[ 14.36729858 114.63270142] ; [ 32.63270142 260.36729858],0
n4,1,0.273781,1.197704,[99 31] ; [236  56],[103.19905213  26.80094787] ; [231.80094787  60.19905213],0
r2,1,0.281046,1.162026,[118   9] ; [275  13],[120.26746988   6.73253012] ; [272.73253012  15.26746988],0
r1,1,0.332329,0.9398,[106  24] ; [249  43],[109.36018957  20.63981043] ; [245.63981043  46.36018957],0
d3,1,0.368233,0.80962,[95 35] ; [226  67],[98.65248227 31.34751773] ; [222.34751773  70.65248227],0
v4,1,0.378331,0.776119,[121   9] ; [277  14],[122.89786223   7.10213777] ; [275.10213777  15.89786223],0
n1,1,0.393446,0.728266,[ 8 22] ; [20 36],[ 9.76744186 20.23255814] ; [18.23255814 37.76744186],0
p11,1,0.411478,0.674527,[107  23] ; [231  62],[103.87706856  26.12293144] ; [234.12293144  58.87706856],0
u2,1,0.413979,0.667343,[13 15] ; [34 27],[14.78651685 13.21348315] ; [32.21348315 28.78651685],0
d4,1,0.476913,0.505913,[121   8] ; [269  24],[119.21800948   9.78199052] ; [270.78199052  22.21800948],0
d2,1,0.490265,0.475945,[70 59] ; [169 123],[73.2327791 55.7672209] ; [165.7672209 126.2327791],0
p2,1,0.573142,0.317454,[106  22] ; [249  44],[107.93349169  20.06650831] ; [247.06650831  45.93349169],0
b1,1,0.588405,0.292842,[47 83] ; [ 98 195],[44.56264775 85.43735225] ; [100.43735225 192.56264775],0
p1,1,0.656727,0.197524,[ 10 120] ; [ 19 273],[  8.93364929 121.06635071] ; [ 20.06635071 271.93364929],0
v3,1,0.712946,0.135352,[70 55] ; [154 131],[68.29268293 56.70731707] ; [155.70731707 129.29268293],0
a3,1,0.742791,0.107689,[101  29] ; [231  61],[102.27488152  27.72511848] ; [229.72511848  62.27488152],0
a4,1,0.782672,0.076087,[64 66] ; [148 144],[65.30805687 64.69194313] ; [146.69194313 145.30805687],0
s1,1,0.789982,0.070934,[  3 126] ; [  8 280],[  3.4028777 125.5971223] ; [  7.5971223 280.4028777],0
a6,1,0.836225,0.042735,[93 37] ; [206  86],[92.10900474 37.89099526] ; [206.89099526  85.10900474],0
d1,1,0.904332,0.014446,[97 33] ; [217  76],[96.50118203 33.49881797] ; [217.49881797  75.50118203],0
p8,1,0.956446,0.002983,[67 60] ; [149 135],[66.74452555 60.25547445] ; [149.25547445 134.74452555],0
n3,1,1.0,0.0,[24  8] ; [42 14],[24.  8.] ; [42. 14.],0
