Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s1,1,0.0,26.311305,[ 10 423] ; [3 7],[ 12.70654628 420.29345372] ; [0.29345372 9.70654628],1
r4,1,0.000134,14.583385,[418  18] ; [7 3],[415.47085202  20.52914798] ; [9.52914798 0.47085202],1
p10,1,0.00053,12.007897,[381  54] ; [5 5],[377.3258427  57.6741573] ; [8.6741573 1.3258427],1
p2,1,0.000662,11.591688,[398  37] ; [6 4],[394.92134831  40.07865169] ; [9.07865169 0.92134831],1
n4,1,0.001897,9.646823,[349  86] ; [4 6],[345.06741573  89.93258427] ; [7.93258427 2.06741573],0
n5,1,0.002099,9.461144,[348  87] ; [4 6],[344.08988764  90.91011236] ; [7.91011236 2.08988764],0
n6,1,0.002856,8.896976,[383  50] ; [5 4],[380.09954751  52.90045249] ; [7.90045249 1.09954751],0
r3,1,0.016678,5.729939,[417  18] ; [8 2],[415.4494382  19.5505618] ; [9.5505618 0.4494382],0
p11,1,0.03005,4.70644,[371  65] ; [6 4],[368.5470852  67.4529148] ; [8.4529148 1.5470852],0
d1,1,0.031441,4.62872,[276 160] ; [3 7],[272.74439462 163.25560538] ; [6.25560538 3.74439462],0
s7,1,0.034065,4.491415,[224 192] ; [2 8],[220.69483568 195.30516432] ; [5.30516432 4.69483568],0
a4,1,0.036292,4.383331,[187 247] ; [1 9],[183.76576577 250.23423423] ; [4.23423423 5.76576577],0
s8,1,0.062658,3.465598,[215 217] ; [2 8],[212.09049774 219.90950226] ; [4.90950226 5.09049774],0
p9,1,0.06392,3.432633,[385  48] ; [7 3],[383.15124153  49.84875847] ; [8.84875847 1.15124153],0
p7,1,0.075553,3.158068,[352  77] ; [6 4],[349.84510251  79.15489749] ; [8.15489749 1.84510251],0
d5,1,0.080461,3.055556,[355  79] ; [6 4],[352.86936937  81.13063063] ; [8.13063063 1.86936937],0
u3,1,0.094395,2.797777,[74 54] ; [1 4],[72.18045113 55.81954887] ; [2.81954887 2.18045113],0
p4,1,0.102241,2.670226,[318 116] ; [5 5],[315.72522523 118.27477477] ; [7.27477477 2.72522523],0
v3,1,0.132182,2.266689,[186 238] ; [2 8],[183.66820276 240.33179724] ; [4.33179724 5.66820276],0
s2,1,0.151952,2.052545,[229 204] ; [3 7],[226.76297968 206.23702032] ; [5.23702032 4.76297968],0
a3,1,0.152191,2.050157,[307 126] ; [5 5],[304.95711061 128.04288939] ; [7.04288939 2.95711061],0
v1,1,0.209652,1.573831,[255 172] ; [4 6],[253.07322654 173.92677346] ; [5.92677346 4.07322654],0
s5,1,0.219377,1.50844,[164 255] ; [2 8],[162.13053613 256.86946387] ; [3.86946387 6.13053613],0
p6,1,0.230106,1.440209,[212 219] ; [3 7],[210.12471655 220.87528345] ; [4.87528345 5.12471655],0
v2,1,0.237807,1.393545,[248 175] ; [4 6],[246.18013857 176.81986143] ; [5.81986143 4.18013857],0
b5,1,0.287041,1.133448,[248 188] ; [4 6],[246.34977578 189.65022422] ; [5.65022422 4.34977578],0
s6,1,0.333999,0.933329,[298 125] ; [5 4],[296.6875 126.3125] ; [6.3125 2.6875],0
n2,1,0.349358,0.875788,[57 16] ; [1 1],[56.45333333 16.54666667] ; [1.54666667 0.45333333],0
d3,1,0.396671,0.718394,[314 121] ; [6 4],[312.80898876 122.19101124] ; [7.19101124 2.80898876],0
p5,1,0.549247,0.358668,[ 75 361] ; [1 9],[ 74.29596413 361.70403587] ; [1.70403587 8.29596413],0
s3,1,0.616809,0.250378,[249 181] ; [5 5],[248.22727273 181.77272727] ; [5.77272727 4.22727273],0
d2,1,0.624635,0.239407,[208 227] ; [4 6],[207.23595506 227.76404494] ; [4.76404494 5.23595506],0
a5,1,0.63953,0.219358,[333 103] ; [7 3],[332.37668161 103.62331839] ; [7.62331839 2.37668161],0
a6,1,0.651027,0.204608,[290 144] ; [6 4],[289.33333333 144.66666667] ; [6.66666667 3.33333333],0
b1,1,0.663685,0.189078,[160 276] ; [3 7],[159.34529148 276.65470852] ; [3.65470852 6.34529148],0
r1,1,0.674852,0.175978,[369  66] ; [8 2],[368.52808989  66.47191011] ; [8.47191011 1.52808989],0
a7,1,0.695393,0.153309,[328 107] ; [7 3],[327.47191011 107.52808989] ; [7.52808989 2.47191011],0
d4,1,0.75878,0.0943,[363  71] ; [8 2],[362.64414414  71.35585586] ; [8.35585586 1.64414414],0
s4,1,0.772089,0.083893,[ 71 358] ; [2 8],[ 71.33712984 357.66287016] ; [1.66287016 8.33712984],0
u2,1,0.774477,0.082096,[69 60] ; [3 2],[69.31343284 59.68656716] ; [2.68656716 2.31343284],0
p1,1,0.830492,0.045826,[ 53 380] ; [1 9],[ 52.78103837 380.21896163] ; [1.21896163 8.78103837],0
b2,1,0.84766,0.036904,[ 97 164] ; [2 4],[ 96.7752809 164.2247191] ; [2.2247191 3.7752809],0
b3,1,0.84766,0.036904,[ 97 164] ; [2 4],[ 96.7752809 164.2247191] ; [2.2247191 3.7752809],0
p3,1,0.851007,0.035281,[273 161] ; [6 4],[272.71621622 161.28378378] ; [6.28378378 3.71621622],0
b4,1,0.900537,0.015621,[253 183] ; [6 4],[253.19282511 182.80717489] ; [5.80717489 4.19282511],0
