Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.006615,7.374545,[5 6] ; [22  3],[8.25 2.75] ; [18.75  6.25],0
p11,1,0.038198,4.296198,[5 6] ; [20  5],[7.63888889 3.36111111] ; [17.36111111  7.63888889],0
a7,1,0.053435,3.730263,[8 2] ; [11 14],[5.42857143 4.57142857] ; [13.57142857 11.42857143],0
v4,1,0.137155,2.209596,[8 3] ; [22  2],[9.42857143 1.57142857] ; [20.57142857  3.42857143],0
s3,1,0.175926,1.831705,[5 6] ; [16  7],[6.79411765 4.20588235] ; [14.20588235  8.79411765],0
b1,1,0.197999,1.657071,[5 6] ; [ 6 19],[3.36111111 7.63888889] ; [ 7.63888889 17.36111111],0
d2,1,0.208723,1.58026,[ 1 10] ; [ 7 18],[2.44444444 8.55555556] ; [ 5.55555556 19.44444444],0
v2,1,0.222434,1.488598,[4 7] ; [ 4 19],[2.58823529 8.41176471] ; [ 5.41176471 17.58823529],0
b4,1,0.277726,1.178182,[4 7] ; [14 11],[5.5 5.5] ; [12.5 12.5],0
v3,1,0.281695,1.158895,[3 8] ; [ 3 21],[1.88571429 9.11428571] ; [ 4.11428571 19.88571429],0
a4,1,0.297798,1.08403,[ 1 10] ; [ 6 19],[2.13888889 8.86111111] ; [ 4.86111111 20.13888889],0
v1,1,0.342953,0.899362,[3 8] ; [11 14],[4.27777778 6.72222222] ; [ 9.72222222 15.27777778],0
n2,1,0.347153,0.883838,[4 2] ; [7 1],[4.71428571 1.28571429] ; [6.28571429 1.71428571],0
s7,1,0.392227,0.732026,[4 6] ; [14 11],[5.14285714 4.85714286] ; [12.85714286 12.14285714],0
n1,1,0.393153,0.729167,[1 5] ; [3 5],[1.71428571 4.28571429] ; [2.28571429 5.71428571],0
u3,1,0.407094,0.687273,[4 2] ; [7 8],[3.14285714 2.85714286] ; [7.85714286 7.14285714],0
p6,1,0.43115,0.619722,[3 8] ; [ 4 21],[2.13888889 8.86111111] ; [ 4.86111111 20.13888889],0
s5,1,0.442695,0.589286,[3 8] ; [ 9 13],[4. 7.] ; [ 8. 14.],0
p2,1,0.445513,0.582042,[7 4] ; [19  6],[7.94444444 3.05555556] ; [18.05555556  6.94444444],0
p10,1,0.445513,0.582042,[7 4] ; [19  6],[7.94444444 3.05555556] ; [18.05555556  6.94444444],0
r1,1,0.463956,0.536333,[8 3] ; [15 10],[7.02777778 3.97222222] ; [15.97222222  9.02777778],0
p3,1,0.463956,0.536333,[3 8] ; [10 15],[3.97222222 7.02777778] ; [ 9.02777778 15.97222222],0
b5,1,0.517482,0.418909,[7 4] ; [13 12],[6.11111111 4.88888889] ; [13.88888889 11.11111111],0
p8,1,0.517482,0.418909,[4 7] ; [12 13],[4.88888889 6.11111111] ; [11.11111111 13.88888889],0
p5,1,0.539038,0.377326,[ 1 10] ; [ 1 24],[ 0.61111111 10.38888889] ; [ 1.38888889 23.61111111],0
a6,1,0.559339,0.34085,[5 6] ; [14 11],[5.80555556 5.19444444] ; [13.19444444 11.80555556],0
r2,1,0.580832,0.304891,[10  1] ; [21  4],[9.47222222 1.52777778] ; [21.52777778  3.47222222],0
s8,1,0.608874,0.261818,[3 8] ; [ 9 16],[3.66666667 7.33333333] ; [ 8.33333333 16.66666667],0
s2,1,0.61438,0.253846,[6 5] ; [14  8],[6.66666667 4.33333333] ; [13.33333333  8.66666667],0
p9,1,0.615795,0.251821,[7 4] ; [18  7],[7.63888889 3.36111111] ; [17.36111111  7.63888889],0
r3,1,0.621273,0.244082,[9 2] ; [22  3],[9.47222222 1.52777778] ; [21.52777778  3.47222222],0
p1,1,0.621273,0.244082,[2 9] ; [ 3 22],[1.52777778 9.47222222] ; [ 3.47222222 21.52777778],0
d3,1,0.652391,0.202899,[4 6] ; [ 8 17],[3.42857143 6.57142857] ; [ 8.57142857 16.42857143],0
d5,1,0.667779,0.184211,[4 6] ; [12 13],[4.57142857 5.42857143] ; [11.42857143 13.57142857],0
n3,1,0.706879,0.141414,[5 1] ; [6 2],[4.71428571 1.28571429] ; [6.28571429 1.71428571],0
a3,1,0.759766,0.093506,[5 6] ; [10 15],[4.58333333 6.41666667] ; [10.41666667 14.58333333],0
a5,1,0.759766,0.093506,[5 6] ; [10 15],[4.58333333 6.41666667] ; [10.41666667 14.58333333],0
s6,1,0.773938,0.0825,[8 3] ; [17  5],[8.33333333 2.66666667] ; [16.66666667  5.33333333],0
u2,1,0.776258,0.080769,[2 4] ; [6 9],[2.28571429 3.71428571] ; [5.71428571 9.28571429],0
r4,1,0.834532,0.043636,[8 3] ; [19  6],[8.25 2.75] ; [18.75  6.25],0
p7,1,0.836664,0.042503,[7 4] ; [15 10],[6.72222222 4.27777778] ; [15.27777778  9.72222222],0
n6,1,0.871457,0.026182,[9 2] ; [21  4],[9.16666667 1.83333333] ; [20.83333333  4.16666667],0
p12,1,0.91313,0.011901,[ 1 10] ; [ 2 23],[ 0.91666667 10.08333333] ; [ 2.08333333 22.91666667],0
p4,1,0.935518,0.006545,[5 6] ; [11 14],[4.88888889 6.11111111] ; [11.11111111 13.88888889],0
