Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000186,13.966704,[48  5] ; [30 21],[39.75 13.25] ; [38.25 12.75],1
r4,1,0.000334,12.869997,[46  8] ; [27 24],[37.54285714 16.45714286] ; [35.45714286 15.54285714],1
n6,1,0.003722,8.41465,[47  6] ; [33 18],[40.76923077 12.23076923] ; [39.23076923 11.76923077],0
p10,1,0.004401,8.110369,[22 31] ; [ 8 42],[15.4368932 37.5631068] ; [14.5631068 35.4368932],0
p4,1,0.004434,8.096997,[28 26] ; [12 37],[20.97087379 33.02912621] ; [19.02912621 29.97087379],0
a1,1,0.005856,7.594169,[ 1 53] ; [ 9 42],[ 5.14285714 48.85714286] ; [ 4.85714286 46.14285714],0
v4,1,0.007331,7.190123,[49  5] ; [35 15],[43.61538462 10.38461538] ; [40.38461538  9.61538462],0
b4,1,0.014861,5.932848,[39 15] ; [25 26],[32.91428571 21.08571429] ; [31.08571429 19.91428571],0
p2,1,0.015376,5.872858,[36 18] ; [22 29],[29.82857143 24.17142857] ; [28.17142857 22.82857143],0
s2,1,0.019257,5.478042,[24 28] ; [12 38],[18.35294118 33.64705882] ; [17.64705882 32.35294118],0
r1,1,0.031862,4.605886,[44 10] ; [32 19],[39.08571429 14.91428571] ; [36.91428571 14.08571429],0
n1,1,0.035422,4.424727,[2 9] ; [14 11],[4.88888889 6.11111111] ; [11.11111111 13.88888889],0
s3,1,0.04814,3.905098,[30 23] ; [19 32],[24.97115385 28.02884615] ; [24.02884615 26.97115385],0
b1,1,0.057949,3.595137,[25 29] ; [33 18],[29.82857143 24.17142857] ; [28.17142857 22.82857143],0
d1,1,0.060289,3.529412,[30 24] ; [19 32],[25.2 28.8] ; [23.8 27.2],0
a6,1,0.066049,3.378582,[38 16] ; [27 24],[33.42857143 20.57142857] ; [31.57142857 19.42857143],0
a5,1,0.066994,3.355177,[36 18] ; [25 26],[31.37142857 22.62857143] ; [29.62857143 21.37142857],0
b3,1,0.107524,2.590247,[ 9 28] ; [14 19],[12.15714286 24.84285714] ; [10.84285714 22.15714286],0
b2,1,0.107524,2.590247,[ 9 28] ; [14 19],[12.15714286 24.84285714] ; [10.84285714 22.15714286],0
p7,1,0.108489,2.576088,[28 24] ; [19 31],[23.96078431 28.03921569] ; [23.03921569 26.96078431],0
s6,1,0.116394,2.465185,[31 23] ; [21 29],[27. 27.] ; [25. 25.],0
u3,1,0.122844,2.380676,[13 10] ; [ 7 14],[10.45454545 12.54545455] ; [ 9.54545455 11.45454545],0
s8,1,0.125616,2.345865,[18 36] ; [10 40],[14.53846154 39.46153846] ; [13.46153846 36.53846154],0
v2,1,0.137266,2.208344,[23 29] ; [15 35],[19.37254902 32.62745098] ; [18.62745098 31.37254902],0
p8,1,0.15008,2.07144,[20 34] ; [12 38],[16.61538462 37.38461538] ; [15.38461538 34.61538462],0
r2,1,0.170571,1.877917,[50  4] ; [42  8],[47.76923077  6.23076923] ; [44.23076923  5.76923077],0
u2,1,0.203718,1.615519,[12 10] ; [ 7 13],[ 9.95238095 12.04761905] ; [ 9.04761905 10.95238095],0
d5,1,0.211369,1.562025,[40 14] ; [32 19],[37.02857143 16.97142857] ; [34.97142857 16.02857143],0
n3,1,0.271807,1.207606,[9 5] ; [11 13],[7.36842105 6.63157895] ; [12.63157895 11.36842105],0
d2,1,0.286112,1.137829,[31 22] ; [24 26],[28.30097087 24.69902913] ; [26.69902913 23.30097087],0
d4,1,0.295524,1.094283,[38 15] ; [31 19],[35.50485437 17.49514563] ; [33.49514563 16.50485437],0
d3,1,0.295694,1.093513,[33 21] ; [26 25],[30.34285714 23.65714286] ; [28.65714286 22.34285714],0
s5,1,0.368157,0.809876,[12 40] ; [ 8 42],[10.19607843 41.80392157] ; [ 9.80392157 40.19607843],0
p3,1,0.458674,0.549129,[17 36] ; [13 38],[15.28846154 37.71153846] ; [14.71153846 36.28846154],0
n2,1,0.485045,0.4875,[9 4] ; [15 11],[8. 5.] ; [16. 10.],0
p6,1,0.566027,0.329376,[11 42] ; [ 8 41],[ 9.87254902 43.12745098] ; [ 9.12745098 39.87254902],0
p5,1,0.619118,0.247108,[ 3 51] ; [ 4 46],[ 3.63461538 50.36538462] ; [ 3.36538462 46.63461538],0
s7,1,0.655091,0.199542,[18 35] ; [14 33],[16.96 36.04] ; [15.04 31.96],0
p1,1,0.675225,0.175551,[ 5 49] ; [ 6 45],[ 5.65714286 48.34285714] ; [ 5.34285714 45.65714286],0
n4,1,0.693752,0.155054,[46  8] ; [42  9],[45.25714286  8.74285714] ; [42.74285714  8.25714286],0
s4,1,0.717449,0.13095,[ 7 45] ; [ 8 42],[ 7.64705882 44.35294118] ; [ 7.35294118 42.64705882],0
a7,1,0.722946,0.125688,[34 19] ; [31 20],[33.125 19.875] ; [31.875 19.125],0
a3,1,0.78851,0.071956,[31 23] ; [30 20],[31.67307692 22.32692308] ; [29.32692308 20.67307692],0
v3,1,0.830076,0.046055,[18 36] ; [16 35],[17.48571429 36.51428571] ; [16.51428571 34.48571429],0
v1,1,0.841633,0.039922,[19 35] ; [17 34],[18.51428571 35.48571429] ; [17.48571429 33.51428571],0
u1,1,0.873331,0.025418,[ 8 46] ; [ 7 44],[ 7.71428571 46.28571429] ; [ 7.28571429 43.71428571],0
a2,1,0.894017,0.017748,[ 9 45] ; [ 9 42],[ 9.25714286 44.74285714] ; [ 8.74285714 42.25714286],0
b5,1,0.94633,0.004532,[30 24] ; [28 23],[29.82857143 24.17142857] ; [28.17142857 22.82857143],0
p12,1,0.967445,0.001666,[ 1 53] ; [ 1 50],[ 1.02857143 52.97142857] ; [ 0.97142857 50.02857143],0
s1,1,0.977188,0.000818,[ 4 48] ; [ 4 47],[ 4.03883495 47.96116505] ; [ 3.96116505 47.03883495],0
a4,1,0.987268,0.000255,[19 34] ; [18 32],[19.03883495 33.96116505] ; [17.96116505 32.03883495],0
a8,1,1.0,0.0,[ 6 40] ; [ 6 40],[ 6. 40.] ; [ 6. 40.],0
