Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000271,13.262837,[59 18] ; [15 21],[50.42477876 26.57522124] ; [23.57522124 12.42477876],1
p10,1,0.002665,9.023569,[71 11] ; [21 13],[65.03448276 16.96551724] ; [26.96551724  7.03448276],0
r3,1,0.011198,6.433655,[83  1] ; [31  4],[80.47058824  3.52941176] ; [33.52941176  1.47058824],0
b1,1,0.015058,5.909689,[30 54] ; [22 15],[36.09917355 47.90082645] ; [15.90082645 21.09917355],0
p9,1,0.015863,5.817997,[69 13] ; [21 12],[64.17391304 17.82608696] ; [25.82608696  7.17391304],0
n6,1,0.029439,4.741775,[68 14] ; [24 13],[63.39495798 18.60504202] ; [28.60504202  8.39495798],0
p8,1,0.031049,4.650238,[45 37] ; [12 24],[39.61016949 42.38983051] ; [17.38983051 18.61016949],0
n5,1,0.032675,4.562736,[65 18] ; [22 15],[60.175 22.825] ; [26.825 10.175],0
n4,1,0.045511,3.999609,[59 25] ; [19 18],[54.14876033 29.85123967] ; [23.85123967 13.14876033],0
p1,1,0.04652,3.962669,[ 7 75] ; [ 8 29],[10.33613445 71.66386555] ; [ 4.66386555 32.33613445],0
a8,1,0.053632,3.724128,[12 66] ; [ 1 34],[ 8.97345133 69.02654867] ; [ 4.02654867 30.97345133],0
v2,1,0.055183,3.676536,[40 42] ; [10 24],[35.34482759 46.65517241] ; [14.65517241 19.34482759],0
d2,1,0.107723,2.587319,[16 68] ; [12 25],[19.43801653 64.56198347] ; [ 8.56198347 28.43801653],0
v4,1,0.124819,2.35578,[79  3] ; [33  4],[77.17647059  4.82352941] ; [34.82352941  2.17647059],0
a4,1,0.207105,1.59155,[17 67] ; [ 4 33],[14.5785124 69.4214876] ; [ 6.4214876 30.5785124],0
a3,1,0.216379,1.528222,[42 42] ; [14 23],[38.87603306 45.12396694] ; [17.12396694 19.87603306],0
p6,1,0.222241,1.489841,[32 49] ; [10 26],[29.07692308 51.92307692] ; [12.92307692 23.07692308],0
n1,1,0.2261,1.465231,[6 5] ; [ 5 11],[4.48148148 6.51851852] ; [6.51851852 9.48148148],0
n2,1,0.295722,1.093388,[10  1] ; [12  4],[8.96296296 2.03703704] ; [13.03703704  2.96296296],0
a6,1,0.336832,0.922453,[42 42] ; [15 22],[39.57024793 44.42975207] ; [17.42975207 19.57024793],0
p12,1,0.343165,0.898573,[ 6 77] ; [ 1 35],[ 4.88235294 78.11764706] ; [ 2.11764706 33.88235294],0
n3,1,0.381133,0.767045,[5 6] ; [10  6],[6.11111111 4.88888889] ; [8.88888889 7.11111111],0
a1,1,0.391253,0.735045,[ 2 82] ; [ 2 35],[ 2.7768595 81.2231405] ; [ 1.2231405 35.7768595],0
s3,1,0.397466,0.715978,[75  9] ; [31  6],[73.58677686 10.41322314] ; [32.41322314  4.58677686],0
b5,1,0.401013,0.705286,[50 34] ; [25 12],[52.0661157 31.9338843] ; [22.9338843 14.0661157],0
p4,1,0.402431,0.70105,[45 38] ; [17 20],[42.88333333 40.11666667] ; [19.11666667 17.88333333],0
v3,1,0.442225,0.590501,[26 53] ; [ 9 26],[24.25438596 54.74561404] ; [10.74561404 24.25438596],0
r2,1,0.512074,0.429827,[77  6] ; [33  4],[76.08333333  6.91666667] ; [33.91666667  3.08333333],0
p5,1,0.586424,0.295964,[10 70] ; [ 6 31],[10.94017094 69.05982906] ; [ 5.05982906 31.94017094],0
b4,1,0.605429,0.266886,[48 36] ; [23 14],[49.2892562 34.7107438] ; [21.7107438 15.2892562],0
a7,1,0.609416,0.261026,[57 26] ; [23 13],[55.79831933 27.20168067] ; [24.20168067 11.79831933],0
s1,1,0.615135,0.252765,[ 5 78] ; [ 3 32],[ 5.62711864 77.37288136] ; [ 2.37288136 32.62711864],0
b2,1,0.616603,0.250671,[10 41] ; [ 5 15],[10.77464789 40.22535211] ; [ 4.22535211 15.77464789],0
b3,1,0.616603,0.250671,[10 41] ; [ 5 15],[10.77464789 40.22535211] ; [ 4.22535211 15.77464789],0
s7,1,0.618307,0.248254,[46 36] ; [19 12],[47.16814159 34.83185841] ; [17.83185841 13.16814159],0
u3,1,0.619133,0.247088,[26 16] ; [15  7],[26.90625 15.09375] ; [14.09375  7.90625],0
s4,1,0.62712,0.235987,[23 59] ; [12 25],[24.11764706 57.88235294] ; [10.88235294 26.11764706],0
r4,1,0.638539,0.220658,[71 13] ; [30  7],[70.11570248 13.88429752] ; [30.88429752  6.11570248],0
s5,1,0.683291,0.166445,[31 50] ; [12 23],[30.02586207 50.97413793] ; [12.97413793 22.02586207],0
s8,1,0.705109,0.143211,[40 44] ; [19 18],[40.95867769 43.04132231] ; [18.04132231 18.95867769],0
p2,1,0.707025,0.141266,[64 18] ; [30  7],[64.77310924 17.22689076] ; [29.22689076  7.77310924],0
v1,1,0.754678,0.097642,[39 43] ; [16 20],[38.22033898 43.77966102] ; [16.77966102 19.22033898],0
r1,1,0.791136,0.070138,[61 23] ; [26 11],[60.39669421 23.60330579] ; [26.60330579 10.39669421],0
d3,1,0.836996,0.042328,[52 32] ; [23 13],[52.5 31.5] ; [22.5 13.5],0
d4,1,0.837626,0.041997,[65 19] ; [28  9],[64.56198347 19.43801653] ; [28.43801653  8.56198347],0
u2,1,0.85551,0.033158,[25 17] ; [13  8],[25.33333333 16.66666667] ; [12.66666667  8.33333333],0
u1,1,0.880583,0.022569,[ 4 80] ; [ 2 35],[ 4.16528926 79.83471074] ; [ 1.83471074 35.16528926],0
d1,1,0.922056,0.009574,[31 53] ; [14 23],[31.23966942 52.76033058] ; [13.76033058 23.23966942],0
d5,1,0.930719,0.007559,[59 25] ; [25 11],[58.8 25.2] ; [25.2 10.8],0
s6,1,0.952629,0.003529,[66 17] ; [28  7],[66.11864407 16.88135593] ; [27.88135593  7.11864407],0
p3,1,0.959294,0.002605,[31 52] ; [14 23],[31.125 51.875] ; [13.875 23.125],0
