Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,55.320933,[67 48] ; [ 3 69],[43.04812834 71.95187166] ; [26.95187166 45.04812834],1
d4,1,0.0,37.296744,[93 22] ; [26 45],[73.57526882 41.42473118] ; [45.42473118 25.57526882],1
a5,1,0.0,26.227891,[85 30] ; [26 46],[68.26203209 46.73796791] ; [42.73796791 29.26203209],1
d2,1,4e-06,21.483328,[63 51] ; [15 57],[47.80645161 66.19354839] ; [30.19354839 41.80645161],1
a4,1,2.6e-05,17.697168,[54 60] ; [12 59],[40.67027027 73.32972973] ; [25.32972973 45.67027027],1
a3,1,6.2e-05,16.035831,[86 29] ; [33 39],[73.18181818 41.81818182] ; [45.81818182 26.18181818],1
d3,1,8.5e-05,15.437246,[57 58] ; [15 57],[44.27807487 70.72192513] ; [27.72192513 44.27807487],1
s7,1,0.000309,13.013326,[55 53] ; [16 52],[43.56818182 64.43181818] ; [27.43181818 40.56818182],1
r2,1,0.000674,11.558786,[100  11] ; [50 21],[91.48351648 19.51648352] ; [58.51648352 12.48351648],1
n4,1,0.00158,9.983308,[93 22] ; [43 29],[83.63636364 31.36363636] ; [52.36363636 19.63636364],0
v4,1,0.001717,9.829838,[102  12] ; [50 20],[94.17391304 19.82608696] ; [57.82608696 12.17391304],0
s6,1,0.00189,9.652971,[63 51] ; [23 49],[52.70967742 61.29032258] ; [33.29032258 38.70967742],0
v3,1,0.002325,9.273584,[48 62] ; [15 55],[38.5 71.5] ; [24.5 45.5],0
r1,1,0.003478,8.538167,[79 36] ; [34 38],[69.49197861 45.50802139] ; [43.50802139 28.49197861],0
r4,1,0.006353,7.447269,[86 29] ; [40 32],[77.48663102 37.51336898] ; [48.51336898 23.48663102],0
p6,1,0.006364,7.444122,[33 76] ; [ 9 62],[25.43333333 83.56666667] ; [16.56666667 54.43333333],0
p11,1,0.008559,6.912625,[88 27] ; [42 30],[79.94652406 35.05347594] ; [50.05347594 21.94652406],0
v2,1,0.009443,6.737149,[54 57] ; [19 47],[45.77966102 65.22033898] ; [27.22033898 38.77966102],0
r3,1,0.011948,6.318577,[100  15] ; [52 20],[93.47593583 21.52406417] ; [58.52406417 13.47593583],0
s8,1,0.01454,5.971319,[49 66] ; [18 54],[41.20320856 73.79679144] ; [25.79679144 46.20320856],0
p1,1,0.016941,5.702474,[  3 111] ; [ 8 64],[  6.74193548 107.25806452] ; [ 4.25806452 67.74193548],0
p10,1,0.019941,5.417086,[79 34] ; [37 33],[71.6284153 41.3715847] ; [44.3715847 25.6284153],0
n6,1,0.027101,4.884334,[90 25] ; [45 26],[83.46774194 31.53225806] ; [51.53225806 19.46774194],0
p4,1,0.04167,4.148542,[55 57] ; [24 47],[48.34972678 63.65027322] ; [30.65027322 40.34972678],0
p2,1,0.044433,4.040014,[82 29] ; [43 29],[75.81967213 35.18032787] ; [49.18032787 22.81967213],0
p7,1,0.084649,2.973301,[63 48] ; [31 40],[57.32967033 53.67032967] ; [36.67032967 34.32967033],0
p3,1,0.094279,2.799744,[45 68] ; [20 52],[39.7027027 73.2972973] ; [25.2972973 46.7027027],0
n5,1,0.094347,2.798596,[89 26] ; [47 24],[84.08602151 30.91397849] ; [51.91397849 19.08602151],0
s2,1,0.103203,2.655335,[45 69] ; [20 52],[39.83870968 74.16129032] ; [25.16129032 46.83870968],0
n1,1,0.105758,2.616499,[17 19] ; [ 8 21],[13.84615385 22.15384615] ; [11.15384615 17.84615385],0
u1,1,0.122385,2.386533,[  7 108] ; [ 1 71],[  4.9197861 110.0802139] ; [ 3.0802139 68.9197861],0
p9,1,0.130681,2.284393,[83 30] ; [44 26],[78.42076503 34.57923497] ; [48.57923497 21.42076503],0
