Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,9.2e-05,15.293745,[23 91] ; [51 64],[36.83842795 77.16157205] ; [37.16157205 77.83842795],1
r3,1,0.000593,11.798076,[105  14] ; [116   1],[111.43644068   7.56355932] ; [109.56355932   7.43644068],1
v1,1,0.001167,10.541272,[41 74] ; [64 48],[53.1938326 61.8061674] ; [51.8061674 60.1938326],0
d5,1,0.002656,9.029783,[83 35] ; [102  16],[92.5 25.5] ; [92.5 25.5],0
d1,1,0.004867,7.928372,[55 64] ; [76 42],[65.77637131 53.22362869] ; [65.22362869 52.77637131],0
a7,1,0.013874,6.054077,[72 47] ; [89 29],[80.83966245 38.16033755] ; [80.16033755 37.83966245],0
s7,1,0.015614,5.845861,[56 55] ; [75 38],[64.91517857 46.08482143] ; [66.08482143 46.91517857],0
s8,1,0.016174,5.783858,[46 73] ; [64 54],[55.23206751 63.76793249] ; [54.76793249 63.23206751],0
p6,1,0.024245,5.077055,[21 98] ; [35 81],[28.35744681 90.64255319] ; [27.64255319 88.35744681],0
a5,1,0.026624,4.91506,[75 44] ; [90 28],[82.84810127 36.15189873] ; [82.15189873 35.84810127],0
p9,1,0.05229,3.766459,[89 29] ; [100  17],[94.90212766 23.09787234] ; [94.09787234 22.90212766],0
s6,1,0.053383,3.731884,[84 34] ; [95 21],[90.26495726 27.73504274] ; [88.73504274 27.26495726],0
p12,1,0.059424,3.553385,[  4 114] ; [ 11 106],[  7.53191489 110.46808511] ; [  7.46808511 109.53191489],0
r1,1,0.067986,3.33098,[85 33] ; [96 21],[90.88510638 27.11489362] ; [90.11489362 26.88510638],0
r2,1,0.077866,3.108888,[108   9] ; [113   3],[110.97424893   6.02575107] ; [110.02575107   5.97424893],0
d4,1,0.081909,3.026603,[87 31] ; [98 20],[92.5 25.5] ; [92.5 25.5],0
p10,1,0.093888,2.806423,[83 34] ; [94 23],[88.5 28.5] ; [88.5 28.5],0
p5,1,0.115629,2.475545,[  8 108] ; [  3 115],[  5.45299145 110.54700855] ; [  5.54700855 112.45299145],0
p7,1,0.163767,1.939095,[49 65] ; [60 55],[54.26200873 59.73799127] ; [54.73799127 60.26200873],0
n4,1,0.182594,1.77638,[85 33] ; [93 24],[89.3787234 28.6212766] ; [88.6212766 28.3787234],0
s1,1,0.193466,1.691026,[ 10 107] ; [  5 110],[  7.56465517 109.43534483] ; [  7.43534483 107.56465517],0
n6,1,0.193854,1.688081,[88 31] ; [94 22],[92.16170213 26.83829787] ; [89.83829787 26.16170213],0
s2,1,0.235159,1.409381,[87 32] ; [94 24],[90.88185654 28.11814346] ; [90.11814346 27.88185654],0
d2,1,0.241301,1.37298,[54 64] ; [63 55],[58.5 59.5] ; [58.5 59.5],0
d3,1,0.271281,1.210256,[74 44] ; [82 36],[78. 40.] ; [78. 40.],0
p11,1,0.2812,1.16128,[78 41] ; [85 33],[81.84388186 37.15611814] ; [81.15611814 36.84388186],0
b4,1,0.314907,1.009983,[67 52] ; [74 44],[70.79746835 48.20253165] ; [70.20253165 47.79746835],0
a6,1,0.409322,0.680769,[75 43] ; [81 37],[78. 40.] ; [78. 40.],0
a8,1,0.428177,0.627763,[14 97] ; [18 92],[16.07239819 94.92760181] ; [15.92760181 94.07239819],0
p1,1,0.433357,0.61381,[  9 110] ; [  6 112],[  7.53164557 111.46835443] ; [  7.46835443 110.53164557],0
