Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,122.259784,[214 116] ; [ 2 99],[165.38283063 164.61716937] ; [50.61716937 50.38283063],1
d5,1,0.0,84.519962,[283  47] ; [41 60],[248.07424594  81.92575406] ; [75.92575406 25.07424594],1
d3,1,0.0,74.6526,[238  92] ; [24 76],[201.06976744 128.93023256] ; [60.93023256 39.06976744],1
a5,1,0.0,32.19747,[236  94] ; [41 60],[212.08816705 117.91183295] ; [64.91183295 36.08816705],1
d2,1,1e-06,24.528472,[159 168] ; [21 80],[137.52336449 189.47663551] ; [42.47663551 58.52336449],1
r3,1,1.4e-05,18.868883,[307  23] ; [77 22],[295.38461538  34.61538462] ; [88.61538462 10.38461538],1
a3,1,2.1e-05,18.137939,[215 114] ; [41 58],[196.78504673 132.21495327] ; [59.21495327 39.78504673],1
r1,1,3e-05,17.41962,[250  78] ; [54 45],[233.5175644  94.4824356] ; [70.4824356 28.5175644],1
r4,1,4.5e-05,16.651384,[282  48] ; [68 33],[267.98143852  62.01856148] ; [82.01856148 18.98143852],1
a7,1,7.8e-05,15.60077,[243  86] ; [53 47],[227.002331 101.997669] ; [68.997669 31.002331],1
a4,1,8e-05,15.54783,[142 187] ; [21 78],[125.29672897 203.70327103] ; [37.70327103 61.29672897],1
s5,1,0.000111,14.943224,[ 76 245] ; [ 6 93],[ 62.67142857 258.32857143] ; [19.32857143 79.67142857],1
a6,1,0.000183,13.994136,[236  94] ; [52 49],[220.51044084 109.48955916] ; [67.48955916 33.51044084],1
p10,1,0.000454,12.296034,[241  85] ; [53 43],[227.11848341  98.88151659] ; [66.88151659 29.11848341],1
s2,1,0.000736,11.395006,[ 97 230] ; [13 88],[ 84.04205607 242.95794393] ; [25.95794393 75.04205607],1
u1,1,0.001799,9.743825,[ 42 288] ; [ 2 99],[ 33.68909513 296.31090487] ; [10.31090487 90.68909513],0
v2,1,0.00191,9.634403,[168 148] ; [32 60],[154.90196078 161.09803922] ; [45.09803922 46.90196078],0
r2,1,0.004245,8.175744,[298  26] ; [82 18],[290.37735849  33.62264151] ; [89.62264151 10.37735849],0
a2,1,0.006836,7.315614,[ 64 266] ; [ 8 93],[ 55.12761021 274.87238979] ; [16.87238979 84.12761021],0
p2,1,0.009164,6.790608,[256  69] ; [66 34],[246.23529412  78.76470588] ; [75.76470588 24.23529412],0
s6,1,0.019095,5.492755,[152 172] ; [34 67],[141.79764706 182.20235294] ; [44.20235294 56.79764706],0
p9,1,0.034275,4.480937,[250  76] ; [64 33],[241.99527187  84.00472813] ; [72.00472813 24.99527187],0
p4,1,0.04985,3.846487,[158 166] ; [38 63],[149.42117647 174.57882353] ; [46.57882353 54.42117647],0
u2,1,0.05488,3.685714,[62 50] ; [24 36],[56. 56.] ; [30. 30.],0
p1,1,0.066214,3.37446,[ 21 307] ; [12 88],[ 25.28971963 302.71028037] ; [ 7.71028037 92.28971963],0
v4,1,0.075234,3.164976,[297  32] ; [83 16],[292.10280374  36.89719626] ; [87.89719626 11.10280374],0
p11,1,0.079895,3.067027,[251  79] ; [68 33],[244.24593968  85.75406032] ; [74.75406032 26.24593968],0
n6,1,0.086744,2.933777,[251  77] ; [68 32],[244.46728972  83.53271028] ; [74.53271028 25.46728972],0
v1,1,0.092654,2.827654,[156 166] ; [38 60],[148.73333333 173.26666667] ; [45.26666667 52.73333333],0
p7,1,0.134016,2.245355,[180 141] ; [46 51],[173.55502392 147.44497608] ; [52.44497608 44.55502392],0
b4,1,0.146452,2.108822,[200 130] ; [53 48],[193.71229698 136.28770302] ; [59.28770302 41.71229698],0
s8,1,0.147978,2.09297,[ 63 266] ; [13 88],[ 58.14883721 270.85116279] ; [17.85116279 83.14883721],0
s1,1,0.18433,1.762364,[  8 317] ; [ 5 93],[  9.98817967 315.01182033] ; [ 3.01182033 94.98817967],0
u3,1,0.205596,1.602171,[58 54] ; [25 35],[54.04651163 57.95348837] ; [28.95348837 31.04651163],0
v3,1,0.224569,1.474931,[102 214] ; [25 72],[ 97.17191283 218.82808717] ; [29.82808717 67.17191283],0
b1,1,0.229683,1.442821,[125 205] ; [45 56],[130.16241299 199.83758701] ; [39.83758701 61.16241299],0
p8,1,0.24276,1.364498,[153 173] ; [39 58],[147.97163121 178.02836879] ; [44.02836879 52.97163121],0
b2,1,0.248675,1.330731,[ 65 113] ; [17 43],[ 61.32773109 116.67226891] ; [20.67226891 39.32773109],0
b3,1,0.248675,1.330731,[ 65 113] ; [17 43],[ 61.32773109 116.67226891] ; [20.67226891 39.32773109],0
n5,1,0.313502,1.015866,[207 119] ; [69 31],[211.21126761 114.78873239] ; [64.78873239 35.21126761],0
p6,1,0.328297,0.955604,[ 81 240] ; [20 78],[ 77.37708831 243.62291169] ; [23.62291169 74.37708831],0
n1,1,0.36678,0.814545,[23 57] ; [12 20],[25. 55.] ; [10. 22.],0
