Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,1.3e-05,18.97119,[27  2] ; [ 6 12],[20.36170213  8.63829787] ; [12.63829787  5.36170213],1
p11,1,0.016916,5.705065,[20  9] ; [ 6 12],[16.04255319 12.95744681] ; [9.95744681 8.04255319],0
n5,1,0.017341,5.661552,[20  8] ; [ 6 11],[16.17777778 11.82222222] ; [9.82222222 7.17777778],0
p2,1,0.04365,4.070046,[22  6] ; [9 9],[18.86956522  9.13043478] ; [12.13043478  5.86956522],0
d3,1,0.045129,4.013813,[14 15] ; [14  4],[17.27659574 11.72340426] ; [10.72340426  7.27659574],0
p7,1,0.053602,3.725066,[16 11] ; [ 5 12],[12.88636364 14.11363636] ; [8.11363636 8.88636364],0
s8,1,0.074054,3.190786,[10 19] ; [ 2 16],[ 7.40425532 21.59574468] ; [ 4.59574468 13.40425532],0
b4,1,0.091825,2.842079,[17 12] ; [ 6 12],[14.19148936 14.80851064] ; [8.80851064 9.19148936],0
d1,1,0.095872,2.772909,[ 9 20] ; [10  8],[11.72340426 17.27659574] ; [ 7.27659574 10.72340426],0
n1,1,0.096401,2.764103,[4 9] ; [6 3],[5.90909091 7.09090909] ; [4.09090909 4.90909091],0
r1,1,0.128466,2.310949,[11 17] ; [ 3 14],[ 8.71111111 19.28888889] ; [ 5.28888889 11.71111111],0
s5,1,0.179738,1.799793,[ 8 21] ; [ 2 16],[ 6.17021277 22.82978723] ; [ 3.82978723 14.17021277],0
d4,1,0.184393,1.761858,[19 10] ; [15  3],[20.9787234  8.0212766] ; [13.0212766  4.9787234],0
a6,1,0.188352,1.730465,[12 17] ; [11  7],[14.19148936 14.80851064] ; [8.80851064 9.19148936],0
b5,1,0.217655,1.519768,[14 15] ; [12  6],[16.04255319 12.95744681] ; [9.95744681 8.04255319],0
v3,1,0.225413,1.469574,[ 7 22] ; [ 7 10],[ 8.82608696 20.17391304] ; [ 5.17391304 11.82608696],0
a2,1,0.266225,1.236097,[ 3 26] ; [ 4 14],[ 4.31914894 24.68085106] ; [ 2.68085106 15.31914894],0
p1,1,0.296167,1.091374,[ 1 28] ; [ 2 16],[ 1.85106383 27.14893617] ; [ 1.14893617 16.85106383],0
p4,1,0.313843,1.014432,[14 15] ; [ 6 12],[12.34042553 16.65957447] ; [ 7.65957447 10.34042553],0
p3,1,0.317023,1.001187,[ 9 19] ; [8 9],[10.57777778 17.42222222] ; [ 6.42222222 10.57777778],0
s6,1,0.330592,0.946579,[13 15] ; [11  7],[14.60869565 13.39130435] ; [9.39130435 8.60869565],0
d2,1,0.352323,0.865074,[ 9 20] ; [ 8 10],[10.4893617 18.5106383] ; [ 6.5106383 11.4893617],0
p8,1,0.371614,0.798262,[10 19] ; [ 4 14],[ 8.63829787 20.36170213] ; [ 5.36170213 12.63829787],0
n6,1,0.42872,0.626289,[16 11] ; [8 9],[14.72727273 12.27272727] ; [9.27272727 7.72727273],0
a5,1,0.435058,0.609282,[16 13] ; [12  6],[17.27659574 11.72340426] ; [10.72340426  7.27659574],0
p6,1,0.445572,0.581892,[ 8 21] ; [ 3 14],[ 6.93478261 22.06521739] ; [ 4.06521739 12.93478261],0
d5,1,0.475176,0.509915,[18 11] ; [13  5],[19.12765957  9.87234043] ; [11.87234043  6.12765957],0
n3,1,0.547617,0.361604,[7 6] ; [6 3],[7.68181818 5.31818182] ; [5.31818182 3.68181818],0
v2,1,0.56514,0.330882,[14 14] ; [10  7],[14.93333333 13.06666667] ; [9.06666667 7.93333333],0
s7,1,0.594014,0.28412,[11 17] ; [ 5 11],[10.18181818 17.81818182] ; [ 5.81818182 10.18181818],0
a7,1,0.594907,0.282746,[13 16] ; [9 8],[13.86956522 15.13043478] ; [8.13043478 8.86956522],0
n2,1,0.59536,0.282051,[10  3] ; [6 3],[9.45454545 3.54545455] ; [6.54545455 2.45454545],0
r3,1,0.6156,0.252101,[16 12] ; [11  6],[16.8 11.2] ; [10.2  6.8],0
s3,1,0.619257,0.246914,[10 17] ; [ 8 10],[10.8 16.2] ; [ 7.2 10.8],0
n4,1,0.707609,0.140677,[17 12] ; [9 8],[16.39130435 12.60869565] ; [9.60869565 7.39130435],0
b2,1,0.778096,0.079412,[ 7 11] ; [3 6],[ 6.66666667 11.33333333] ; [3.33333333 5.66666667],0
b3,1,0.778096,0.079412,[ 7 11] ; [3 6],[ 6.66666667 11.33333333] ; [3.33333333 5.66666667],0
u3,1,0.832662,0.044643,[5 4] ; [3 3],[4.8 4.2] ; [3.2 2.8],0
a4,1,0.83632,0.042685,[12 17] ; [ 8 10],[12.34042553 16.65957447] ; [ 7.65957447 10.34042553],0
p12,1,0.854939,0.033423,[ 2 27] ; [ 1 17],[ 1.85106383 27.14893617] ; [ 1.14893617 16.85106383],0
a3,1,0.869454,0.027011,[20  9] ; [12  6],[19.74468085  9.25531915] ; [12.25531915  5.74468085],0
b1,1,0.869454,0.027011,[20  9] ; [12  6],[19.74468085  9.25531915] ; [12.25531915  5.74468085],0
