Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.0,36.252512,[ 86 189] ; [41 14],[105.83333333 169.16666667] ; [21.16666667 33.83333333],1
p1,1,1e-06,25.20021,[ 20 262] ; [17 40],[ 30.77876106 251.22123894] ; [ 6.22123894 50.77876106],1
p12,1,2e-06,22.978996,[ 24 256] ; [18 39],[ 34.89614243 245.10385757] ; [ 7.10385757 49.89614243],1
p8,1,3e-06,21.709514,[145 131] ; [49  8],[160.79279279 115.20720721] ; [33.20720721 23.79279279],1
p4,1,4e-06,21.376911,[162 117] ; [50  5],[177.08982036 101.91017964] ; [34.91017964 20.08982036],1
p6,1,2.4e-05,17.854674,[ 94 182] ; [36 20],[108.07228916 167.92771084] ; [21.92771084 34.07228916],1
p3,1,0.000379,12.631696,[149 133] ; [44 12],[161.02366864 120.97633136] ; [31.97633136 24.02366864],1
b5,1,0.004937,7.902229,[176 107] ; [24 33],[166.47058824 116.52941176] ; [33.52941176 23.47058824],0
a1,1,0.007476,7.154884,[ 16 267] ; [ 9 48],[ 20.80882353 262.19117647] ; [ 4.19117647 52.80882353],0
v1,1,0.015525,5.855937,[179 100] ; [46 11],[186.83035714  92.16964286] ; [38.16964286 18.83035714],0
s7,1,0.018385,5.55912,[147 121] ; [39 15],[154.80745342 113.19254658] ; [31.19254658 22.80745342],0
p7,1,0.020367,5.380157,[182  92] ; [46 10],[189.30909091  84.69090909] ; [38.69090909 17.30909091],0
s6,1,0.024998,5.024042,[185  91] ; [46 10],[192.03614458  83.96385542] ; [38.96385542 17.03614458],0
a2,1,0.032083,4.594042,[ 78 205] ; [ 8 49],[ 71.58235294 211.41764706] ; [14.41764706 42.58235294],0
s1,1,0.050315,3.830931,[  6 271] ; [ 4 53],[  8.29341317 268.70658683] ; [ 1.70658683 55.29341317],0
s8,1,0.050699,3.818182,[140 140] ; [36 20],[146.66666667 133.33333333] ; [29.33333333 26.66666667],0
p10,1,0.066378,3.370402,[233  47] ; [52  4],[237.5  42.5] ; [47.5  8.5],0
r2,1,0.080194,3.060957,[273   7] ; [53  4],[270.86053412   9.13946588] ; [55.13946588  1.86053412],0
n5,1,0.08639,2.940379,[225  57] ; [51  6],[229.59292035  52.40707965] ; [46.40707965 10.59292035],0
n4,1,0.105452,2.621087,[233  49] ; [52  5],[237.07964602  44.92035398] ; [47.92035398  9.07964602],0
n3,1,0.113195,2.509037,[44 15] ; [5 5],[41.89855072 17.10144928] ; [7.10144928 2.89855072],0
a6,1,0.122005,2.391391,[196  86] ; [33 23],[191.0591716  90.9408284] ; [37.9408284 18.0591716],0
n6,1,0.126907,2.329942,[247  35] ; [53  3],[250.29585799  31.70414201] ; [49.70414201  6.29585799],0
b1,1,0.128815,2.306733,[ 99 184] ; [26 31],[104.04411765 178.95588235] ; [20.95588235 36.04411765],0
r4,1,0.146555,2.107743,[264  19] ; [56  1],[266.35294118  16.64705882] ; [53.64705882  3.35294118],0
v2,1,0.147435,2.098588,[223  54] ; [41 16],[218.94610778  58.05389222] ; [45.05389222 11.94610778],0
p11,1,0.16602,1.918523,[226  57] ; [50  7],[229.72941176  53.27058824] ; [46.27058824 10.72941176],0
u4,1,0.177467,1.818708,[  6 277] ; [ 3 54],[  7.49117647 275.50882353] ; [ 1.50882353 55.49117647],0
p9,1,0.188723,1.727559,[235  43] ; [52  5],[238.16716418  39.83283582] ; [48.83283582  8.16716418],0
u2,1,0.258678,1.275819,[41 30] ; [9 3],[42.77108434 28.22891566] ; [7.22891566 4.77108434],0
n2,1,0.28522,1.142047,[44 15] ; [9 1],[45.31884058 13.68115942] ; [7.68115942 2.31884058],0
d3,1,0.307814,1.040033,[206  77] ; [37 19],[202.85840708  80.14159292] ; [40.14159292 15.85840708],0
b2,1,0.33745,0.920096,[ 67 107] ; [20 23],[ 69.76036866 104.23963134] ; [17.23963134 25.76036866],0
b3,1,0.33745,0.920096,[ 67 107] ; [20 23],[ 69.76036866 104.23963134] ; [17.23963134 25.76036866],0
r3,1,0.345728,0.889075,[274   8] ; [54  3],[272.84955752   9.15044248] ; [55.15044248  1.84955752],0
