Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,28.145452,[3 7] ; [94  9],[8.5840708 1.4159292] ; [88.4159292 14.5840708],1
v4,1,2.6e-05,17.715033,[5 5] ; [95  7],[8.92857143 1.07142857] ; [91.07142857 10.92857143],1
n6,1,0.010652,6.522519,[5 5] ; [86 17],[8.05309735 1.94690265] ; [82.94690265 20.05309735],0
v2,1,0.021782,5.263108,[1 8] ; [50 48],[4.28971963 4.71028037] ; [46.71028037 51.28971963],0
u1,1,0.038695,4.274193,[1 9] ; [  1 102],[0.17699115 9.82300885] ; [  1.82300885 101.17699115],0
s3,1,0.065678,3.387872,[2 8] ; [50 49],[4.7706422 5.2293578] ; [47.2293578 51.7706422],0
a4,1,0.068209,3.325594,[5 5] ; [24 78],[2.58928571 7.41071429] ; [26.41071429 75.58928571],0
v3,1,0.080907,3.046582,[1 9] ; [38 63],[3.51351351 6.48648649] ; [35.48648649 65.51351351],0
p9,1,0.081084,3.04303,[6 4] ; [82 17],[8.0733945 1.9266055] ; [79.9266055 19.0733945],0
s6,1,0.082672,3.011571,[3 7] ; [58 41],[5.59633028 4.40366972] ; [55.40366972 43.59633028],0
r1,1,0.086364,2.940869,[5 5] ; [76 25],[7.2972973 2.7027027] ; [73.7027027 27.2972973],0
a6,1,0.088378,2.903675,[4 6] ; [69 34],[6.46017699 3.53982301] ; [66.53982301 36.46017699],0
n2,1,0.089609,2.881385,[2 2] ; [19  3],[3.23076923 0.76923077] ; [17.76923077  4.23076923],0
b1,1,0.117606,2.448911,[6 4] ; [36 67],[3.71681416 6.28318584] ; [38.28318584 64.71681416],0
n4,1,0.135521,2.228089,[5 5] ; [74 28],[7.05357143 2.94642857] ; [71.94642857 30.05357143],0
n1,1,0.150224,2.069972,[3 1] ; [ 8 14],[1.69230769 2.30769231] ; [ 9.30769231 12.69230769],0
b5,1,0.152518,2.046885,[4 6] ; [65 38],[6.10619469 3.89380531] ; [62.89380531 40.10619469],0
u2,1,0.155218,2.020202,[4 2] ; [16 28],[2.4 3.6] ; [17.6 26.4],0
p10,1,0.155735,2.01516,[6 4] ; [78 20],[7.77777778 2.22222222] ; [76.22222222 21.77777778],0
v1,1,0.184625,1.76,[3 7] ; [52 48],[5. 5.] ; [50. 50.],0
r3,1,0.192393,1.699199,[7 2] ; [94  9],[8.11607143 0.88392857] ; [92.88392857 10.11607143],0
a8,1,0.235429,1.407756,[2 8] ; [ 8 87],[0.95238095 9.04761905] ; [ 9.04761905 85.95238095],0
b4,1,0.238204,1.391194,[3 7] ; [51 52],[4.77876106 5.22123894] ; [49.22123894 53.77876106],0
p3,1,0.238829,1.387491,[3 7] ; [50 51],[4.77477477 5.22522523] ; [48.22522523 52.77477477],0
a1,1,0.246873,1.340913,[1 9] ; [  3 100],[0.3539823 9.6460177] ; [ 3.6460177 99.3539823],0
s7,1,0.284431,1.145797,[2 7] ; [38 56],[3.49514563 5.50485437] ; [36.50485437 57.49514563],0
u3,1,0.329255,0.951826,[2 4] ; [24 20],[3.12 2.88] ; [22.88 21.12],0
d3,1,0.329648,0.95028,[2 8] ; [36 66],[3.39285714 6.60714286] ; [34.60714286 67.39285714],0
b2,1,0.349881,0.873889,[2 3] ; [13 47],[1.15384615 3.84615385] ; [13.84615385 46.15384615],0
b3,1,0.349881,0.873889,[2 3] ; [13 47],[1.15384615 3.84615385] ; [13.84615385 46.15384615],0
n3,1,0.359608,0.839262,[3 1] ; [20  2],[3.53846154 0.46153846] ; [19.46153846  2.53846154],0
d5,1,0.384684,0.755679,[4 6] ; [56 47],[5.30973451 4.69026549] ; [54.69026549 48.30973451],0
a3,1,0.436701,0.604935,[4 5] ; [59 43],[5.10810811 3.89189189] ; [57.89189189 44.10810811],0
p11,1,0.466264,0.530817,[8 2] ; [71 32],[6.99115044 3.00884956] ; [72.00884956 30.99115044],0
p2,1,0.499859,0.455236,[7 3] ; [80 21],[7.83783784 2.16216216] ; [79.16216216 21.83783784],0
s1,1,0.506782,0.440705,[1 9] ; [ 5 95],[0.54545455 9.45454545] ; [ 5.45454545 94.54545455],0
s4,1,0.531047,0.392387,[1 9] ; [18 83],[1.71171171 8.28828829] ; [17.28828829 83.71171171],0
a5,1,0.62321,0.241381,[7 3] ; [64 39],[6.28318584 3.71681416] ; [64.71681416 38.28318584],0
n5,1,0.701995,0.146405,[7 3] ; [77 25],[7.5 2.5] ; [76.5 25.5],0
p8,1,0.705716,0.142594,[4 5] ; [50 48],[4.54205607 4.45794393] ; [49.45794393 48.54205607],0
p4,1,0.812427,0.05631,[5 5] ; [55 47],[5.35714286 4.64285714] ; [54.64285714 47.35714286],0
d2,1,0.812824,0.056067,[2 8] ; [24 79],[2.30088496 7.69911504] ; [23.69911504 79.30088496],0
s8,1,0.814663,0.05495,[3 7] ; [34 67],[3.33333333 6.66666667] ; [33.66666667 67.33333333],0
p7,1,0.889177,0.019417,[6 4] ; [61 37],[6.2037037 3.7962963] ; [60.7962963 37.2037037],0
a2,1,0.946901,0.004435,[1 9] ; [11 92],[1.0619469 8.9380531] ; [10.9380531 92.0619469],0
p6,1,1.0,0.0,[3 7] ; [30 70],[3. 7.] ; [30. 70.],0
