Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000373,12.664913,[ 7 26] ; [31 20],[14.92857143 18.07142857] ; [23.07142857 27.92857143],1
s2,1,0.001257,10.403969,[14 18] ; [40 11],[20.81927711 11.18072289] ; [33.18072289 17.81927711],0
s3,1,0.009887,6.655075,[17 16] ; [40 11],[22.39285714 10.60714286] ; [34.60714286 16.39285714],0
p8,1,0.010966,6.470753,[12 21] ; [33 18],[17.67857143 15.32142857] ; [27.32142857 23.67857143],0
p11,1,0.012877,6.185996,[19 14] ; [42  9],[23.96428571  9.03571429] ; [37.03571429 13.96428571],0
p3,1,0.013991,6.039216,[11 22] ; [31 20],[16.5 16.5] ; [25.5 25.5],0
p6,1,0.014757,5.945266,[ 8 25] ; [26 25],[13.35714286 19.64285714] ; [20.64285714 30.35714286],0
a3,1,0.021248,5.3063,[15 18] ; [36 15],[20.03571429 12.96428571] ; [30.96428571 20.03571429],0
d3,1,0.027128,4.882656,[17 15] ; [39 12],[21.59036145 10.40963855] ; [34.40963855 16.59036145],0
p9,1,0.033753,4.507152,[21 12] ; [42  8],[25.04819277  7.95180723] ; [37.95180723 12.04819277],0
s5,1,0.036821,4.358671,[ 9 21] ; [26 22],[13.46153846 16.53846154] ; [21.53846154 26.46153846],0
p7,1,0.04846,3.893948,[15 18] ; [33 16],[19.31707317 13.68292683] ; [28.68292683 20.31707317],0
s6,1,0.049842,3.84678,[21 10] ; [43  7],[24.49382716  6.50617284] ; [39.50617284 10.49382716],0
p10,1,0.053019,3.743316,[21 12] ; [42  9],[24.75  8.25] ; [38.25 12.75],0
v3,1,0.05495,3.683617,[ 2 31] ; [11 40],[ 5.10714286 27.89285714] ; [ 7.89285714 43.10714286],0
p4,1,0.09731,2.749091,[16 17] ; [34 17],[19.64285714 13.35714286] ; [30.35714286 20.64285714],0
u2,1,0.111872,2.527574,[ 7 11] ; [10  5],[9.27272727 8.72727273] ; [7.72727273 7.27272727],0
u3,1,0.138011,2.2,[10  8] ; [12  3],[12.  6.] ; [10.  5.],0
n4,1,0.191467,1.706296,[18 15] ; [35 16],[20.82142857 12.17857143] ; [32.17857143 18.82142857],0
d1,1,0.224686,1.474186,[13 20] ; [27 24],[15.71428571 17.28571429] ; [24.28571429 26.71428571],0
b4,1,0.224686,1.474186,[20 13] ; [24 27],[17.28571429 15.71428571] ; [26.71428571 24.28571429],0
d5,1,0.282592,1.154584,[21 11] ; [39 12],[23.13253012  8.86746988] ; [36.86746988 14.13253012],0
a4,1,0.343212,0.898396,[ 9 24] ; [19 32],[11. 22.] ; [17. 34.],0
u1,1,0.381514,0.765818,[ 3 30] ; [ 8 43],[ 4.32142857 28.67857143] ; [ 6.67857143 44.32142857],0
n1,1,0.39033,0.737913,[4 9] ; [7 8],[5.10714286 7.89285714] ; [5.89285714 9.10714286],0
p2,1,0.411731,0.673797,[27  6] ; [45  6],[28.28571429  4.71428571] ; [43.71428571  7.28571429],0
a7,1,0.427246,0.630298,[21 11] ; [29 22],[19.27710843 12.72289157] ; [30.72289157 20.27710843],0
r1,1,0.45014,0.570298,[20 13] ; [35 16],[21.60714286 11.39285714] ; [33.39285714 17.60714286],0
a5,1,0.45014,0.570298,[20 13] ; [35 16],[21.60714286 11.39285714] ; [33.39285714 17.60714286],0
r4,1,0.464481,0.535074,[28  5] ; [40 11],[26.71428571  6.28571429] ; [41.28571429  9.71428571],0
b1,1,0.469724,0.522624,[11 22] ; [21 30],[12.57142857 20.42857143] ; [19.42857143 31.57142857],0
a2,1,0.494051,0.467691,[ 4 29] ; [ 9 42],[ 5.10714286 27.89285714] ; [ 7.89285714 43.10714286],0
n2,1,0.511612,0.430769,[9 4] ; [12  3],[9.75 3.25] ; [11.25  3.75],0
d4,1,0.564692,0.331645,[22 11] ; [37 14],[23.17857143  9.82142857] ; [35.82142857 15.17857143],0
b3,1,0.586412,0.295982,[ 3 13] ; [ 9 26],[ 3.76470588 12.23529412] ; [ 8.23529412 26.76470588],0
b2,1,0.586412,0.295982,[ 3 13] ; [ 9 26],[ 3.76470588 12.23529412] ; [ 8.23529412 26.76470588],0
v4,1,0.594612,0.2832,[30  3] ; [47  3],[30.61445783  2.38554217] ; [46.38554217  3.61445783],0
n6,1,0.613156,0.255604,[25  8] ; [41 10],[25.92857143  7.07142857] ; [40.07142857 10.92857143],0
p1,1,0.698791,0.149733,[ 3 30] ; [ 6 45],[ 3.53571429 29.46428571] ; [ 5.46428571 45.53571429],0
p5,1,0.756705,0.095982,[ 2 31] ; [ 4 47],[ 2.35714286 30.64285714] ; [ 3.64285714 47.35714286],0
b5,1,0.792641,0.069107,[21 12] ; [31 20],[20.42857143 12.57142857] ; [31.57142857 19.42857143],0
d2,1,0.792641,0.069107,[12 21] ; [20 31],[12.57142857 20.42857143] ; [19.42857143 31.57142857],0
r2,1,0.827924,0.047248,[29  3] ; [46  4],[29.26829268  2.73170732] ; [45.73170732  4.26829268],0
r3,1,0.831433,0.045311,[29  4] ; [44  7],[28.67857143  4.32142857] ; [44.32142857  6.67857143],0
v1,1,0.843701,0.038873,[13 20] ; [19 32],[12.57142857 20.42857143] ; [19.42857143 31.57142857],0
n3,1,0.884799,0.020993,[9 4] ; [10  5],[8.82142857 4.17857143] ; [10.17857143  4.82142857],0
n5,1,0.930468,0.007614,[23 10] ; [36 15],[23.17857143  9.82142857] ; [35.82142857 15.17857143],0
a6,1,0.986965,0.000267,[20 13] ; [31 20],[20.03571429 12.96428571] ; [30.96428571 20.03571429],0
