Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,50.638548,[ 21 315] ; [27 50],[ 39.05084746 296.94915254] ; [ 8.94915254 68.05084746],1
s5,1,0.0,31.774243,[113 216] ; [49 20],[133.91457286 195.08542714] ; [28.08542714 40.91457286],1
p1,1,0.0,31.475451,[ 26 309] ; [24 54],[ 40.55690073 294.44309927] ; [ 9.44309927 68.55690073],1
p6,1,4e-06,21.485073,[146 190] ; [56 21],[164.33898305 171.66101695] ; [37.66101695 39.33898305],1
a1,1,2.5e-05,17.774657,[ 11 326] ; [12 66],[ 18.67710843 318.32289157] ; [ 4.32289157 73.67710843],1
v3,1,6e-05,16.096562,[131 198] ; [49 26],[146.58415842 182.41584158] ; [33.41584158 41.58415842],1
s7,1,0.000469,12.23307,[160 160] ; [53 20],[173.4351145 146.5648855] ; [39.5648855 33.4351145],1
p3,1,0.00056,11.903263,[205 131] ; [63 14],[218.03389831 117.96610169] ; [49.96610169 27.03389831],1
p4,1,0.000915,10.991649,[240  96] ; [69  8],[251.38983051  84.61016949] ; [57.61016949 19.38983051],1
s6,1,0.001953,9.593635,[222 107] ; [61 10],[232.7675  96.2325] ; [50.2325 20.7675],0
u4,1,0.003966,8.299464,[  4 333] ; [ 5 72],[  7.32608696 329.67391304] ; [ 1.67391304 75.32608696],0
s8,1,0.007408,7.171342,[159 176] ; [49 27],[169.5377129 165.4622871] ; [38.4622871 37.5377129],0
b3,1,0.01919,5.484107,[ 67 128] ; [28 26],[ 74.39759036 120.60240964] ; [20.60240964 33.39759036],0
b2,1,0.01919,5.484107,[ 67 128] ; [28 26],[ 74.39759036 120.60240964] ; [20.60240964 33.39759036],0
n5,1,0.019973,5.414249,[268  68] ; [71  7],[275.13043478  60.86956522] ; [63.86956522 14.13043478],0
n4,1,0.025014,5.0229,[265  72] ; [70  8],[272.03614458  64.96385542] ; [62.96385542 15.03614458],0
v1,1,0.033987,4.495362,[193 138] ; [53 21],[201.05185185 129.94814815] ; [44.94814815 29.05185185],0
b5,1,0.047349,3.932927,[193 144] ; [35 43],[185.14698795 151.85301205] ; [42.85301205 35.14698795],0
n6,1,0.049392,3.861993,[290  44] ; [73  4],[294.99270073  39.00729927] ; [68.00729927  8.99270073],0
d3,1,0.063247,3.45013,[242  95] ; [47 30],[235.24879227 101.75120773] ; [53.75120773 23.24879227],0
s2,1,0.080229,3.060264,[170 165] ; [47 29],[176.87347932 158.12652068] ; [40.12652068 35.87347932],0
p9,1,0.091144,2.854046,[317  20] ; [77  1],[319.94698795  17.05301205] ; [74.05301205  3.94698795],0
u2,1,0.134592,2.238721,[59 44] ; [13  4],[61.8 41.2] ; [10.2  6.8],0
a3,1,0.141296,2.163785,[234 101] ; [61 17],[239.28571429  95.71428571] ; [55.71428571 22.28571429],0
s1,1,0.192608,1.697556,[  8 328] ; [ 4 74],[  9.73913043 326.26086957] ; [ 2.26086957 75.73913043],0
p7,1,0.210898,1.56525,[273  59] ; [67  9],[276.66666667  55.33333333] ; [63.33333333 12.66666667],0
s3,1,0.223744,1.480197,[183 150] ; [47 28],[187.72058824 145.27941176] ; [42.27941176 32.72058824],0
r2,1,0.240851,1.375607,[317  15] ; [71  6],[314.95354523  17.04645477] ; [73.04645477  3.95354523],0
u1,1,0.244607,1.353843,[ 51 286] ; [16 62],[ 54.40722892 282.59277108] ; [12.59277108 65.40722892],0
n1,1,0.250823,1.318712,[17 33] ; [8 8],[18.93939394 31.06060606] ; [6.06060606 9.93939394],0
a5,1,0.294418,1.099307,[258  79] ; [64 14],[261.47951807  75.52048193] ; [60.52048193 17.47951807],0
p11,1,0.320592,0.986529,[298  39] ; [72  6],[300.45783133  36.54216867] ; [69.54216867  8.45783133],0
n2,1,0.327395,0.959176,[38 12] ; [14  2],[39.39393939 10.60606061] ; [12.60606061  3.39393939],0
b1,1,0.339816,0.911124,[123 214] ; [33 45],[126.67951807 210.32048193] ; [29.32048193 48.67951807],0
s4,1,0.369257,0.806164,[ 63 271] ; [11 65],[ 60.28292683 273.71707317] ; [13.71707317 62.28292683],0
a4,1,0.405994,0.690502,[142 194] ; [37 41],[145.27536232 190.72463768] ; [33.72463768 44.27536232],0
b4,1,0.444267,0.585236,[187 150] ; [47 31],[190.01927711 146.98072289] ; [43.98072289 34.01927711],0
a2,1,0.449492,0.571932,[ 69 268] ; [19 59],[ 71.46024096 265.53975904] ; [16.53975904 61.46024096],0
u3,1,0.496116,0.463235,[57 45] ; [11  6],[58.28571429 43.71428571] ; [9.71428571 7.28571429],0
n3,1,0.501676,0.451389,[35 14] ; [10  6],[33.92307692 15.07692308] ; [11.07692308  4.92307692],0
r4,1,0.508888,0.436354,[314  23] ; [71  7],[312.63855422  24.36144578] ; [72.36144578  5.63855422],0
r3,1,0.515423,0.423043,[320  16] ; [71  5],[318.87378641  17.12621359] ; [72.12621359  3.87378641],0
d4,1,0.56756,0.326782,[279  57] ; [66 11],[280.6779661  55.3220339] ; [64.3220339 12.6779661],0
d2,1,0.582528,0.302166,[159 178] ; [39 38],[161.17391304 175.82608696] ; [36.82608696 40.17391304],0
v2,1,0.648531,0.207757,[190 135] ; [46 29],[191.75 133.25] ; [44.25 30.75],0
a6,1,0.684917,0.164643,[222 114] ; [49 28],[220.47457627 115.52542373] ; [50.52542373 26.47457627],0
a7,1,0.699656,0.14883,[247  89] ; [59 19],[248.34782609  87.65217391] ; [57.65217391 20.34782609],0
r1,1,0.700521,0.147931,[281  55] ; [63 14],[279.86440678  56.13559322] ; [64.13559322 12.86440678],0
p2,1,0.716479,0.131892,[310  26] ; [71  7],[309.2173913  26.7826087] ; [71.7826087  6.2173913],0
d1,1,0.856992,0.032473,[208 129] ; [49 29],[208.69638554 128.30361446] ; [48.30361446 29.69638554],0
a8,1,0.877426,0.023788,[ 45 264] ; [11 61],[ 45.41732283 263.58267717] ; [10.58267717 61.41732283],0
v4,1,0.901001,0.015475,[327   8] ; [74  2],[326.84914842   8.15085158] ; [74.15085158  1.84914842],0
d5,1,0.93058,0.007589,[272  64] ; [62 15],[271.72881356  64.27118644] ; [62.27118644 14.72881356],0
